unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,oracle_checks
soc2_multi_cloud_cc_c_1_1_0022,MULTI_CLOUD,SOC2,soc2,,cc_c_1_1,C1.1 The entity identifies and maintains confidential information to meet the entity’s objectives related to confidentiality,,,RDS,32,automated,,,SOC2_controls_with_checks.csv,oracle_bigquery_dataset_cmk_encryption; oracle_bigquery_table_cmk_encryption; oracle_compute_instance_confidential_computing_enabled; oracle_compute_instance_encryption_with_csek_enabled; oracle_database_instance_deletion_protection; oracle_dataproc_encrypted_with_cmks_disabled; oracle_storage_ensure_soft_delete_is_enabled
soc2_multi_cloud_cc_c_1_2_0023,MULTI_CLOUD,SOC2,soc2,,cc_c_1_2,C1.2 The entity disposes of confidential information to meet the entity’s objectives related to confidentiality,,,Multiple,36,automated,,,SOC2_controls_with_checks.csv,oracle_cloudstorage_bucket_log_retention_policy_lock; oracle_kinesis_stream_data_retention_period; oracle_monitoring_log_group_retention_policy_specific_days_enabled; oracle_network_flow_log_more_than_90_days; oracle_object_storage_bucket_object_versioning; oracle_postgresql_flexible_server_log_retention_days_greater_3; oracle_sqlserver_auditing_retention_90_days; oracle_storage_ensure_soft_delete_is_enabled
soc2_multi_cloud_a1_1_0024,MULTI_CLOUD,SOC2,soc2,,a1_1,A1.1 Capacity Management: The entity conducts capacity planning to ensure adequate system capacity,,A1.1 Capacity Management,Multiple,64,automated,,,SOC2_controls_with_checks.csv,oracle_autoscaling_group_configured; oracle_autoscaling_group_health_check_enabled; oracle_database_instance_performance_insights_enabled; oracle_dynamodb_autoscaling_enabled; oracle_ec2_instance_detailed_monitoring_enabled; oracle_elbv2_target_group_health_check_enabled; oracle_lambda_function_reserved_concurrency; oracle_monitoring_cpu_utilization_alarm_configured; oracle_monitoring_memory_utilization_alarm_configured; oracle_s3_bucket_metrics_enabled
soc2_multi_cloud_a1_2_0025,MULTI_CLOUD,SOC2,soc2,,a1_2,"A1.2 Backup and Disaster Recovery: The entity implements backup processes, data recovery infrastructure, and environmental protections",,A1.2 Backup and Disaster Recovery,Multiple,90,automated,,,SOC2_controls_with_checks.csv,oracle_backup_enabled_for_ec2; oracle_backup_plan_configured; oracle_backup_recovery_point_encryption; oracle_backup_vault_encryption_enabled; oracle_database_backup_enabled; oracle_database_backup_retention_period; oracle_dynamodb_backup_enabled; oracle_dynamodb_pitr_enabled; oracle_ebs_snapshot_encryption; oracle_ebs_volume_backup_configured; oracle_efs_backup_enabled; oracle_elasticache_backup_retention; oracle_rds_multi_az_enabled; oracle_s3_bucket_replication_enabled; oracle_s3_bucket_versioning_enabled
cis_oracle_oracle_1.1_0001,ORACLE,CIS,cis_oracle,v1.0,1.1,Ensure service level admins are created to manage resources of particular service,"To apply least-privilege security principle, one can create service-level administrators in corresponding groups and assigning specific users to each service-level administrative group in a tenancy. This limits administrative access in a tenancy. It means service-level administrators can only manage resources of a specific service. Example policies for global/tenant level service-administrators Allow group VolumeAdmins to manage volume-family in tenancy Allow group ComputeAdmins to manage instance-family in tenancy Allow group NetworkAdmins to manage virtual-network-family in tenancy A tenancy with identity domains : An Identity Domain is a container of users, groups, Apps and other security configurations. A tenancy that has Identity Domains available comes seeded with a 'Default' identity domain. If a group belongs to a domain different than the default domain, use a domain prefix in the policy statements. Example - Allow group / to in compartment If you do not include the before the , then the policy statement is evaluated as though the group belongs to the default identity domain. Organizations have various ways of defining service-administrators. Some may prefer creating service administrators at a tenant level and some per department or per project or even per application environment ( dev/test/production etc.). Either approach works so long as the policies are written to limit access given to the service-administrators. Example policies for compartment level service-administrators Allow group NonProdComputeAdmins to manage instance-family in compartment dev Allow group ProdComputeAdmins to manage instance-family in compartment production Allow group A-Admins to manage instance-family in compartment Project-A Allow group A-Admins to manage volume-family in compartment Project-A A tenancy with identity domains : An Identity Domain is a container of users, groups, Apps and other security configurations. A tenancy that has Identity Domains available comes seeded with a 'Default' identity domain. If a group belongs to a domain different than the default domain, use a domain prefix in the policy statements. Example - Allow group / to in compartment If you do not include the before the , then the policy statement is evaluated as though the group belongs to the default identity domain.",1 Section,IAM,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_group_service_level_admin_policy_enforced
cis_oracle_oracle_1.2_0002,ORACLE,CIS,cis_oracle,v1.0,1.2,Ensure permissions on all resources are given only to the tenancy administrator group,"There is a built-in OCI IAM policy enabling the Administrators group to perform any action within a tenancy. In the OCI IAM console, this policy reads: Allow group Administrators to manage all-resources in tenancy Administrators create more users, groups, and policies to provide appropriate access to other groups. Administrators should not allow any-other-group full access to the tenancy by writing a policy like this - Allow group any-other-group to manage all-resources in tenancy The access should be narrowed down to ensure the least-privileged principle is applied.",1 Section,IAM,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_policy_admin_group_only_all_resources_management
cis_oracle_oracle_1.3_0003,ORACLE,CIS,cis_oracle,v1.0,1.3,Ensure IAM administrators cannot update tenancy Administrators group,"Tenancy administrators can create more users, groups, and policies to provide other service administrators access to OCI resources. For example, an IAM administrator will need to have access to manage resources like compartments, users, groups, dynamic-groups, policies, identity-providers, tenancy tag- namespaces, tag-definitions in the tenancy. The policy that gives IAM-Administrators or any other group full access to 'groups' resources should not allow access to the tenancy 'Administrators' group. The policy statements would look like - Allow group IAMAdmins to inspect users in tenancy Allow group IAMAdmins to use users in tenancy where target.group.name != 'Administrators' Allow group IAMAdmins to inspect groups in tenancy Allow group IAMAdmins to use groups in tenancy where target.group.name != 'Administrators' Note: You must include separate statements for 'inspect' access, because the target.group.name variable is not used by the ListUsers and ListGroups operations",1 Section,,0,manual,,,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_policy_users_groups_admin_group_modification_restricted
cis_oracle_oracle_1.4_0004,ORACLE,CIS,cis_oracle,v1.0,1.4,Ensure IAM password policy requires minimum length of 14 or greater,Password policies are used to enforce password complexity requirements. IAM password policies can be used to ensure passwords are at least a certain length and are composed of certain characters. It is recommended the password policy require a minimum password length 14 characters and contain 1 non-alphabetic character (Number or “Special Character”).,1 Section,IAM,1,automated,,1. https://www.cisecurity.org/white-papers/cis-password-policy-guide/,oracle_controls_FINAL_20251031_220049.csv,oracle_identity_domain_password_policy_minimum_length_enforced
cis_oracle_oracle_1.5_0005,ORACLE,CIS,cis_oracle,v1.0,1.5,Ensure IAM password policy expires passwords within 365 days,IAM password policies can require passwords to be rotated or expired after a given number of days. It is recommended that the password policy expire passwords after 365 and are changed immediately based on events.,1 Section,,0,manual,,1. https://www.cisecurity.org/white-papers/cis-password-policy-guide/,oracle_controls_FINAL_20251031_220049.csv,oracle_identity_domain_password_policy_expiry_days_maximum
cis_oracle_oracle_1.6_0006,ORACLE,CIS,cis_oracle,v1.0,1.6,Ensure IAM password policy prevents password reuse,IAM password policies can prevent the reuse of a given password by the same user. It is recommended the password policy prevent the reuse of passwords.,1 Section,,0,manual,,,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_password_policy_prevent_reuse_check
cis_oracle_oracle_1.7_0007,ORACLE,CIS,cis_oracle,v1.0,1.7,Ensure MFA is enabled for all users with a console password,"Multi-factor authentication is a method of authentication that requires the use of more than one factor to verify a user’s identity. With MFA enabled in the IAM service, when a user signs in to Oracle Cloud Infrastructure, they are prompted for their user name and password, which is the first factor (something that they know). The user is then prompted to provide a verification code from a registered MFA device, which is the second factor (something that they have). The two factors work together, requiring an extra layer of security to verify the user’s identity and complete the sign-in process. OCI IAM supports two-factor authentication using a password (first factor) and a device that can generate a time-based one-time password (TOTP) (second factor). See OCI documentation for more details.",1 Section,IAM,1,automated,,1. https://docs.cloud.oracle.com/en-us/iaas/Content/Identity/Tasks/usingmfa.htm 2. https://docs.oracle.com/en- us/iaas/Content/Security/Reference/iam_security_topic-IAM_MFA.htm,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_user_mfa_enabled
cis_oracle_oracle_1.8_0008,ORACLE,CIS,cis_oracle,v1.0,1.8,Ensure user API keys rotate within 90 days,"API keys are used by administrators, developers, services and scripts for accessing OCI APIs directly or via SDKs/OCI CLI to search, create, update or delete OCI resources. The API key is an RSA key pair. The private key is used for signing the API requests and the public key is associated with a local or synchronized user's profile.",1 Section,IAM,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_user_api_key_rotation_within_90_days
cis_oracle_oracle_1.9_0009,ORACLE,CIS,cis_oracle,v1.0,1.9,Ensure user customer secret keys rotate every 90 days,"Object Storage provides an API to enable interoperability with Amazon S3. To use this Amazon S3 Compatibility API, you need to generate the signing key required to authenticate with Amazon S3. This special signing key is an Access Key/Secret Key pair. Oracle generates the Customer Secret key to pair with the Access Key.",1 Section,IAM,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_user_customer_secret_key_rotation_check_90_days
cis_oracle_oracle_1.10_0010,ORACLE,CIS,cis_oracle,v1.0,1.10,Ensure user auth tokens rotate within 90 days or less,"Auth tokens are authentication tokens generated by Oracle. You use auth tokens to authenticate with APIs that do not support the Oracle Cloud Infrastructure signature- based authentication. If the service requires an auth token, the service-specific documentation instructs you to generate one and how to use it.",1 Section,,0,manual,,,oracle_controls_FINAL_20251031_220049.csv,oracle_identity_auth_token_rotation_check
cis_oracle_oracle_1.11_0011,ORACLE,CIS,cis_oracle,v1.0,1.11,Ensure user IAM Database Passwords rotate within 90 days,Users can create and manage their database password in their IAM user profile and use that password to authenticate to databases in their tenancy. An IAM database password is a different password than an OCI Console password. Setting an IAM database password allows an authorized IAM user to sign in to one or more Autonomous Databases in their tenancy. An IAM database password is a different password than an OCI Console password. Setting an IAM database password allows an authorized IAM user to sign in to one or more Autonomous Databases in their tenancy.,1 Section,,0,manual,,1. https://docs.oracle.com/en- us/iaas/Content/Identity/Concepts/usercredentials.htm#usercredentials_iam_db_ pwd,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_database_passwords_check_rotation
cis_oracle_oracle_1.12_0012,ORACLE,CIS,cis_oracle,v1.0,1.12,Ensure API keys are not created for tenancy administrator users,Tenancy administrator users have full access to the organization's OCI tenancy. API keys associated with user accounts are used for invoking the OCI APIs via custom programs or clients like CLI/SDKs. The clients are typically used for performing day-to- day operations and should never require full tenancy access. Service-level administrative users with API keys should be used instead.,1 Section,,0,manual,,,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_tenancy_admin_users_api_keys_absent
cis_oracle_oracle_1.13_0013,ORACLE,CIS,cis_oracle,v1.0,1.13,Ensure all OCI IAM user accounts have a valid and current email address,"All OCI IAM local user accounts have an email address field associated with the account. It is recommended to specify an email address that is valid and current. If you have an email address in your user profile, you can use the Forgot Password link on the sign on page to have a temporary password sent to you.",1 Section,,0,manual,,,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_user_email_verification
cis_oracle_oracle_1.14_0014,ORACLE,CIS,cis_oracle,v1.0,1.14,"Ensure Instance Principal authentication is used for OCI instances, OCI Cloud Databases and OCI Functions to access OCI resources.","OCI instances, OCI database and OCI functions can access other OCI resources either via an OCI API key associated to a user or via Instance Principal. Instance Principal authentication can be achieved by inclusion in a Dynamic Group that has an IAM policy granting it the required access or using an OCI IAM policy that has request.principal added to the where clause. Access to OCI Resources refers to making API calls to another OCI resource like Object Storage, OCI Vaults, etc.",1 Section,,0,manual,,1. https://docs.oracle.com/en- us/iaas/Content/Identity/Tasks/managingdynamicgroups.htm,oracle_controls_FINAL_20251031_220049.csv,oracle_identity_dynamic_group_instance_principal_check
cis_oracle_oracle_1.15_0015,ORACLE,CIS,cis_oracle,v1.0,1.15,Ensure storage service-level admins cannot delete resources they manage.,"To apply the separation of duties security principle, one can restrict service-level administrators from being able to delete resources they are managing. It means service- level administrators can only manage resources of a specific service but not delete resources for that specific service. Example policies for global/tenant level for block volume service-administrators: Allow group VolumeUsers to manage volumes in tenancy where request.permission!='VOLUME_DELETE' Allow group VolumeUsers to manage volume-backups in tenancy where request.permission!='VOLUME_BACKUP_DELETE' Example policies for global/tenant level for file storage system service-administrators: Allow group FileUsers to manage file-systems in tenancy where request.permission!='FILE_SYSTEM_DELETE' Allow group FileUsers to manage mount-targets in tenancy where request.permission!='MOUNT_TARGET_DELETE' Allow group FileUsers to manage export-sets in tenancy where request.permission!='EXPORT_SET_DELETE' Example policies for global/tenant level for object storage system service- administrators: Allow group BucketUsers to manage objects in tenancy where request.permission!='OBJECT_DELETE' Allow group BucketUsers to manage buckets in tenancy where request.permission!='BUCKET_DELETE'",1 Section,IAM,1,automated,,1. https://docs.oracle.com/en/solutions/oci-best-practices/protect-data- rest1.html#GUID-939A5EA1-3057-48E0-9E02-ADAFCB82BA3E 2. https://docs.oracle.com/en- us/iaas/Content/Identity/policyreference/policyreference.htm 3. https://docs.oracle.com/en-us/iaas/Content/Block/home.htm 4. https://docs.oracle.com/en-us/iaas/Content/File/home.htm 5. https://docs.oracle.com/en-us/iaas/Content/Object/home.htm,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_policy_storage_admin_delete_permission_restricted
cis_oracle_oracle_1.16_0016,ORACLE,CIS,cis_oracle,v1.0,1.16,Ensure OCI IAM credentials unused for 45 days or more are disabled,"OCI IAM Local users can access OCI resources using different credentials, such as passwords or API keys. It is recommended that credentials that have been unused for 45 days or more be deactivated or removed.",1 Section,,0,manual,,,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_local_user_credentials_inactive_45_days_disabled
cis_oracle_oracle_1.17_0017,ORACLE,CIS,cis_oracle,v1.0,1.17,Ensure there is only one active API Key for any single OCI IAM user,"API Keys are long-term credentials for an OCI IAM user. They can be used to make programmatic requests to the OCI APIs directly or via, OCI SDKs or the OCI CLI.",1 Section,IAM,1,automated,,1. https://docs.public.oneportal.content.oci.oraclecloud.com/en- us/iaas/Content/Security/Reference/iam_security_topic- IAM_Credentials.htm#IAM_Credentials,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_user_single_active_api_key_check
cis_oracle_oracle_2.1_0018,ORACLE,CIS,cis_oracle,v1.0,2.1,Ensure no security lists allow ingress from 0.0.0.0/0 to port 22,Security lists provide stateful and stateless filtering of ingress and egress network traffic to OCI resources on a subnet level. It is recommended that no security list allows unrestricted ingress access to port 22.,2 Section,EC2,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_core_security_list_ingress_ssh_access_restricted
cis_oracle_oracle_2.2_0019,ORACLE,CIS,cis_oracle,v1.0,2.2,Ensure no security lists allow ingress from 0.0.0.0/0 to port 3389,Security lists provide stateful and stateless filtering of ingress and egress network traffic to OCI resources on a subnet level. It is recommended that no security group allows unrestricted ingress access to port 3389.,2 Section,EC2,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_vcn_security_list_rdp_port_3389_ingress_restricted
cis_oracle_oracle_2.3_0020,ORACLE,CIS,cis_oracle,v1.0,2.3,Ensure no network security groups allow ingress from 0.0.0.0/0 to port 22,Network security groups provide stateful filtering of ingress/egress network traffic to OCI resources. It is recommended that no security group allows unrestricted ingress to port 22.,2 Section,EC2,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_network_network_security_group_ssh_ingress_from_any_restricted
cis_oracle_oracle_2.4_0021,ORACLE,CIS,cis_oracle,v1.0,2.4,Ensure no network security groups allow ingress from 0.0.0.0/0 to port 3389,Network security groups provide stateful filtering of ingress/egress network traffic to OCI resources. It is recommended that no security group allows unrestricted ingress access to port 3389.,2 Section,EC2,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_network_nsg_ingress_rdp_access_restricted
cis_oracle_oracle_2.5_0022,ORACLE,CIS,cis_oracle,v1.0,2.5,Ensure the default security list of every VCN restricts all traffic except ICMP within VCN,A default security list is created when a Virtual Cloud Network (VCN) is created and attached to the public subnets in the VCN. Security lists provide stateful or stateless filtering of ingress and egress network traffic to OCI resources in the VCN. It is recommended that the default security list does not allow unrestricted ingress and egress access to resources in the VCN.,2 Section,,0,manual,,1. https://docs.oracle.com/en- us/iaas/Content/Security/Reference/networking_security.htm#Securing_Networki ng_VCN_Load_Balancers_and_DNS,oracle_controls_FINAL_20251031_220049.csv,oracle_core_vcn_default_security_list_check
cis_oracle_oracle_2.6_0023,ORACLE,CIS,cis_oracle,v1.0,2.6,Ensure Oracle Integration Cloud (OIC) access is restricted to allowed sources.,"Oracle Integration (OIC) is a complete, secure, but lightweight integration solution that enables you to connect your applications in the cloud. It simplifies connectivity between your applications and connects both your applications that live in the cloud and your applications that still live on premises. Oracle Integration provides secure, enterprise- grade connectivity regardless of the applications you are connecting or where they reside. OIC instances are created within an Oracle managed secure private network with each having a public endpoint. The capability to configure ingress filtering of network traffic to protect your OIC instances from unauthorized network access is included. It is recommended that network access to your OIC instances be restricted to your approved corporate IP Addresses or Virtual Cloud Networks (VCN)s.",2 Section,,0,manual,,1. https://docs.oracle.com/en/cloud/paas/integration-cloud/integrations-user/get- started-integration-cloud-service.html,oracle_controls_FINAL_20251031_220049.csv,oracle_integration_instance_network_access_restriction_enforced
cis_oracle_oracle_2.7_0024,ORACLE,CIS,cis_oracle,v1.0,2.7,Ensure Oracle Analytics Cloud (OAC) access is restricted to allowed sources or deployed within a Virtual Cloud Network.,"Oracle Analytics Cloud (OAC) is a scalable and secure public cloud service that provides a full set of capabilities to explore and perform collaborative analytics for you, your workgroup, and your enterprise. OAC instances provide ingress filtering of network traffic or can be deployed with in an existing Virtual Cloud Network VCN. It is recommended that all new OAC instances be deployed within a VCN and that the Access Control Rules are restricted to your corporate IP Addresses or VCNs for existing OAC instances.",2 Section,,0,manual,,,oracle_controls_FINAL_20251031_220049.csv,oracle_analytics_instance_network_endpoint_access_restricted
cis_oracle_oracle_2.8_0025,ORACLE,CIS,cis_oracle,v1.0,2.8,Ensure Oracle Autonomous Shared Databases (ADB) access is restricted to allowed sources or deployed within a Virtual Cloud Network,"Oracle Autonomous Database Shared (ADB-S) automates database tuning, security, backups, updates, and other routine management tasks traditionally performed by DBAs. ADB-S provide ingress filtering of network traffic or can be deployed within an existing Virtual Cloud Network (VCN). It is recommended that all new ADB-S databases be deployed within a VCN and that the Access Control Rules are restricted to your corporate IP Addresses or VCNs for existing ADB-S databases.",2 Section,,0,manual,,1. https://docs.oracle.com/en/cloud/paas/autonomous-database/adbsa/network- access-options.html#GUID-29D62917-0F18-4F3E-8081-B3BD5C0C79F5,oracle_controls_FINAL_20251031_220049.csv,oracle_db_autonomous_database_access_control_restricted_to_allowed_sources_or_vcn
cis_oracle_oracle_3.1_0026,ORACLE,CIS,cis_oracle,v1.0,3.1,Ensure Compute Instance Legacy Metadata service endpoint is disabled,"Compute Instances that utilize Legacy MetaData service endpoints (IMDSv1) are susceptible to potential SSRF attacks. To bolster security measures, it is strongly advised to reconfigure Compute Instances to adopt Instance Metadata Service v2, aligning with the industry's best security practices.",3 Section,EC2,1,automated,,1. https://docs.oracle.com/en-us/iaas/Content/Compute/Tasks/gettingmetadata.htm,oracle_controls_FINAL_20251031_220049.csv,oracle_compute_instance_metadata_service_imdsv2_enabled
cis_oracle_oracle_3.2_0027,ORACLE,CIS,cis_oracle,v1.0,3.2,Ensure Secure Boot is enabled on Compute Instance,"Shielded Instances with Secure Boot enabled prevents unauthorized boot loaders and operating systems from booting. This prevent rootkits, bootkits, and unauthorized software from running before the operating system loads. Secure Boot verifies the digital signature of the system's boot software to check its authenticity. The digital signature ensures the operating system has not been tampered with and is from a trusted source. When the system boots and attempts to execute the software, it will first check the digital signature to ensure validity. If the digital signature is not valid, the system will not allow the software to run. Secure Boot is a feature of UEFI(Unified Extensible Firmware Interface) that only allows approved operating systems to boot up.",3 Section,,0,manual,,1. https://docs.oracle.com/en-us/iaas/Content/Compute/References/shielded- instances.htm 2. https://uefi.org/sites/default/files/resources/UEFI_Secure_Boot_in_Modern_Com puter_Security_Solutions_2013.pdf,oracle_controls_FINAL_20251031_220049.csv,oracle_compute_instance_secure_boot_enabled
cis_oracle_oracle_3.3_0028,ORACLE,CIS,cis_oracle,v1.0,3.3,Ensure In-transit Encryption is enabled on Compute Instance,The Block Volume service provides the option to enable in-transit encryption for paravirtualized volume attachments on virtual machine (VM) instances.,3 Section,EC2,1,automated,,1. https://docs.oracle.com/en- us/iaas/Content/Block/Concepts/overview.htm#BlockVolumeEncryption__intransi t,oracle_controls_FINAL_20251031_220049.csv,oracle_compute_instance_pv_in_transit_encryption_enabled
cis_oracle_oracle_4.1_0029,ORACLE,CIS,cis_oracle,v1.0,4.1,Ensure default tags are used on resources,Using default tags is a way to ensure all resources that support tags are tagged during creation. Tags can be based on static or computed values. It is recommended to set up default tags early after root compartment creation to ensure all created resources will get tagged. Tags are scoped to Compartments and are inherited by Child Compartments. The recommendation is to create default tags like “CreatedBy” at the Root Compartment level to ensure all resources get tagged. When using Tags it is important to ensure that Tag Namespaces are protected by IAM Policies otherwise this will allow users to change tags or tag values. Depending on the age of the OCI Tenancy there may already be Tag defaults setup at the Root Level and no need for further action to implement this action.,4 Section,,0,manual,,,oracle_controls_FINAL_20251031_220049.csv,oracle_iam_root_compartment_default_tags_configured
cis_oracle_oracle_4.3_0030,ORACLE,CIS,cis_oracle,v1.0,4.3,Ensure a notification is configured for Identity Provider changes,"It is recommended to setup an Event Rule and Notification that gets triggered when Identity Providers are created, updated or deleted. Event Rules are compartment scoped and will detect events in child compartments. It is recommended to create the Event rule at the root compartment level.",4 Section,IAM,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_events_identity_provider_change_notification_configured
cis_oracle_oracle_4.4_0031,ORACLE,CIS,cis_oracle,v1.0,4.4,Ensure a notification is configured for IdP group mapping changes,"It is recommended to setup an Event Rule and Notification that gets triggered when Identity Provider Group Mappings are created, updated or deleted. Event Rules are compartment scoped and will detect events in child compartments. It is recommended to create the Event rule at the root compartment level.",4 Section,,0,manual,,,oracle_controls_FINAL_20251031_220049.csv,oracle_events_event_rule_idp_group_mapping_notification_configured
cis_oracle_oracle_4.5_0032,ORACLE,CIS,cis_oracle,v1.0,4.5,Ensure a notification is configured for IAM group changes,"It is recommended to setup an Event Rule and Notification that gets triggered when IAM Groups are created, updated or deleted. Event Rules are compartment scoped and will detect events in child compartments, it is recommended to create the Event rule at the root compartment level.",4 Section,IAM,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_event_iam_group_change_notification_configured
cis_oracle_oracle_4.6_0033,ORACLE,CIS,cis_oracle,v1.0,4.6,Ensure a notification is configured for IAM policy changes,"It is recommended to setup an Event Rule and Notification that gets triggered when IAM Policies are created, updated or deleted. Event Rules are compartment scoped and will detect events in child compartments, it is recommended to create the Event rule at the root compartment level.",4 Section,IAM,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_events_rule_iam_policy_change_notification_enabled
cis_oracle_oracle_4.7_0034,ORACLE,CIS,cis_oracle,v1.0,4.7,Ensure a notification is configured for user changes,"It is recommended to setup an Event Rule and Notification that gets triggered when IAM Users are created, updated, deleted, capabilities updated, or state updated. Event Rules are compartment scoped and will detect events in child compartments, it is recommended to create the Event rule at the root compartment level.",4 Section,IAM,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_events_iam_user_change_notification_event_rule_configured
cis_oracle_oracle_4.8_0035,ORACLE,CIS,cis_oracle,v1.0,4.8,Ensure a notification is configured for VCN changes,"It is recommended to setup an Event Rule and Notification that gets triggered when Virtual Cloud Networks are created, updated or deleted. Event Rules are compartment scoped and will detect events in child compartments, it is recommended to create the Event rule at the root compartment level.",4 Section,EVENTBRIDGE,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_events_rule_vcn_change_notification_configured
cis_oracle_oracle_4.9_0036,ORACLE,CIS,cis_oracle,v1.0,4.9,Ensure a notification is configured for changes to route tables,"It is recommended to setup an Event Rule and Notification that gets triggered when route tables are created, updated or deleted. Event Rules are compartment scoped and will detect events in child compartments, it is recommended to create the Event rule at the root compartment level.",4 Section,EVENTBRIDGE,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_events_route_table_change_notification_configured
cis_oracle_oracle_4.10_0037,ORACLE,CIS,cis_oracle,v1.0,4.10,Ensure a notification is configured for security list changes,"It is recommended to setup an Event Rule and Notification that gets triggered when security lists are created, updated or deleted. Event Rules are compartment scoped and will detect events in child compartments, it is recommended to create the Event rule at the root compartment level.",4 Section,EVENTBRIDGE,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_events_security_list_change_notification_configured
cis_oracle_oracle_4.11_0038,ORACLE,CIS,cis_oracle,v1.0,4.11,Ensure a notification is configured for network security group changes,"It is recommended to setup an Event Rule and Notification that gets triggered when network security groups are created, updated or deleted. Event Rules are compartment scoped and will detect events in child compartments, it is recommended to create the Event rule at the root compartment level.",4 Section,CLOUDTRAIL,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_events_rule_nsg_change_notification_configured
cis_oracle_oracle_4.12_0039,ORACLE,CIS,cis_oracle,v1.0,4.12,Ensure a notification is configured for changes to network gateways,"It is recommended to setup an Event Rule and Notification that gets triggered when Network Gateways are created, updated, deleted, attached, detached, or moved. This recommendation includes Internet Gateways, Dynamic Routing Gateways, Service Gateways, Local Peering Gateways, and NAT Gateways. Event Rules are compartment scoped and will detect events in child compartments, it is recommended to create the Event rule at the root compartment level.",4 Section,CLOUDTRAIL,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_events_rule_network_gateway_change_notification_configured
cis_oracle_oracle_4.13_0040,ORACLE,CIS,cis_oracle,v1.0,4.13,Ensure VCN flow logging is enabled for all subnets,VCN flow logs record details about traffic that has been accepted or rejected based on the security list rule.,4 Section,VPC,1,automated,,1. https://docs.oracle.com/en/solutions/oci-aggregate-logs-siem/index.html#GUID- 601E052A-8A8E-466B-A8A8-2BBBD3B80B6D,oracle_controls_FINAL_20251031_220049.csv,oracle_core_subnet_vcn_flow_logging_enabled_and_properly_configured
cis_oracle_oracle_4.14_0041,ORACLE,CIS,cis_oracle,v1.0,4.14,Ensure Cloud Guard is enabled in the root compartment of the tenancy,"Cloud Guard detects misconfigured resources and insecure activity within a tenancy and provides security administrators with the visibility to resolve these issues. Upon detection, Cloud Guard can suggest, assist, or take corrective actions to mitigate these issues. Cloud Guard should be enabled in the root compartment of your tenancy with the default configuration, activity detectors and responders.",4 Section,,0,manual,,1. https://docs.oracle.com/en-us/iaas/Content/General/Concepts/regions.htm,oracle_controls_FINAL_20251031_220049.csv,oracle_cloud_guard_root_compartment_enabled
cis_oracle_oracle_4.15_0042,ORACLE,CIS,cis_oracle,v1.0,4.15,Ensure a notification is configured for Oracle Cloud Guard problems detected,"Cloud Guard detects misconfigured resources and insecure activity within a tenancy and provides security administrators with the visibility to resolve these issues. Upon detection, Cloud Guard generates a Problem. It is recommended to setup an Event Rule and Notification that gets triggered when Oracle Cloud Guard Problems are created, dismissed or remediated. Event Rules are compartment scoped and will detect events in child compartments. It is recommended to create the Event rule at the root compartment level.",4 Section,,0,manual,,1. https://docs.oracle.com/en-us/iaas/cloud-guard/using/export-notifs-config.htm,oracle_controls_FINAL_20251031_220049.csv,oracle_events_cloud_guard_problem_notification_configured
cis_oracle_oracle_4.16_0043,ORACLE,CIS,cis_oracle,v1.0,4.16,Ensure customer created Customer Managed Key (CMK) is rotated at least annually,Oracle Cloud Infrastructure Vault securely stores master encryption keys that protect your encrypted data. You can use the Vault service to rotate keys to generate new cryptographic material. Periodically rotating keys limits the amount of data encrypted by one key version.,4 Section,KMS,1,automated,,,oracle_controls_FINAL_20251031_220049.csv,oracle_kms_key_cmk_rotation_annual_compliance
