csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_share_source,read_get,Yes,ibm.vpc.get_share_source,ibm.vpc.get_share_source,1,0,ibm.vpc.get_share_source[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_snapshot,read_get,Yes,ibm.vpc.get_snapshot,ibm.vpc.get_snapshot,1,0,ibm.vpc.get_snapshot[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_snapshot_clone,read_get,Yes,ibm.vpc.get_snapshot_clone,ibm.vpc.get_snapshot_clone,1,0,ibm.vpc.get_snapshot_clone[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_snapshot_consistency_group,read_get,Yes,ibm.vpc.get_snapshot_consistency_group,ibm.vpc.get_snapshot_consistency_group,1,0,ibm.vpc.get_snapshot_consistency_group[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_subnet,read_get,Yes,ibm.vpc.get_subnet,ibm.vpc.get_subnet,1,0,ibm.vpc.get_subnet[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_subnet_network_acl,read_get,Yes,ibm.vpc.get_subnet_network_acl,ibm.vpc.get_subnet_network_acl,1,0,ibm.vpc.get_subnet_network_acl[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_subnet_public_gateway,read_get,Yes,ibm.vpc.get_subnet_public_gateway,ibm.vpc.get_subnet_public_gateway,1,0,ibm.vpc.get_subnet_public_gateway[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_subnet_reserved_ip,read_get,Yes,ibm.vpc.get_subnet_reserved_ip,ibm.vpc.get_subnet_reserved_ip,1,0,ibm.vpc.get_subnet_reserved_ip[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_subnet_routing_table,read_get,Yes,ibm.vpc.get_subnet_routing_table,ibm.vpc.get_subnet_routing_table,1,0,ibm.vpc.get_subnet_routing_table[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_virtual_network_interface,read_get,Yes,ibm.vpc.get_virtual_network_interface,ibm.vpc.get_virtual_network_interface,1,0,ibm.vpc.get_virtual_network_interface[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_virtual_network_interface_ip,read_get,Yes,ibm.vpc.get_virtual_network_interface_ip,ibm.vpc.get_virtual_network_interface_ip,1,0,ibm.vpc.get_virtual_network_interface_ip[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_volume,read_get,Yes,ibm.vpc.get_volume,ibm.vpc.get_volume,1,0,ibm.vpc.get_volume[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_volume_profile,read_get,Yes,ibm.vpc.get_volume_profile,ibm.vpc.get_volume_profile,1,0,ibm.vpc.get_volume_profile[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpc,read_get,Yes,ibm.vpc.get_vpc,ibm.vpc.get_vpc,1,0,ibm.vpc.get_vpc[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpc_address_prefix,read_get,Yes,ibm.vpc.get_vpc_address_prefix,ibm.vpc.get_vpc_address_prefix,1,0,ibm.vpc.get_vpc_address_prefix[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpc_default_network_acl,read_get,Yes,ibm.vpc.get_vpc_default_network_acl,ibm.vpc.get_vpc_default_network_acl,1,0,ibm.vpc.get_vpc_default_network_acl[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpc_default_routing_table,read_get,Yes,ibm.vpc.get_vpc_default_routing_table,ibm.vpc.get_vpc_default_routing_table,1,0,ibm.vpc.get_vpc_default_routing_table[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpc_default_security_group,read_get,Yes,ibm.vpc.get_vpc_default_security_group,ibm.vpc.get_vpc_default_security_group,1,0,ibm.vpc.get_vpc_default_security_group[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpc_dns_resolution_binding,read_get,Yes,ibm.vpc.get_vpc_dns_resolution_binding,ibm.vpc.get_vpc_dns_resolution_binding,1,0,ibm.vpc.get_vpc_dns_resolution_binding[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpc_route,read_get,Yes,ibm.vpc.get_vpc_route,ibm.vpc.get_vpc_route,1,0,ibm.vpc.get_vpc_route[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpc_routing_table,read_get,Yes,ibm.vpc.get_vpc_routing_table,ibm.vpc.get_vpc_routing_table,1,0,ibm.vpc.get_vpc_routing_table[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpc_routing_table_route,read_get,Yes,ibm.vpc.get_vpc_routing_table_route,ibm.vpc.get_vpc_routing_table_route,1,0,ibm.vpc.get_vpc_routing_table_route[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpn_gateway,read_get,Yes,ibm.vpc.get_vpn_gateway,ibm.vpc.get_vpn_gateway,1,0,ibm.vpc.get_vpn_gateway[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpn_gateway_connection,read_get,Yes,ibm.vpc.get_vpn_gateway_connection,ibm.vpc.get_vpn_gateway_connection,1,0,ibm.vpc.get_vpn_gateway_connection[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpn_gateway_service_connection,read_get,Yes,ibm.vpc.get_vpn_gateway_service_connection,ibm.vpc.get_vpn_gateway_service_connection,1,0,ibm.vpc.get_vpn_gateway_service_connection[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpn_server,read_get,Yes,ibm.vpc.get_vpn_server,ibm.vpc.get_vpn_server,1,0,ibm.vpc.get_vpn_server[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpn_server_client,read_get,Yes,ibm.vpc.get_vpn_server_client,ibm.vpc.get_vpn_server_client,1,0,ibm.vpc.get_vpn_server_client[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpn_server_client_configuration,read_get,Yes,ibm.vpc.get_vpn_server_client_configuration,ibm.vpc.get_vpn_server_client_configuration,1,0,ibm.vpc.get_vpn_server_client_configuration[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.get_vpn_server_route,read_get,Yes,ibm.vpc.get_vpn_server_route,ibm.vpc.get_vpn_server_route,1,0,ibm.vpc.get_vpn_server_route[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_backup_policy_jobs,read_list,Yes,ibm.vpc.list_backup_policy_jobs,ibm.vpc.list_backup_policy_jobs,1,0,ibm.vpc.list_backup_policy_jobs[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_backup_policy_plans,read_list,Yes,ibm.vpc.list_backup_policy_plans,ibm.vpc.list_backup_policy_plans,1,0,ibm.vpc.list_backup_policy_plans[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_bare_metal_server_disks,read_list,Yes,ibm.vpc.list_bare_metal_server_disks,ibm.vpc.list_bare_metal_server_disks,1,0,ibm.vpc.list_bare_metal_server_disks[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_bare_metal_server_network_attachments,read_list,Yes,ibm.vpc.list_bare_metal_server_network_attachments,ibm.vpc.list_bare_metal_server_network_attachments,1,0,ibm.vpc.list_bare_metal_server_network_attachments[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_bare_metal_server_network_interface_floating_ips,read_list,Yes,ibm.vpc.list_bare_metal_server_network_interface_floating_ips,ibm.vpc.list_bare_metal_server_network_interface_floating_ips,1,0,ibm.vpc.list_bare_metal_server_network_interface_floating_ips[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_bare_metal_server_network_interface_ips,read_list,Yes,ibm.vpc.list_bare_metal_server_network_interface_ips,ibm.vpc.list_bare_metal_server_network_interface_ips,1,0,ibm.vpc.list_bare_metal_server_network_interface_ips[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_bare_metal_server_network_interfaces,read_list,Yes,ibm.vpc.list_bare_metal_server_network_interfaces,ibm.vpc.list_bare_metal_server_network_interfaces,1,0,ibm.vpc.list_bare_metal_server_network_interfaces[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_cluster_network_interfaces,read_list,Yes,ibm.vpc.list_cluster_network_interfaces,ibm.vpc.list_cluster_network_interfaces,1,0,ibm.vpc.list_cluster_network_interfaces[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_cluster_network_subnet_reserved_ips,read_list,Yes,ibm.vpc.list_cluster_network_subnet_reserved_ips,ibm.vpc.list_cluster_network_subnet_reserved_ips,1,0,ibm.vpc.list_cluster_network_subnet_reserved_ips[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_cluster_network_subnets,read_list,Yes,ibm.vpc.list_cluster_network_subnets,ibm.vpc.list_cluster_network_subnets,1,0,ibm.vpc.list_cluster_network_subnets[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_dedicated_host_disks,read_list,Yes,ibm.vpc.list_dedicated_host_disks,ibm.vpc.list_dedicated_host_disks,1,0,ibm.vpc.list_dedicated_host_disks[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_endpoint_gateway_ips,read_list,Yes,ibm.vpc.list_endpoint_gateway_ips,ibm.vpc.list_endpoint_gateway_ips,1,0,ibm.vpc.list_endpoint_gateway_ips[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_endpoint_gateway_resource_bindings,read_list,Yes,ibm.vpc.list_endpoint_gateway_resource_bindings,ibm.vpc.list_endpoint_gateway_resource_bindings,1,0,ibm.vpc.list_endpoint_gateway_resource_bindings[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_ike_policy_connections,read_list,Yes,ibm.vpc.list_ike_policy_connections,ibm.vpc.list_ike_policy_connections,1,0,ibm.vpc.list_ike_policy_connections[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_image_bare_metal_server_profiles,read_list,Yes,ibm.vpc.list_image_bare_metal_server_profiles,ibm.vpc.list_image_bare_metal_server_profiles,1,0,ibm.vpc.list_image_bare_metal_server_profiles[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_image_export_jobs,read_list,Yes,ibm.vpc.list_image_export_jobs,ibm.vpc.list_image_export_jobs,1,0,ibm.vpc.list_image_export_jobs[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_image_instance_profiles,read_list,Yes,ibm.vpc.list_image_instance_profiles,ibm.vpc.list_image_instance_profiles,1,0,ibm.vpc.list_image_instance_profiles[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_instance_cluster_network_attachments,read_list,Yes,ibm.vpc.list_instance_cluster_network_attachments,ibm.vpc.list_instance_cluster_network_attachments,1,0,ibm.vpc.list_instance_cluster_network_attachments[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_instance_disks,read_list,Yes,ibm.vpc.list_instance_disks,ibm.vpc.list_instance_disks,1,0,ibm.vpc.list_instance_disks[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_instance_group_manager_actions,read_list,Yes,ibm.vpc.list_instance_group_manager_actions,ibm.vpc.list_instance_group_manager_actions,1,0,ibm.vpc.list_instance_group_manager_actions[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_instance_group_manager_policies,read_list,Yes,ibm.vpc.list_instance_group_manager_policies,ibm.vpc.list_instance_group_manager_policies,1,0,ibm.vpc.list_instance_group_manager_policies[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_instance_group_managers,read_list,Yes,ibm.vpc.list_instance_group_managers,ibm.vpc.list_instance_group_managers,1,0,ibm.vpc.list_instance_group_managers[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_instance_group_memberships,read_list,Yes,ibm.vpc.list_instance_group_memberships,ibm.vpc.list_instance_group_memberships,1,0,ibm.vpc.list_instance_group_memberships[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_instance_network_attachments,read_list,Yes,ibm.vpc.list_instance_network_attachments,ibm.vpc.list_instance_network_attachments,1,0,ibm.vpc.list_instance_network_attachments[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_instance_network_interface_floating_ips,read_list,Yes,ibm.vpc.list_instance_network_interface_floating_ips,ibm.vpc.list_instance_network_interface_floating_ips,1,0,ibm.vpc.list_instance_network_interface_floating_ips[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_instance_network_interface_ips,read_list,Yes,ibm.vpc.list_instance_network_interface_ips,ibm.vpc.list_instance_network_interface_ips,1,0,ibm.vpc.list_instance_network_interface_ips[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_instance_network_interfaces,read_list,Yes,ibm.vpc.list_instance_network_interfaces,ibm.vpc.list_instance_network_interfaces,1,0,ibm.vpc.list_instance_network_interfaces[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_instance_volume_attachments,read_list,Yes,ibm.vpc.list_instance_volume_attachments,ibm.vpc.list_instance_volume_attachments,1,0,ibm.vpc.list_instance_volume_attachments[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_ipsec_policy_connections,read_list,Yes,ibm.vpc.list_ipsec_policy_connections,ibm.vpc.list_ipsec_policy_connections,1,0,ibm.vpc.list_ipsec_policy_connections[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_load_balancer_listener_policies,read_list,Yes,ibm.vpc.list_load_balancer_listener_policies,ibm.vpc.list_load_balancer_listener_policies,1,0,ibm.vpc.list_load_balancer_listener_policies[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_load_balancer_listener_policy_rules,read_list,Yes,ibm.vpc.list_load_balancer_listener_policy_rules,ibm.vpc.list_load_balancer_listener_policy_rules,1,0,ibm.vpc.list_load_balancer_listener_policy_rules[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_load_balancer_listeners,read_list,Yes,ibm.vpc.list_load_balancer_listeners,ibm.vpc.list_load_balancer_listeners,1,0,ibm.vpc.list_load_balancer_listeners[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_load_balancer_pool_members,read_list,Yes,ibm.vpc.list_load_balancer_pool_members,ibm.vpc.list_load_balancer_pool_members,1,0,ibm.vpc.list_load_balancer_pool_members[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_load_balancer_pools,read_list,Yes,ibm.vpc.list_load_balancer_pools,ibm.vpc.list_load_balancer_pools,1,0,ibm.vpc.list_load_balancer_pools[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_network_acl_rules,read_list,Yes,ibm.vpc.list_network_acl_rules,ibm.vpc.list_network_acl_rules,1,0,ibm.vpc.list_network_acl_rules[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_network_interface_floating_ips,read_list,Yes,ibm.vpc.list_network_interface_floating_ips,ibm.vpc.list_network_interface_floating_ips,1,0,ibm.vpc.list_network_interface_floating_ips[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_private_path_service_gateway_account_policies,read_list,Yes,ibm.vpc.list_private_path_service_gateway_account_policies,ibm.vpc.list_private_path_service_gateway_account_policies,1,0,ibm.vpc.list_private_path_service_gateway_account_policies[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_private_path_service_gateway_endpoint_gateway_bindings,read_list,Yes,ibm.vpc.list_private_path_service_gateway_endpoint_gateway_bindings,ibm.vpc.list_private_path_service_gateway_endpoint_gateway_bindings,1,0,ibm.vpc.list_private_path_service_gateway_endpoint_gateway_bindings[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_region_zones,read_list,Yes,ibm.vpc.list_region_zones,ibm.vpc.list_region_zones,1,0,ibm.vpc.list_region_zones[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_security_group_rules,read_list,Yes,ibm.vpc.list_security_group_rules,ibm.vpc.list_security_group_rules,1,0,ibm.vpc.list_security_group_rules[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_security_group_targets,read_list,Yes,ibm.vpc.list_security_group_targets,ibm.vpc.list_security_group_targets,1,0,ibm.vpc.list_security_group_targets[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_share_accessor_bindings,read_list,Yes,ibm.vpc.list_share_accessor_bindings,ibm.vpc.list_share_accessor_bindings,1,0,ibm.vpc.list_share_accessor_bindings[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_share_mount_targets,read_list,Yes,ibm.vpc.list_share_mount_targets,ibm.vpc.list_share_mount_targets,1,0,ibm.vpc.list_share_mount_targets[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_share_snapshots,read_list,Yes,ibm.vpc.list_share_snapshots,ibm.vpc.list_share_snapshots,1,0,ibm.vpc.list_share_snapshots[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_snapshot_clones,read_list,Yes,ibm.vpc.list_snapshot_clones,ibm.vpc.list_snapshot_clones,1,0,ibm.vpc.list_snapshot_clones[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_snapshot_instance_profiles,read_list,Yes,ibm.vpc.list_snapshot_instance_profiles,ibm.vpc.list_snapshot_instance_profiles,1,0,ibm.vpc.list_snapshot_instance_profiles[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_subnet_reserved_ips,read_list,Yes,ibm.vpc.list_subnet_reserved_ips,ibm.vpc.list_subnet_reserved_ips,1,0,ibm.vpc.list_subnet_reserved_ips[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_virtual_network_interface_ips,read_list,Yes,ibm.vpc.list_virtual_network_interface_ips,ibm.vpc.list_virtual_network_interface_ips,1,0,ibm.vpc.list_virtual_network_interface_ips[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_volume_instance_profiles,read_list,Yes,ibm.vpc.list_volume_instance_profiles,ibm.vpc.list_volume_instance_profiles,1,0,ibm.vpc.list_volume_instance_profiles[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_vpc_address_prefixes,read_list,Yes,ibm.vpc.list_vpc_address_prefixes,ibm.vpc.list_vpc_address_prefixes,1,0,ibm.vpc.list_vpc_address_prefixes[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].tags,item.tags,array,No,ibm.vpc.list_vpc_dns_resolution_bindings,read_list,Yes,ibm.vpc.list_vpc_dns_resolution_bindings,ibm.vpc.list_vpc_dns_resolution_bindings,1,0,ibm.vpc.list_vpc_dns_resolution_bindings[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
