unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,k8s_checks
cis_kubernetes_kubernetes_1.2.4_0025,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.4,Ensure that the --kubelet-client-certificate and --kubelet-client-key arguments are set as appropriate,Enable certificate based kubelet authentication.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/admin/kubelet-authentication-authorization/ 3. https://kubernetes.io/docs/concepts/cluster-administration/master-node-communication/#apiserver---kubelet,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_kubelet_client_cert_key_verification
cis_kubernetes_kubernetes_1.2.5_0026,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.5,Ensure that the --kubelet-certificate-authority argument is set as appropriate,Verify kubelet's certificate before establishing connection.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/admin/kubelet-authentication-authorization/ 3. https://kubernetes.io/docs/concepts/cluster-administration/master-node-communication/#apiserver---kubelet,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_kubelet_certificate_authority_verification
cis_kubernetes_kubernetes_1.2.6_0027,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.6,Ensure that the --authorization-mode argument is not set to AlwaysAllow,Do not always authorize all requests.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/admin/authorization/,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_authorization_mode_check
cis_kubernetes_kubernetes_1.2.7_0028,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.7,Ensure that the --authorization-mode argument includes Node,Restrict kubelet nodes to reading only objects associated with them.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/admin/authorization/node/ 3. https://github.com/kubernetes/kubernetes/pull/46076 4. https://acotten.com/post/kube17-security,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_authorization_mode_includes_node
cis_kubernetes_kubernetes_1.2.8_0029,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.8,Ensure that the --authorization-mode argument includes RBAC,Turn on Role Based Access Control.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/reference/access-authn-authz/rbac/,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_pod_authorization_mode_rbac_enabled
cis_kubernetes_kubernetes_1.2.9_0030,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.9,Ensure that the admission control plugin EventRateLimit is set,Limit the rate at which the API server accepts requests.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/admin/admission-controllers/#eventratelimit 3. https://github.com/staebler/community/blob/9873b632f4d99b5d99c38c9b15fe2f8b93d0a746/contributors/design-proposals/admission_control_event_rate_limit.md,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_admission_plugins_event_rate_limit_set
cis_kubernetes_kubernetes_1.2.10_0031,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.10,Ensure that the admission control plugin AlwaysAdmit is not set,Do not allow all requests.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/admin/admission-controllers/#alwaysadmit,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_admission_plugins_check
cis_kubernetes_kubernetes_1.2.11_0032,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.11,Ensure that the admission control plugin AlwaysPullImages is set,Always pull images.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/admin/admission-controllers/#alwayspullimages,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_admission_plugins_always_pull_images_set
cis_kubernetes_kubernetes_1.2.12_0033,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.12,Ensure that the admission control plugin SecurityContextDeny is set if PodSecurityPolicy is not used,The SecurityContextDeny admission controller can be used to deny pods which make use of some SecurityContext fields which could allow for privilege escalation in the cluster. This should be used where PodSecurityPolicy is not in place within the cluster.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/admin/admission-controllers/#securitycontextdeny 3. https://kubernetes.io/docs/user-guide/pod-security-policy/#working-with-rbac,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_admission_plugins_security_context_deny_check
cis_kubernetes_kubernetes_1.2.13_0034,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.13,Ensure that the admission control plugin ServiceAccount is set,Automate service accounts management.,1 Section,APISERVER,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/admin/admission-controllers/#serviceaccount 3. https://kubernetes.io/docs/tasks/configure-pod-container/configure-service-account/,k8s_controls_FINAL_20251031_220854.csv,k8s_apiserver_admission_plugin_serviceaccount_check
cis_kubernetes_kubernetes_1.2.14_0035,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.14,Ensure that the admission control plugin NamespaceLifecycle is set,Reject creating objects in a namespace that is undergoing termination.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/admin/admission-controllers/#namespacelifecycle,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_admission_plugin_namespace_lifecycle_enabled
cis_kubernetes_kubernetes_1.2.15_0036,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.15,Ensure that the admission control plugin NodeRestriction is set,Limit the Node and Pod objects that a kubelet could modify.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/admin/admission-controllers/#noderestriction 3. https://kubernetes.io/docs/admin/authorization/node/ 4. https://acotten.com/post/kube17-security,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_admission_plugins_node_restriction_check
cis_kubernetes_kubernetes_1.2.16_0037,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.16,Ensure that the --secure-port argument is not set to 0,Do not disable the secure port.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_secure_port_validation
cis_kubernetes_kubernetes_1.2.17_0038,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.17,Ensure that the --profiling argument is set to false,"Disable profiling, if not needed.",1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://github.com/kubernetes/community/blob/master/contributors/devel/profiling.md,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_args_profiling_disabled
cis_kubernetes_kubernetes_1.2.18_0039,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.18,Ensure that the --audit-log-path argument is set,Enable auditing on the Kubernetes API Server and set the desired audit log path.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/concepts/cluster-administration/audit/ 3. https://github.com/kubernetes/features/issues/22,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_audit_log_path_check
cis_kubernetes_kubernetes_1.2.19_0040,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.19,Ensure that the --audit-log-maxage argument is set to 30 or as appropriate,Retain the logs for at least 30 days or as appropriate.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/concepts/cluster-administration/audit/ 3. https://github.com/kubernetes/features/issues/22,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_audit_log_maxage_compliance_check
cis_kubernetes_kubernetes_1.2.20_0041,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.20,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,Retain 10 or an appropriate number of old log files.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/concepts/cluster-administration/audit/ 3. https://github.com/kubernetes/features/issues/22,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_audit_log_maxbackup_retent
cis_kubernetes_kubernetes_1.2.21_0042,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.21,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,Rotate log files on reaching 100 MB or as appropriate.,1 Section,APISERVER,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://kubernetes.io/docs/concepts/cluster-administration/audit/ 3. https://github.com/kubernetes/features/issues/22,k8s_controls_FINAL_20251031_220854.csv,k8s_apiserver_audit_log_maxsize_check
cis_kubernetes_kubernetes_1.2.22_0043,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.22,Ensure that the --request-timeout argument is set as appropriate,Set global request timeout for API server requests as appropriate.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://github.com/kubernetes/kubernetes/pull/51415,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_request_timeout_check
cis_kubernetes_kubernetes_1.2.23_0044,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.23,Ensure that the --service-account-lookup argument is set to true,Validate service account before validating token.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://github.com/kubernetes/kubernetes/issues/24167 3. https://en.wikipedia.org/wiki/Time_of_check_to_time_of_use,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_service_account_lookup_enabled
cis_kubernetes_kubernetes_1.2.24_0045,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.24,Ensure that the --service-account-key-file argument is set as appropriate,Explicitly set a service account public key file for service accounts on the apiserver.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://github.com/kubernetes/kubernetes/issues/24167,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_service_account_key_file_check
cis_kubernetes_kubernetes_1.2.25_0046,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.25,Ensure that the --etcd-certfile and --etcd-keyfile arguments are set as appropriate,etcd should be configured to make use of TLS encryption for client connections.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://coreos.com/etcd/docs/latest/op-guide/security.html,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_etcd_tls_certificates_configured
cis_kubernetes_kubernetes_1.2.26_0047,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.26,Ensure that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,Setup TLS connection on the API server.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. http://rootsquash.com/2016/05/10/securing-the-kubernetes-api/ 3. https://github.com/kelseyhightower/docker-kubernetes-tls-guide,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_tls_cert_file_check
cis_kubernetes_kubernetes_1.2.27_0048,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.27,Ensure that the --client-ca-file argument is set as appropriate,Setup TLS connection on the API server.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. http://rootsquash.com/2016/05/10/securing-the-kubernetes-api/ 3. https://github.com/kelseyhightower/docker-kubernetes-tls-guide,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_client_ca_file_presence_check
cis_kubernetes_kubernetes_1.2.28_0049,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.28,Ensure that the --etcd-cafile argument is set as appropriate,etcd should be configured to make use of TLS encryption for client connections.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/admin/kube-apiserver/ 2. https://coreos.com/etcd/docs/latest/op-guide/security.html,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_etcd_cafile_tls_verification
cis_kubernetes_kubernetes_1.2.29_0050,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.29,Ensure that the --encryption-provider-config argument is set as appropriate,Encrypt etcd key-value store.,1 Section,API,1,automated,,1. https://kubernetes.io/docs/tasks/administer-cluster/encrypt-data/ 2. https://acotten.com/post/kube17-security 3. https://kubernetes.io/docs/admin/kube-apiserver/ 4. https://github.com/kubernetes/features/issues/92,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_encryption_provider_config_verification
cis_kubernetes_kubernetes_1.2.30_0051,KUBERNETES,CIS,cis_kubernetes,v1.0,1.2.30,Ensure that encryption providers are appropriately configured,"Where etcd encryption is used, appropriate providers should be configured.",1 Section,API,1,automated,,1. https://kubernetes.io/docs/tasks/administer-cluster/encrypt-data/ 2. https://acotten.com/post/kube17-security 3. https://kubernetes.io/docs/admin/kube-apiserver/ 4. https://github.com/kubernetes/features/issues/92 5. https://kubernetes.io/docs/tasks/administer-cluster/encrypt-data/#providers,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_encryption_provider_verification
cis_kubernetes_kubernetes_1.3.1_0052,KUBERNETES,CIS,cis_kubernetes,v1.0,1.3.1,Ensure that the --terminated-pod-gc-threshold argument is set as appropriate,"Activate garbage collector on pod termination, as appropriate.",1 Section,KUBE,1,automated,,1. https://kubernetes.io/docs/admin/kube-controller-manager/ 2. https://github.com/kubernetes/kubernetes/issues/28484,k8s_controls_FINAL_20251031_220854.csv,k8s_kube_controller_manager_terminated_pod_gc_threshold_check
cis_kubernetes_kubernetes_1.3.2_0053,KUBERNETES,CIS,cis_kubernetes,v1.0,1.3.2,Ensure that the --profiling argument is set to false,"Disable profiling, if not needed.",1 Section,KUBE,1,automated,,1. https://kubernetes.io/docs/admin/kube-controller-manager/ 2. https://github.com/kubernetes/community/blob/master/contributors/devel/profiling.md,k8s_controls_FINAL_20251031_220854.csv,k8s_kube_controller_manager_args_profiling_disabled
cis_kubernetes_kubernetes_1.3.3_0054,KUBERNETES,CIS,cis_kubernetes,v1.0,1.3.3,Ensure that the --use-service-account-credentials argument is set to true,Use individual service account credentials for each controller.,1 Section,KUBE,1,automated,,1. https://kubernetes.io/docs/admin/kube-controller-manager/ 2. https://kubernetes.io/docs/admin/service-accounts-admin/ 3. https://github.com/kubernetes/kubernetes/blob/release-1.6/plugin/pkg/auth/authorizer/rbac/bootstrappolicy/testdata/controller-roles.yaml 4. https://github.com/kubernetes/kubernetes/blob/release-1.6/plugin/pkg/auth/authorizer/rbac/bootstrappolicy/testdata/controller-role-bindings.yaml 5. https://kubernetes.io/docs/admin/authorization/rbac/#controller-roles,k8s_controls_FINAL_20251031_220854.csv,k8s_kube_controller_manager_use_service_account_credentials_enabled
cis_kubernetes_kubernetes_1.3.4_0055,KUBERNETES,CIS,cis_kubernetes,v1.0,1.3.4,Ensure that the --service-account-private-key-file argument is set as appropriate,Explicitly set a service account private key file for service accounts on the controller manager.,1 Section,KUBE,1,automated,,1. https://kubernetes.io/docs/admin/kube-controller-manager/,k8s_controls_FINAL_20251031_220854.csv,k8s_kube_controller_manager_service_account_private_key_file_check
cis_kubernetes_kubernetes_1.3.5_0056,KUBERNETES,CIS,cis_kubernetes,v1.0,1.3.5,Ensure that the --root-ca-file argument is set as appropriate,Allow pods to verify the API server's serving certificate before establishing connections.,1 Section,KUBE,1,automated,,1. https://kubernetes.io/docs/admin/kube-controller-manager/ 2. https://github.com/kubernetes/kubernetes/issues/11000,k8s_controls_FINAL_20251031_220854.csv,k8s_kube_controller_manager_root_ca_file_verification
cis_kubernetes_kubernetes_1.3.6_0057,KUBERNETES,CIS,cis_kubernetes,v1.0,1.3.6,Ensure that the RotateKubeletServerCertificate argument is set to true,Enable kubelet server certificate rotation on controller-manager.,1 Section,KUBE,1,automated,,1. https://kubernetes.io/docs/admin/kubelet-tls-bootstrapping/#approval-controller 2. https://github.com/kubernetes/features/issues/267 3. https://github.com/kubernetes/kubernetes/pull/45059 4. https://kubernetes.io/docs/admin/kube-controller-manager/,k8s_controls_FINAL_20251031_220854.csv,k8s_kube_controller_manager_rotate_kubelet_server_certificate_enabled
cis_kubernetes_kubernetes_1.3.7_0058,KUBERNETES,CIS,cis_kubernetes,v1.0,1.3.7,Ensure that the --bind-address argument is set to 127.0.0.1,Do not bind the Controller Manager service to non-loopback insecure addresses.,1 Section,KUBE,1,automated,,1. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-controller-manager/,k8s_controls_FINAL_20251031_220854.csv,k8s_kube_controller_manager_bind_address_localhost_check
cis_kubernetes_kubernetes_1.4.1_0059,KUBERNETES,CIS,cis_kubernetes,v1.0,1.4.1,Ensure that the --profiling argument is set to false,"Disable profiling, if not needed.",1 Section,KUBE,1,automated,,1. https://kubernetes.io/docs/admin/kube-scheduler/ 2. https://github.com/kubernetes/community/blob/master/contributors/devel/profiling.md,k8s_controls_FINAL_20251031_220854.csv,k8s_kube_scheduler_profiling_disabled
cis_kubernetes_kubernetes_1.4.2_0060,KUBERNETES,CIS,cis_kubernetes,v1.0,1.4.2,Ensure that the --bind-address argument is set to 127.0.0.1,Do not bind the scheduler service to non-loopback insecure addresses.,1 Section,SCHEDULER,1,automated,,1. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-scheduler/,k8s_controls_FINAL_20251031_220854.csv,k8s_scheduler_bind_address_check
cis_kubernetes_kubernetes_2.1_0061,KUBERNETES,CIS,cis_kubernetes,v1.0,2.1,Ensure that the --cert-file and --key-file arguments are set as appropriate,Configure TLS encryption for the etcd service.,2 Section,ETCD,1,automated,,1. https://coreos.com/etcd/docs/latest/op-guide/security.html 2. https://kubernetes.io/docs/admin/etcd/,k8s_controls_FINAL_20251031_220854.csv,k8s_etcd_pod_tls_encryption_configuration_check
cis_kubernetes_kubernetes_2.2_0062,KUBERNETES,CIS,cis_kubernetes,v1.0,2.2,Ensure that the --client-cert-auth argument is set to true,Enable client authentication on etcd service.,2 Section,ETCD,1,automated,,1. https://coreos.com/etcd/docs/latest/op-guide/security.html 2. https://kubernetes.io/docs/admin/etcd/ 3. https://coreos.com/etcd/docs/latest/op-guide/configuration.html#client-cert-auth,k8s_controls_FINAL_20251031_220854.csv,k8s_etcd_pod_client_cert_auth_enabled
cis_kubernetes_kubernetes_2.3_0063,KUBERNETES,CIS,cis_kubernetes,v1.0,2.3,Ensure that the --auto-tls argument is not set to true,Do not use self-signed certificates for TLS.,2 Section,ETCD,1,automated,,1. https://coreos.com/etcd/docs/latest/op-guide/security.html 2. https://kubernetes.io/docs/admin/etcd/ 3. https://coreos.com/etcd/docs/latest/op-guide/configuration.html#auto-tls,k8s_controls_FINAL_20251031_220854.csv,k8s_etcd_pod_auto_tls_check
cis_kubernetes_kubernetes_2.4_0064,KUBERNETES,CIS,cis_kubernetes,v1.0,2.4,Ensure that the --peer-cert-file and --peer-key-file arguments are set as appropriate,etcd should be configured to make use of TLS encryption for peer connections.,2 Section,ETCD,1,automated,,1. https://coreos.com/etcd/docs/latest/op-guide/security.html 2. https://kubernetes.io/docs/admin/etcd/,k8s_controls_FINAL_20251031_220854.csv,k8s_etcd_peer_tls_in_transit_configuration
cis_kubernetes_kubernetes_2.5_0065,KUBERNETES,CIS,cis_kubernetes,v1.0,2.5,Ensure that the --peer-client-cert-auth argument is set to true,etcd should be configured for peer authentication.,2 Section,ETCD,1,automated,,1. https://coreos.com/etcd/docs/latest/op-guide/security.html 2. https://kubernetes.io/docs/admin/etcd/ 3. https://coreos.com/etcd/docs/latest/op-guide/configuration.html#peer-client-cert-auth,k8s_controls_FINAL_20251031_220854.csv,k8s_etcd_peer_client_cert_auth_in_transit_enabled
cis_kubernetes_kubernetes_2.6_0066,KUBERNETES,CIS,cis_kubernetes,v1.0,2.6,Ensure that the --peer-auto-tls argument is not set to true,Do not use automatically generated self-signed certificates for TLS connections between peers.,2 Section,ETCD,1,automated,,1. https://coreos.com/etcd/docs/latest/op-guide/security.html 2. https://kubernetes.io/docs/admin/etcd/ 3. https://coreos.com/etcd/docs/latest/op-guide/configuration.html#peer-auto-tls,k8s_controls_FINAL_20251031_220854.csv,k8s_etcd_pod_peer_auto_tls_disabled
cis_kubernetes_kubernetes_2.7_0067,KUBERNETES,CIS,cis_kubernetes,v1.0,2.7,Ensure that a unique Certificate Authority is used for etcd,Use a different certificate authority for etcd from the one used for Kubernetes.,2 Section,ETCD,1,automated,,1. https://coreos.com/etcd/docs/latest/op-guide/security.html,k8s_controls_FINAL_20251031_220854.csv,k8s_etcd_apiserver_ca_check
cis_kubernetes_kubernetes_2.8_0068,KUBERNETES,CIS,cis_kubernetes,v1.11.1,2.8,Ensure that a unique Certificate Authority is used for etcd,Use a different certificate authority for etcd from the one used for Kubernetes.,2 Section,ETCD,1,automated,,1. https://coreos.com/etcd/docs/latest/op-guide/security.html,k8s_controls_FINAL_20251031_220854.csv,k8s_etcd_unique_ca_certificate_check
cis_kubernetes_kubernetes_3.1.2_0070,KUBERNETES,CIS,cis_kubernetes,v1.0.0,3.1.2,Ensure that the --basic-auth-file argument is not set,Do not use basic authentication.,3 Section,FEDERATION,1,automated,,1. https://kubernetes.io/docs/admin/federation-apiserver/ 2. https://github.com/kubernetes/kubernetes/blob/master/federation/manifests/federation-apiserver-deployment.yaml 187 | P a g e 3. https://kubernetes.io/docs/concepts/workloads/controllers/deployment/,k8s_controls_FINAL_20251031_220854.csv,k8s_federation_apiserver_basic_auth_disabled
cis_kubernetes_kubernetes_3.1.3_0071,KUBERNETES,CIS,cis_kubernetes,v1.0.0,3.1.3,Ensure that the --insecure-allow-any-token argument is not set,Do not allow any insecure tokens.,3 Section,FEDERATION,1,automated,,1. https://kubernetes.io/docs/admin/federation-apiserver/ 2. https://github.com/kubernetes/kubernetes/blob/master/federation/manifests/federation-apiserver-deployment.yaml 3. https://kubernetes.io/docs/concepts/workloads/controllers/deployment/ 189 | P a g e,k8s_controls_FINAL_20251031_220854.csv,k8s_federation_apiserver_insecure_allow_any_token_disabled
cis_kubernetes_kubernetes_3.2.1_0072,KUBERNETES,CIS,cis_kubernetes,v1.0,3.2.1,Ensure that a minimal audit policy is created,Kubernetes can audit the details of requests made to the API server. The --audit- policy-file flag must be set for this logging to be enabled.,3 Section,API,1,automated,,1. https://kubernetes.io/docs/tasks/debug-application-cluster/audit/,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_audit_policy_file_configured
cis_kubernetes_kubernetes_3.2.2_0073,KUBERNETES,CIS,cis_kubernetes,v1.0,3.2.2,Ensure that the audit policy covers key security concerns,Ensure that the audit policy created for the cluster covers key security concerns.,3 Section,API,1,automated,,1. https://github.com/k8scop/k8s-security-dashboard/blob/master/configs/kubernetes/adv-audit.yaml 2. https://kubernetes.io/docs/tasks/debug-application-cluster/audit/#audit-policy 3. https://github.com/falcosecurity/falco/blob/master/examples/k8s_audit_config/audit-policy.yaml 4. https://github.com/kubernetes/kubernetes/blob/master/cluster/gce/gci/configure-helper.sh#L735,k8s_controls_FINAL_20251031_220854.csv,k8s_api_server_audit_policy_verification
cis_kubernetes_kubernetes_4.1.9_0082,KUBERNETES,CIS,cis_kubernetes,v1.0,4.1.9,If the kubelet config.yaml configuration file is being used validate permissions set to 600 or more restrictive,"Ensure that if the kubelet refers to a configuration file with the --config argument, that file has permissions of 600 or more restrictive.",4 Section,KUBELET,1,automated,,1. https://kubernetes.io/docs/tasks/administer-cluster/kubelet-config-file/,k8s_controls_FINAL_20251031_220854.csv,k8s_kubelet_config_file_permissions_check
cis_kubernetes_kubernetes_4.2.2_0085,KUBERNETES,CIS,cis_kubernetes,v1.0,4.2.2,Ensure that the --authorization-mode argument is not set to AlwaysAllow,Do not allow all requests. Enable explicit authorization.,4 Section,KUBELET,1,automated,,1. https://kubernetes.io/docs/admin/kubelet/ 2. https://kubernetes.io/docs/admin/kubelet-authentication-authorization/#kubelet-authentication,k8s_controls_FINAL_20251031_220854.csv,k8s_kubelet_authorization_mode_not_always_allow
cis_kubernetes_kubernetes_4.2.4_0087,KUBERNETES,CIS,cis_kubernetes,v1.0,4.2.4,Verify that the --read-only-port argument is set to 0,Disable the read-only port.,4 Section,KUBELET,1,automated,,1. https://kubernetes.io/docs/admin/kubelet/,k8s_controls_FINAL_20251031_220854.csv,k8s_kubelet_read_only_port_disabled
cis_kubernetes_kubernetes_4.2.14_0097,KUBERNETES,CIS,cis_kubernetes,v1.0,4.2.14,Ensure that the --seccomp-default parameter is set to true,Ensure that the Kubelet enforces the use of the RuntimeDefault seccomp profile,4 Section,KUBELET,1,automated,,1. https://kubernetes.io/docs/tutorials/security/seccomp/#enable-the-use-of-runtimedefault-as-the-default-seccomp-profile-for-all-workloads Internal Only - General,k8s_controls_FINAL_20251031_220854.csv,k8s_kubelet_seccomp_default_enabled
cis_kubernetes_kubernetes_4.3.1_0099,KUBERNETES,CIS,cis_kubernetes,v1.0,4.3.1,Ensure that the kube-proxy metrics service is bound to localhost,Do not bind the kube-proxy metrics port to non-loopback addresses.,4 Section,KUBE,1,automated,,1. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-proxy/ Internal Only - General,k8s_controls_FINAL_20251031_220854.csv,k8s_kube_proxy_metrics_bind_address_localhost
cis_kubernetes_kubernetes_5.1.1_0100,KUBERNETES,CIS,cis_kubernetes,v1.0,5.1.1,Ensure that the cluster-admin role is only used where required,The RBAC role cluster-admin provides wide-ranging powers over the environment and should be used only where and when needed.,5 Section,RBAC,1,automated,,1. https://kubernetes.io/docs/admin/authorization/rbac/#user-facing-roles,k8s_controls_FINAL_20251031_220854.csv,k8s_rbac_cluster_admin_role_usage_check
cis_kubernetes_kubernetes_5.1.2_0101,KUBERNETES,CIS,cis_kubernetes,v1.0,5.1.2,Minimize access to secrets,"The Kubernetes API stores secrets, which may be service account tokens for the Kubernetes API or credentials used by workloads in the cluster. Access to these secrets should be restricted to the smallest possible group of users to reduce the risk of privilege escalation.",5 Section,RBAC,1,automated,,,k8s_controls_FINAL_20251031_220854.csv,k8s_rbac_secrets_access_review
cis_kubernetes_kubernetes_5.1.3_0102,KUBERNETES,CIS,cis_kubernetes,v1.0,5.1.3,Minimize wildcard use in Roles and ClusterRoles,"Kubernetes Roles and ClusterRoles provide access to resources based on sets of objects and actions that can be taken on those objects. It is possible to set either of these to be the wildcard ""*"" which matches all items. Use of wildcards is not optimal from a security perspective as it may allow for inadvertent access to be granted when new resources are added to the Kubernetes API either as CRDs or in later versions of the product.",5 Section,RBAC,1,automated,,,k8s_controls_FINAL_20251031_220854.csv,k8s_rbac_roles_no_wildcard_in_rules
cis_kubernetes_kubernetes_5.1.4_0103,KUBERNETES,CIS,cis_kubernetes,v1.0,5.1.4,Minimize access to create pods,"The ability to create pods in a namespace can provide a number of opportunities for privilege escalation, such as assigning privileged service accounts to these pods or mounting hostPaths with access to sensitive data (unless Pod Security Policies are implemented to restrict this access) As such, access to create new pods should be restricted to the smallest possible group of users.",5 Section,RBAC,1,automated,,,k8s_controls_FINAL_20251031_220854.csv,k8s_rbac_pod_creation_access_check
cis_kubernetes_kubernetes_5.1.5_0104,KUBERNETES,CIS,cis_kubernetes,v1.0,5.1.5,Ensure that default service accounts are not actively used.,The default service account should not be used to ensure that rights granted to applications can be more easily audited and reviewed.,5 Section,RBAC,1,automated,,1. https://kubernetes.io/docs/tasks/configure-pod-container/configure-service-account/,k8s_controls_FINAL_20251031_220854.csv,k8s_rbac_default_service_account_audit
cis_kubernetes_kubernetes_5.1.6_0105,KUBERNETES,CIS,cis_kubernetes,v1.0,5.1.6,Ensure that Service Account Tokens are only mounted where necessary,Service accounts tokens should not be mounted in pods except where the workload running in the pod explicitly needs to communicate with the API server,5 Section,POD,1,automated,,1. https://kubernetes.io/docs/tasks/configure-pod-container/configure-service-account/,k8s_controls_FINAL_20251031_220854.csv,k8s_pod_service_account_automount_check
