suggested_rule_id,csp,rule_type,missing_check_name,compliance_count,framework_count,frameworks,priority,sample_title,compliance_ids,validation_status,validation_match,validation_note,review_status,review_note
ibm.vpc.security_group.flow_logs_enabled,ibm,config,ibm_vpc_security_group_flow_logs_enabled,1,1,CANADA_PBMM,,"PARTIAL: ibm.vpc.security_group.flow_logs_enabled ||| verifies network traffic monitoring for anomaly detection, not direct vulnerability scanning",CANADA_PBMM/RA-5(6),truly_new,ibm.vpc.flow_log.enabled_for_vpc,best_jaccard=0.38,KEEP,Checks flow logs enabled for security group traffic monitoring.
ibm.vpc.security_group.ingress_restricted,ibm,config,ibm_vpc_security_group_ingress_restricted,5,1,CANADA_PBMM,,Check that security groups restrict inbound traffic to authorized sources.; Check that security groups restrict ingress from the internet to only auth,CANADA_PBMM/SC-7(12);CANADA_PBMM/SC-7(13);CANADA_PBMM/SC-7(18);CANADA_PBMM/SC-7(7);CANADA_PBMM/SC-7(8),truly_new,ibm.vpc.security_group.no_unrestricted_inbound,best_jaccard=0.38,KEEP,Checks security group ingress is restricted to authorized sources.
ibm.vpc.subnet.different_az_configured,ibm,config,ibm_vpc_subnet_different_az,4,1,ISO27001_2022,2,Network Security,iso27001_2022_A.8.14;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,truly_new,ibm.vpc.subnet.auto_assign_public_ip_disabled,best_jaccard=0.22,KEEP,Checks subnet configuration for high availability across different availability zones.
ibm.vpc.vpn.connection_tunnels_up_configured,ibm,config,ibm_vpc_vpn_connection_tunnels_up,4,1,ISO27001_2022,2,Network Security,iso27001_2022_A.8.14;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,truly_new,ibm.vpc.vpn_gateway.ike_policy_strong_algorithm,best_jaccard=0.20,KEEP,Checks VPN connection tunnel operational status (up/down).
ibm.vpc.vpn.ike_policy_configured,ibm,config,ibm_vpc_vpn_ike_policy_configured,0,1,CSPM_BEST_PRACTICE,,(refined),CSPM_BEST_PRACTICE,truly_new,ibm.vpc.vpn_gateway.ike_policy_strong_algorithm,best_jaccard=0.50,KEEP,Checks if an IKE policy is configured for a VPN.
ibm.vpc.vsi.maintenance_behavior_configured,ibm,config,ibm_vpc_vsi_maintenance_behavior,1,1,CANADA_PBMM,,(refined),CANADA_PBMM/MA-4(2),truly_new,ibm.vpc.activity.vpc_change,best_jaccard=0.17,KEEP,Checks virtual server instance (VSI) maintenance behavior configuration.
ibm.vpc.vsi.patch_management_configured,ibm,config,ibm_vpc_vsi_patch_management,1,1,CANADA_PBMM,,(refined),CANADA_PBMM/SI-2(3),truly_new,ibm.vpc.activity.vpc_change,best_jaccard=0.17,KEEP,Checks virtual server instance (VSI) patch management configuration.
ibm.vsi.backup.enabled,ibm,config,ibm_vsi_backup_enabled,4,3,CISA_CE;RBI_BANK;RBI_NBFC,3,Backup for Smaller NBFCs,cisa_ce_v1_Booting_Up_1;rbi_bank_6.1;rbi_nbfc_3.4;rbi_nbfc_7.3,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.20,,
ibm.vsi.block_storage.public_snapshot_enabled,ibm,config,ibm_vsi_ebs_public_snapshot,14,4,HIPAA;ISO27001_2022;NIST_800_171;SOC2,2,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,hipaa_164_308_a_1_ii_b;hipaa_164_308_a_3_i;hipaa_164_312_a_1;iso27001_2022_A.12.6;iso27001_2022_A.13.1;...(+9 more),truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.17,,
ibm.vsi.block_storage.snapshot_account_block_public_access_restricted,ibm,config,ibm_vsi_ebs_snapshot_account_block_public_access,1,1,SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.block_storage.snapshots_encrypted,ibm,config,ibm_vsi_ebs_snapshots_encrypted,2,2,ISO27001_2022;SOC2,2,"CC7.5 The entity identifies, develops, and implements activities to recover from",iso27001_2022_A.8.24;soc2_cc_7_5,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.17,,
ibm.vsi.block_storage.volume_protected_by_backup_plan_configured,ibm,config,ibm_vsi_ebs_volume_protected_by_backup_plan,1,1,ISO27001_2022,2,Redundancy of information processing facilities,iso27001_2022_A.8.14,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.block_storage.volume_snapshots_exists,ibm,config,ibm_vsi_ebs_volume_snapshots_exists,1,1,SOC2,2,"CC7.5 The entity identifies, develops, and implements activities to recover from",soc2_cc_7_5,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.14,,
ibm.vsi.instance.detailed_monitoring_enabled,ibm,config,ibm_vsi_instance_detailed_monitoring_enabled,1,1,RBI_NBFC,4,Capacity Management,rbi_nbfc_3.2,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.14,,
ibm.vsi.instance.metadata_service_enabled,ibm,config,ibm_vsi_instance_imdsv2_enabled,5,3,ISO27001_2022;NIST_800_171;SOC2,2,"3_12_4: 3.12.4 Develop, document, and periodically update system security plans ",iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;nist_800_171_r2_3_12_4;soc2_cc_7_2,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.17,,
ibm.vsi.instance.internet_facing_with_instance_profile_configured,ibm,config,ibm_vsi_instance_internet_facing_with_instance_profile,3,1,ISO27001_2022,2,Network Security,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.12,,
ibm.vsi.instance.paravirtual_type_configured,ibm,config,ibm_vsi_instance_paravirtual_type,3,1,ISO27001_2022,2,Network Security,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.17,,
ibm.vsi.instance.port_cassandra_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_cassandra_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.instance.port_cifs_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_cifs_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.instance.port_elasticsearch_kibana_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_elasticsearch_kibana_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.10,,
ibm.vsi.instance.port_ftp_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_ftp_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.instance.port_kafka_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_kafka_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.instance.port_kerberos_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_kerberos_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.instance.port_ldap_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_ldap_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.instance.port_memcached_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_memcached_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.instance.port_mongodb_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_mongodb_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.instance.port_mysql_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_mysql_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.instance.port_oracle_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_oracle_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.12,,
ibm.vsi.instance.port_postgresql_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_postgresql_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.instance.port_rdp_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_rdp_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.instance.port_redis_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_redis_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.instance.port_sqlserver_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_sqlserver_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.instance.port_ssh_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_ssh_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.instance.port_telnet_exposed_to_internet_configured,ibm,config,ibm_vsi_instance_port_telnet_exposed_to_internet,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.instance.profile_attached_configured,ibm,config,ibm_vsi_instance_profile_attached,6,2,ISO27001_2022;NIST_800_171,2,"3_1_1: 3.1.1 Limit system access to authorized users, processes acting on behalf",iso27001_2022_A.8.2;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;nist_800_171_r2_3_1_1;...(+1 more),truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.17,,
ibm.vsi.instance.ssh_key_authentication_enabled,ibm,config,ibm_vsi_instance_ssh_key_authentication,1,1,RBI_BANK,4,Authentication Framework - SSH Key Authentication,rbi_bank_9.1,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.14,,
ibm.vsi.instance.uses_single_eni_configured,ibm,config,ibm_vsi_instance_uses_single_eni,3,1,ISO27001_2022,2,Network Security,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.14,,
ibm.vsi.profile.metadata_service_required,ibm,config,ibm_vsi_launch_template_imdsv2_required,3,1,ISO27001_2022,2,Network Security,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.14,,
ibm.vsi.profile.no_secrets_enforced,ibm,config,ibm_vsi_launch_template_no_secrets,3,1,ISO27001_2022,2,Network Security,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.14,,
ibm.vsi.networkacl.unused_disabled,ibm,config,ibm_vsi_networkacl_unused,3,1,ISO27001_2022,2,Network Security,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.20,,
ibm.vsi.securitygroup.allow_ingress_from_internet_to_any_port_restricted,ibm,config,ibm_vsi_securitygroup_allow_ingress_from_internet_to_any_port,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.09,,
ibm.vsi.securitygroup.allow_ingress_from_internet_to_high_risk_tcp_ports_restricted,ibm,config,ibm_vsi_securitygroup_allow_ingress_from_internet_to_high_risk_tcp_ports,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.08,,
ibm.vsi.securitygroup.allow_ingress_from_internet_to_tcp_port_telnet_23_restricted,ibm,config,ibm_vsi_securitygroup_allow_ingress_from_internet_to_tcp_port_telnet_23,4,2,ISO27001_2022;SOC2,2,CC6.6 The entity implements logical access security measures to protect against ,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.08,,
ibm.vsi.securitygroup.common_ports_restricted,ibm,config,ibm_vsi_securitygroup_common_ports_restricted,2,2,CISA_CE;RBI_NBFC,3,Implement secure configurations for hardware and software,cisa_ce_v1_Booting_Up_4;rbi_nbfc_2.8,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.14,,
ibm.vsi.securitygroup.from_launch_wizard_configured,ibm,config,ibm_vsi_securitygroup_from_launch_wizard,3,1,ISO27001_2022,2,Network Security,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.14,,
ibm.vsi.securitygroup.not_used_enforced,ibm,config,ibm_vsi_securitygroup_not_used,3,1,ISO27001_2022,2,Network Security,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.17,,
ibm.vsi.securitygroup.with_many_ingress_egress_rules_configured,ibm,config,ibm_vsi_securitygroup_with_many_ingress_egress_rules,3,1,ISO27001_2022,2,Network Security,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.11,,
ibm.vsi.transitgateway.auto_accept_vpc_attachments_configured,ibm,config,ibm_vsi_transitgateway_auto_accept_vpc_attachments,4,2,ISO27001_2022;SOC2,2,"CC6.7 The entity restricts the transmission, movement, and removal of informatio",iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_7,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.12,,
ibm.vsi.vulnerability.scan_enabled,ibm,config,ibm_vsi_vulnerability_scan_enabled,1,1,NIST_800_53,2,Memory Protection,nist_800_53_rev5_SI_16,truly_new,ibm.vsi.activity.vsi_action,best_jaccard=0.17,,
k8s.admission.control.windows_hostprocess_restriction_configured,k8s,config,k8s_admission_control_windows_hostprocess_restriction,1,1,CIS_K8S,1,Minimize the admission of Windows HostProcess Containers,cis_k8s_5.2.11,truly_new,k8s.admission.control.hostipc_restriction,best_jaccard=0.50,KEEP,Checks for restriction of Windows HostProcess Containers admission.
k8s.authentication.user.client_certificate_disabled,k8s,config,k8s_authentication_user_client_certificate_disabled,1,1,CIS_K8S,,Check that the cluster's authentication configuration does not allow or use static client certificate files for user authentication.,CIS_K8S/3.1.1,truly_new,,best_jaccard=0.00,KEEP,singleton
k8s.cluster.api_server.allow_privileged_restricted,k8s,config,k8s_cluster_api_server_allow_privileged,2,2,CIS;CIS_K8S,,Check that the Kubernetes API server's --allow-privileged argument is set to false.; (refined),CIS/2.1.1;CIS_K8S/2.1.1,truly_new,k8s.cluster.server.anonymous_access_disabled_enforced,best_jaccard=0.22,,
k8s.cluster.pod_security_policy_configured,k8s,config,k8s_cluster_pod_security_policy,1,1,CIS,,PARTIAL: k8s.cluster.pod_security_policy ||| verifies PodSecurityPolicy/PSA configuration exists but not admission control enforcement,CIS/5.2.2,truly_new,k8s.cluster.pod.apiserver_profiling_disabled,best_jaccard=0.29,,
k8s.compute.node.rotate_kubelet_server_certificate_configured,k8s,config,k8s_compute_node_rotate_kubelet_server_certificate,2,2,CIS;CIS_K8S,,Verify the kubelet server certificate rotation is enabled on Kubernetes nodes.; (refined),CIS/4.2.12;CIS_K8S/4.2.12,truly_new,,best_jaccard=0.00,KEEP,singleton
k8s.container.image.baseline_approved_enforced,k8s,config,k8s_container_image_baseline_approved,1,1,CANADA_PBMM,,Check that container images are from an approved baseline.; (refined),CANADA_PBMM/CM-2(7),truly_new,,best_jaccard=0.00,KEEP,Checks images against an approved baseline list.
k8s.container.node_auto_upgrade_enabled,k8s,config,k8s_container_node_auto_upgrade,1,1,CANADA_PBMM,,Check that Kubernetes node pools are configured for automatic security updates.; (refined),CANADA_PBMM/SI-2(3),truly_new,,best_jaccard=0.00,KEEP,Checks node pool auto-upgrade configuration.
k8s.control_plane.kube_apiserver.event_qps_configured,k8s,config,k8s_control_plane_kube_apiserver_event_qps,2,2,CIS;CIS_K8S,,Ensure the kube-apiserver --event-qps argument is set to 0 to limit event creation.; (refined),CIS/2.1.11;CIS_K8S/2.1.11,truly_new,,best_jaccard=0.00,,
k8s.control_plane.scheduler.file_ownership_enforced,k8s,config,k8s_control_plane_scheduler_file_ownership,2,2,CIS;CIS_K8S,,Check that the kube-scheduler static pod manifest file is owned by root:root; (refined),CIS/1.4.6;CIS_K8S/1.4.6,truly_new,,best_jaccard=0.00,,
k8s.core.namespace.backup_label_configured,k8s,config,k8s_core_namespace_backup_label,1,1,CANADA_PBMM,,Check that Kubernetes namespaces or critical workloads are labeled for inclusion in a cluster backup/disaster recovery solution.,CANADA_PBMM/CP-2(5),truly_new,,best_jaccard=0.00,,
k8s.core.node.inventory_enabled,k8s,config,k8s_core_node_inventory,4,1,CANADA_PBMM,,(refined); PARTIAL: k8s.core.node.inventory ||| verifies node (compute) inventory but not other cluster-wide system components like control plane or a,CANADA_PBMM/CM-8(1);CANADA_PBMM/CM-8(2);CANADA_PBMM/CM-8(3);CANADA_PBMM/CM-8(5),truly_new,,best_jaccard=0.00,,
k8s.core.service_account.name_configured,k8s,config,k8s_core_service_account_name,1,1,NIST_800_171,,Check that all Kubernetes ServiceAccounts are identified with a unique name within a namespace.; (refined),NIST_800_171/3.5.1,truly_new,,best_jaccard=0.00,,
k8s.etcd.data_directory.ownership_configured,k8s,config,k8s_etcd_data_directory_ownership,4,2,CIS;CIS_K8S,,Check that the etcd data directory is owned by the etcd:etcd user and group.; Check etcd data directory ownership is set to etcd:etcd; (refined),CIS/1.1.12;CIS/1.4.12;CIS_K8S/1.1.12;CIS_K8S/1.4.12,truly_new,k8s.etcd.backup.scheduled,best_jaccard=0.17,,
k8s.etcd.data_directory.permissions_configured,k8s,config,k8s_etcd_data_directory_permissions,2,2,CIS;CIS_K8S,,Check etcd data directory file permissions are set to 700 or more restrictive; (refined),CIS/1.1.11;CIS_K8S/1.1.11,truly_new,k8s.etcd.backup.scheduled,best_jaccard=0.17,,
k8s.falco.daemonset.status_configured,k8s,config,k8s_falco_daemonset_status,1,1,CANADA_PBMM,,check that a runtime security tool like Falco is deployed as a DaemonSet,CANADA_PBMM/SI-4(16),truly_new,,best_jaccard=0.00,KEEP,"Checks deployment state of a security tool as a DaemonSet, a static configuration."
k8s.kube_apiserver.argument.streaming_connection_idle_timeout_configured,k8s,config,k8s_kube_apiserver_argument_streaming_connection_idle_timeout,2,2,CIS;CIS_K8S,,Ensure kube-apiserver --streaming-connection-idle-timeout is not set to 0; (refined),CIS/2.1.6;CIS_K8S/2.1.6,truly_new,,best_jaccard=0.00,KEEP,singleton
k8s.kubeconfig.file.permissions_configured,k8s,config,k8s_kubeconfig_file_permissions,2,2,CIS;CIS_K8S,,Check proxy kubeconfig file permissions are 600 or more restrictive; (refined),CIS/4.1.3;CIS_K8S/4.1.3,truly_new,,best_jaccard=0.00,KEEP,singleton
k8s.kubelet.config.cadvisor_port_configured,k8s,config,k8s_kubelet_config_cadvisor_port,2,2,CIS;CIS_K8S,,Ensure the kubelet's --cadvisor-port argument is disabled (set to 0) to prevent unauthorized access to container metrics.; (refined),CIS/2.1.13;CIS_K8S/2.1.13,truly_new,k8s.kubelet.read.only_port_disabled,best_jaccard=0.29,,
k8s.kubelet.config.cipher_suites_configured,k8s,config,k8s_kubelet_config_cipher_suites,2,2,CIS;CIS_K8S,,Check kubelet configuration file for strong cryptographic ciphers.; (refined),CIS/4.2.13;CIS_K8S/4.2.13,truly_new,k8s.kubelet.anonymous.auth_disabled,best_jaccard=0.14,,
k8s.kubelet.config.file_ownership_enforced,k8s,config,k8s_kubelet_config_file_ownership,2,2,CIS;CIS_K8S,,validate kubelet config.yaml file ownership is set to root:root; (refined),CIS/4.1.10;CIS_K8S/4.1.10,truly_new,k8s.kubelet.configmap.file_permissions_check,best_jaccard=0.29,,
k8s.kubelet.config.rotate_certificates_configured,k8s,config,k8s_kubelet_config_rotate_certificates,2,2,CIS;CIS_K8S,,Ensure kubelet does not have rotate-certificates set to false; (refined),CIS/4.2.11;CIS_K8S/4.2.11,truly_new,k8s.kubelet.anonymous.auth_disabled,best_jaccard=0.14,,
k8s.node.cni.file_permissions_restricted,k8s,config,k8s_kubernetes_cni_file_permissions,1,1,CIS,,"PARTIAL: k8s.kubernetes.cni.file_permissions ||| Requires agent-based file integrity monitoring on worker nodes, not a pure API-driven configuration c",CIS/1.1.9,truly_new,,best_jaccard=0.00,KEEP,Requires agent to check CNI file permissions.
k8s.kubelet.config.event_qps_configured,k8s,config,k8s_kubernetes_kubelet_event_qps,2,2,CIS;CIS_K8S,,Check that the kubelet --event-qps argument is set to 0 or an appropriate level for event capture.; (refined),CIS/4.2.9;CIS_K8S/4.2.9,truly_new,,best_jaccard=0.00,KEEP,Checks kubelet event-qps argument is appropriately set.
k8s.kubelet.config.make_iptables_util_chains_configured,k8s,config,k8s_kubernetes_kubelet_make_iptables_util_chains,4,2,CIS;CIS_K8S,,Ensure kubelet argument --make-iptables-util-chains is set to true; Ensure the kubelet --make-iptables-util-chains argument is set to true for proper ,CIS/2.1.8;CIS/4.2.7;CIS_K8S/2.1.8;CIS_K8S/4.2.7,truly_new,,best_jaccard=0.00,KEEP,Ensures kubelet makes iptables utility chains.
k8s.node.cni.version_configured,k8s,config,k8s_kubernetes_node_cni_version,1,1,CIS,,"PARTIAL: k8s.kubernetes.node.cni.version ||| Can verify CNI version on self-managed nodes via node agent, but cannot enforce or verify for managed ser",CIS/4.3.1,truly_new,,best_jaccard=0.00,KEEP,Verifies CNI version on self-managed nodes.
k8s.node.file.ownership_configured,k8s,config,k8s_kubernetes_node_file_ownership,2,2,CIS;CIS_K8S,,Check that the admin.conf file on each node is owned by root:root; (refined),CIS/1.1.14;CIS_K8S/1.1.14,truly_new,,best_jaccard=0.00,KEEP,Checks admin.conf file ownership on nodes.
k8s.node.file_permissions.proxy_configured,k8s,config,k8s_kubernetes_node_file_permissions_proxy,2,2,CIS;CIS_K8S,,(refined); Check that the kube-proxy kubeconfig file permissions are 644 or more restrictive.,CIS/2.2.5;CIS_K8S/2.2.5,truly_new,,best_jaccard=0.00,KEEP,Checks kube-proxy kubeconfig file permissions.
k8s.node.file_system.client_ca_ownership_enforced,k8s,config,k8s_kubernetes_node_file_system_client_ca_ownership,2,2,CIS;CIS_K8S,,Check that the client certificate authorities file on each node is owned by root:root; (refined),CIS/4.1.8;CIS_K8S/4.1.8,truly_new,,best_jaccard=0.00,KEEP,Checks file ownership for client CA on node
k8s.node.file_system.ownership_configured,k8s,config,k8s_kubernetes_node_file_system_ownership,5,2,CIS;CIS_K8S,,Check that the proxy kubeconfig file on a node is owned by root:root; Check that kubelet config file ownership is root:root on cluster nodes.; Check t,CIS/1.4.4;CIS/4.1.4;CIS_K8S/1.4.4;CIS_K8S/2.2.2;CIS_K8S/4.1.4,truly_new,,best_jaccard=0.00,KEEP,Checks file ownership for proxy kubeconfig and kubelet
k8s.kubelet.config.protect_kernel_defaults_configured,k8s,config,k8s_kubernetes_node_kubelet_protect_kernel_defaults,4,2,CIS;CIS_K8S,,Check that the kubelet argument --protect-kernel-defaults is set to true for node security.; Check that the kubelet --protect-kernel-defaults argument,CIS/2.1.7;CIS/4.2.6;CIS_K8S/2.1.7;CIS_K8S/4.2.6,truly_new,,best_jaccard=0.00,KEEP,Checks kubelet argument for kernel protection
k8s.namespace.default_configured,k8s,config,k8s_namespace_default,1,1,CIS_K8S,,"PARTIAL: k8s.namespace.default ||| requires agent-based audit of cluster RBAC, not pure API configuration",CIS_K8S/5.7.4,truly_new,k8s.namespace.default.no_user_resources,best_jaccard=0.40,,
k8s.namespace.labels_configured,k8s,config,k8s_namespace_labels,0,1,CSPM_BEST_PRACTICE,,PARTIAL: k8s.namespace.labels ||| verifies namespace labels as a tagging proxy but not all cluster resources,CSPM_BEST_PRACTICE,truly_new,k8s.namespace.audit.create,best_jaccard=0.25,,
