unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,aws_checks,final_aws_check
pci_dss_v4_multi_cloud_11.4.5_0173,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,11.4.5,Requirement 11.4.5,,Requirement,IS,9,automated,,,PCI_controls_with_checks.csv,guardduty_is_enabled,aws.guardduty.is.guardduty_enabled
pci_dss_v4_multi_cloud_11.5.1_0174,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,11.5.1,Requirement 11.5.1,,Requirement,RECORDER,9,automated,,,PCI_controls_with_checks.csv,config_recorder_all_regions_enabled,aws.config.recorder.config_all_regions_enabled
pci_dss_v4_multi_cloud_11.5.1.1_0175,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,11.5.1.1,Requirement 11.5.1.1,,Requirement,ADVANCED,9,automated,,,PCI_controls_with_checks.csv,shield_advanced_protection_in_internet_facing_load_balancers,aws.shield.advanced.shield_protection_in_internet_facing_load_balancers_configured
pci_dss_v4_multi_cloud_11.5.2_0176,MULTI_CLOUD,PCI-DSS,pci_dss_v4,v4.0,11.5.2,Requirement 11.5.2,,Requirement,RECORDER,9,automated,,,PCI_controls_with_checks.csv,config_recorder_all_regions_enabled,aws.config.recorder.config_all_regions_enabled
rbi_bank_multi_cloud_10.1_0003,MULTI_CLOUD,RBI_BANK,rbi_bank,,10.1,Container Image Security,,Container,Multiple,22,automated,,,RBI_BANK_controls_with_checks.csv,aws_ecr_image_scan_on_push_enabled; aws_ecr_repository_encryption_enabled; aws_ecs_task_definition_logging_enabled,aws.ecr.resource.ecr_image_scan_on_push_enabled; aws.ecr.repository.ecr_image_scanning_enabled; aws.ecs.resource.task_definition_logging_enabled
rbi_bank_multi_cloud_11.1_0004,MULTI_CLOUD,RBI_BANK,rbi_bank,,11.1,Key Vault Protection,,Key,Multiple,22,automated,,,RBI_BANK_controls_with_checks.csv,aws_kms_cmk_rotation_enabled; aws_kms_key_not_scheduled_for_deletion; aws_secretsmanager_secret_rotation_enabled,aws.kms.cmk.rotation_enabled; aws.kms.key.not_scheduled_for_deletion_configured; aws.secretsmanager.secret.kms_encryption_enabled
rbi_bank_multi_cloud_12.1_0005,MULTI_CLOUD,RBI_BANK,rbi_bank,,12.1,API Security,,API,Multiple,22,automated,,,RBI_BANK_controls_with_checks.csv,aws_apigateway_authorization_enabled; aws_apigateway_client_certificate_enabled; aws_lambda_function_restrict_public_access,aws.apigateway.resource.authorization_enabled; aws.apigateway.certificate.certificate_enabled; aws.lambda.function.restrict_public_access_configured
rbi_bank_multi_cloud_13.1_0006,MULTI_CLOUD,RBI_BANK,rbi_bank,,13.1,Change Management Process,,Change,Multiple,22,automated,,,RBI_BANK_controls_with_checks.csv,aws_cloudtrail_log_file_validation_enabled; aws_cloudtrail_multi_region_enabled; aws_config_recorder_all_regions_enabled,aws.cloudtrail.trail.log_file_validation_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.config.recorder.config_all_regions_enabled
rbi_bank_multi_cloud_14.1_0007,MULTI_CLOUD,RBI_BANK,rbi_bank,,14.1,Incident Response,,Incident,Multiple,19,automated,,,RBI_BANK_controls_with_checks.csv,aws_guardduty_enabled; aws_securityhub_hub_enabled_in_all_regions; aws_sns_topic_subscription_configured,aws.guardduty.detector.enabled; aws.securityhub.hub.securityhub_enabled_in_all_regions; aws.sns.topic.destinations_configured
rbi_bank_multi_cloud_17.1_0011,MULTI_CLOUD,RBI_BANK,rbi_bank,,17.1,Customer Data Protection,,Customer,Multiple,27,automated,,,RBI_BANK_controls_with_checks.csv,aws_ec2_instance_no_public_ip; aws_rds_instance_no_public_access; aws_s3_bucket_public_read_prohibited; aws_s3_bucket_public_write_prohibited,aws.ec2.instance.no_public_ip_assigned_configured; aws.rds.instance.public_access_disabled; aws.s3.bucket.block_public_access_enabled; aws.s3.bucket.block_public_access_enabled
rbi_bank_multi_cloud_21.2_0013,MULTI_CLOUD,RBI_BANK,rbi_bank,,21.2,Patch Management and Updates,,Patch,Multiple,22,automated,,,RBI_BANK_controls_with_checks.csv,aws_ec2_patch_compliance; aws_elasticbeanstalk_managed_updates_enabled; aws_rds_instance_auto_minor_version_upgrade_check,aws.ec2.instance.patch_compliance_status_check; aws.elasticbeanstalk.resource.elasticbeanstalk_managed_updates_enabled; aws.rds.instance.auto_minor_version_upgrade_configured
rbi_bank_multi_cloud_3.2_0015,MULTI_CLOUD,RBI_BANK,rbi_bank,,3.2,Access Control Management,,Access,IAM,33,automated,,,RBI_BANK_controls_with_checks.csv,aws_iam_no_admin_policy; aws_iam_password_policy_minimum_length_14; aws_iam_root_mfa_enabled; aws_iam_user_mfa_enabled_console_access; aws_iam_user_no_inline_policies,aws.iam.policy.reuse_24_configured; aws.iam.policy.workflow_storage_encrypted; aws.iam.root.mfa_enabled; aws.iam.user.mfa_required; aws.iam.user.no_inline_policies_enabled
rbi_bank_multi_cloud_3.3_0016,MULTI_CLOUD,RBI_BANK,rbi_bank,,3.3,Data Encryption,,Data,Multiple,33,automated,,,RBI_BANK_controls_with_checks.csv,aws_dynamodb_encryption_enabled; aws_ec2_ebs_volume_encrypted; aws_kms_cmk_rotation_enabled; aws_rds_instance_storage_encrypted; aws_s3_bucket_encryption_enabled,aws.dynamodb.cluster.encryption_enabled; aws.ec2.volume.encryption_at_rest_enabled; aws.kms.cmk.rotation_enabled; aws.rds.instance.encryption_at_rest_enabled; aws.s3.bucket.encryption_at_rest_enabled
rbi_bank_multi_cloud_4.2_0017,MULTI_CLOUD,RBI_BANK,rbi_bank,,4.2,Network Inventory Management,,Network,Multiple,21,automated,,,RBI_BANK_controls_with_checks.csv,aws_ec2_instance_managed_by_ssm; aws_eip_attached; aws_vpc_network_acl_unused,aws.ec2.instance.managed_by_ssm_configured; aws.ec2.eip.in_use; aws.ec2.networkacl.unused_network_acl_configured
rbi_bank_multi_cloud_4.3_0018,MULTI_CLOUD,RBI_BANK,rbi_bank,,4.3,Network Access Controls,,Network,Multiple,34,automated,,,RBI_BANK_controls_with_checks.csv,aws_ec2_networkacl_unrestricted_ingress; aws_ec2_securitygroup_default_restrict_traffic; aws_ec2_securitygroup_rdp_restricted; aws_ec2_securitygroup_ssh_restricted; aws_vpc_flow_logs_enabled,aws.ec2.networkacl.network_no_unrestricted_ingress_configured; aws.ec2.security_group.egress_access_restricted; aws.ec2.security_group.egress_access_restricted; aws.ec2.security_group.egress_access_restricted; aws.ec2.vpc.flow_logging_enabled
rbi_bank_multi_cloud_5.1_0019,MULTI_CLOUD,RBI_BANK,rbi_bank,,5.1,Audit Logging,,Audit,Multiple,33,automated,,,RBI_BANK_controls_with_checks.csv,aws_cloudtrail_log_file_validation_enabled; aws_cloudtrail_multi_region_enabled; aws_cloudwatch_log_group_retention; aws_s3_bucket_server_access_logging_enabled,aws.cloudtrail.trail.log_file_validation_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudwatch.loggroup.retention_days_minimum; aws.s3.bucket.access_logging_enabled
rbi_bank_multi_cloud_5.2_0020,MULTI_CLOUD,RBI_BANK,rbi_bank,,5.2,Security Monitoring,,Security,Multiple,25,automated,,,RBI_BANK_controls_with_checks.csv,aws_cloudwatch_alarm_configured; aws_guardduty_enabled; aws_securityhub_hub_enabled_in_all_regions; aws_vpc_flow_logs_enabled,aws.cloudwatch.alarm.alert_destinations_configured; aws.guardduty.detector.enabled; aws.securityhub.hub.securityhub_enabled_in_all_regions; aws.ec2.vpc.flow_logging_enabled
rbi_bank_multi_cloud_6.1_0021,MULTI_CLOUD,RBI_BANK,rbi_bank,,6.1,Data Backup,,Data,Multiple,33,automated,,,RBI_BANK_controls_with_checks.csv,aws_backup_plan_min_retention; aws_dynamodb_pitr_enabled; aws_ec2_backup_enabled; aws_rds_instance_backup_enabled; aws_s3_bucket_versioning_enabled,aws.backup.backupplan.backup_plan_retention_minimum_days_configured; aws.dynamodb.resource.backup_enabled; aws.ec2.resource.backup_enabled; aws.rds.instance.backup_enabled; aws.s3.bucket.versioning_enabled
rbi_bank_multi_cloud_6.2_0022,MULTI_CLOUD,RBI_BANK,rbi_bank,,6.2,Disaster Recovery,,Disaster,Multiple,22,automated,,,RBI_BANK_controls_with_checks.csv,aws_dynamodb_global_tables_enabled; aws_rds_instance_multi_az; aws_s3_bucket_replication_enabled,aws.dynamodb.resource.global_tables_enabled; aws.rds.instance.multi_az_configured; aws.s3.bucket.replication_enabled
rbi_bank_multi_cloud_7.1_0023,MULTI_CLOUD,RBI_BANK,rbi_bank,,7.1,Certificate Lifecycle Management,,Certificate,Multiple,15,automated,,,RBI_BANK_controls_with_checks.csv,aws_acm_certificate_expiration; aws_kms_key_not_scheduled_for_deletion,aws.acm.certificate.expiration_monitored; aws.kms.key.not_scheduled_for_deletion_configured
rbi_bank_multi_cloud_8.1_0024,MULTI_CLOUD,RBI_BANK,rbi_bank,,8.1,Database Encryption,,Database,Multiple,26,automated,,,RBI_BANK_controls_with_checks.csv,aws_dynamodb_encryption_enabled; aws_rds_instance_backup_encrypted; aws_rds_instance_storage_encrypted; aws_redshift_cluster_encrypted,aws.dynamodb.cluster.encryption_enabled; aws.rds.instance.encryption_at_rest_enabled; aws.rds.instance.encryption_at_rest_enabled; aws.redshift.cluster.encryption_at_rest_enabled
rbi_bank_multi_cloud_8.2_0025,MULTI_CLOUD,RBI_BANK,rbi_bank,,8.2,Database Access Control,,Database,Multiple,22,automated,,,RBI_BANK_controls_with_checks.csv,aws_rds_instance_iam_authentication_enabled; aws_rds_instance_no_public_access; aws_redshift_cluster_public_access,aws.rds.instance.iam_authentication_enabled; aws.rds.instance.public_access_disabled; aws.redshift.cluster.public_access_configured
rbi_bank_multi_cloud_9.1_0026,MULTI_CLOUD,RBI_BANK,rbi_bank,,9.1,Authentication Framework - SSH Key Authentication,,Authentication,Multiple,21,automated,,,RBI_BANK_controls_with_checks.csv,aws_ec2_instance_ssh_key_authentication; aws_ec2_securitygroup_ssh_restricted; aws_iam_no_root_access_key,aws.ec2.instance.ssh_key_authentication_configured; aws.ec2.security_group.egress_access_restricted; aws.iam.no.root_access_key_configured
rbi_bank_multi_cloud_9.3_0027,MULTI_CLOUD,RBI_BANK,rbi_bank,,9.3,Guest Account Management,,Guest,IAM,21,automated,,,RBI_BANK_controls_with_checks.csv,aws_iam_no_guest_accounts_with_permissions; aws_iam_user_credentials_unused_45_days_disabled; aws_iam_user_in_group,aws.iam.no_guest_accounts_with_permissions.no_guest_accounts_with_permissions_configured; aws.iam.user.credentials_unused_45_days_disabled; aws.iam.user.in_group_configured
rbi_nbfc_multi_cloud_2.5_0009,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.5,Access Control,,Access,IAM,34,automated,,,RBI_NBFC_controls_with_checks.csv,aws_iam_no_admin_policy; aws_iam_password_policy_minimum_length_14; aws_iam_root_mfa_enabled; aws_iam_user_credentials_unused_45_days_disabled; aws_iam_user_mfa_enabled_console_access,aws.iam.policy.reuse_24_configured; aws.iam.policy.workflow_storage_encrypted; aws.iam.root.mfa_enabled; aws.iam.user.credentials_unused_45_days_disabled; aws.iam.user.mfa_required
rbi_nbfc_multi_cloud_2.6_0010,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.6,Patch Management,,Patch,Multiple,28,automated,,,RBI_NBFC_controls_with_checks.csv,aws_ec2_patch_compliance; aws_elasticbeanstalk_managed_updates_enabled; aws_rds_instance_auto_minor_version_upgrade_check; aws_redshift_cluster_maintenance_settings,aws.ec2.instance.patch_compliance_status_check; aws.elasticbeanstalk.resource.elasticbeanstalk_managed_updates_enabled; aws.rds.instance.auto_minor_version_upgrade_configured; aws.redshift.cluster.maintenance_settings_configured
rbi_nbfc_multi_cloud_2.7_0011,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.7,Anti-Malware Protection,,,Multiple,18,automated,,,RBI_NBFC_controls_with_checks.csv,aws_guardduty_enabled; aws_guardduty_no_high_severity_findings; aws_securityhub_hub_enabled_in_all_regions,aws.guardduty.detector.enabled; aws.guardduty.no.guardduty_finding_high_severity_findings_configured; aws.securityhub.hub.securityhub_enabled_in_all_regions
rbi_nbfc_multi_cloud_2.8_0012,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.8,Network Security,,Network,Multiple,34,automated,,,RBI_NBFC_controls_with_checks.csv,aws_ec2_networkacl_unrestricted_ingress; aws_ec2_securitygroup_common_ports_restricted; aws_ec2_securitygroup_rdp_restricted; aws_ec2_securitygroup_ssh_restricted; aws_vpc_flow_logs_enabled,aws.ec2.networkacl.network_no_unrestricted_ingress_configured; aws.ec2.security_group_common_ports_restricted.common_ports_ingress_restricted; aws.ec2.security_group.egress_access_restricted; aws.ec2.security_group.egress_access_restricted; aws.ec2.vpc.flow_logging_enabled
rbi_nbfc_multi_cloud_2.9_0013,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.9,Encryption,,,Multiple,34,automated,,,RBI_NBFC_controls_with_checks.csv,aws_dynamodb_encryption_enabled; aws_ec2_ebs_volume_encrypted; aws_kms_cmk_rotation_enabled; aws_rds_instance_storage_encrypted; aws_s3_bucket_encryption_enabled,aws.dynamodb.cluster.encryption_enabled; aws.ec2.volume.encryption_at_rest_enabled; aws.kms.cmk.rotation_enabled; aws.rds.instance.encryption_at_rest_enabled; aws.s3.bucket.encryption_at_rest_enabled
rbi_nbfc_multi_cloud_2.10_0014,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.10,Secure Software Development,,Secure,Multiple,22,automated,,,RBI_NBFC_controls_with_checks.csv,aws_apigateway_authorization_enabled; aws_ecr_image_scan_on_push_enabled; aws_lambda_function_restrict_public_access,aws.apigateway.resource.authorization_enabled; aws.ecr.resource.ecr_image_scan_on_push_enabled; aws.lambda.function.restrict_public_access_configured
rbi_nbfc_multi_cloud_2.11_0015,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.11,Mobile Financial Services Security,,Mobile,Multiple,22,automated,,,RBI_NBFC_controls_with_checks.csv,aws_apigateway_authorization_enabled; aws_apigateway_client_certificate_enabled; aws_lambda_function_url_authentication,aws.apigateway.resource.authorization_enabled; aws.apigateway.certificate.certificate_enabled; aws.lambda.function.url_authentication_configured
rbi_nbfc_multi_cloud_3.1_0017,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,3.1,Change Management,,Change,Multiple,21,automated,,,RBI_NBFC_controls_with_checks.csv,aws_cloudtrail_log_file_validation_enabled; aws_cloudtrail_multi_region_enabled; aws_cloudwatch_log_group_retention,aws.cloudtrail.trail.log_file_validation_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudwatch.loggroup.retention_days_minimum
rbi_nbfc_multi_cloud_3.2_0018,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,3.2,Capacity Management,,Capacity,Multiple,22,automated,,,RBI_NBFC_controls_with_checks.csv,aws_cloudwatch_alarm_configured; aws_ec2_instance_detailed_monitoring_enabled; aws_rds_instance_enhanced_monitoring_enabled,aws.cloudwatch.alarm.alert_destinations_configured; aws.ec2.instance.detailed_monitoring_enabled; aws.rds.instance.enhanced_monitoring_enabled
rbi_nbfc_multi_cloud_3.3_0019,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,3.3,Incident Management,,Incident,Multiple,18,automated,,,RBI_NBFC_controls_with_checks.csv,aws_guardduty_enabled; aws_securityhub_hub_enabled_in_all_regions; aws_sns_topic_subscription_configured,aws.guardduty.detector.enabled; aws.securityhub.hub.securityhub_enabled_in_all_regions; aws.sns.topic.destinations_configured
rbi_nbfc_multi_cloud_3.4_0020,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,3.4,System and Data Backup,,System,Multiple,32,automated,,,RBI_NBFC_controls_with_checks.csv,aws_backup_plan_min_retention; aws_dynamodb_pitr_enabled; aws_ec2_backup_enabled; aws_rds_instance_backup_enabled; aws_s3_bucket_versioning_enabled,aws.backup.backupplan.backup_plan_retention_minimum_days_configured; aws.dynamodb.resource.backup_enabled; aws.ec2.resource.backup_enabled; aws.rds.instance.backup_enabled; aws.s3.bucket.versioning_enabled
rbi_nbfc_multi_cloud_3.5_0021,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,3.5,Logging and Monitoring,,Logging,Multiple,32,automated,,,RBI_NBFC_controls_with_checks.csv,aws_cloudtrail_cloudwatch_logging_enabled; aws_cloudtrail_multi_region_enabled; aws_s3_bucket_server_access_logging_enabled; aws_vpc_flow_logs_enabled,aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.s3.bucket.access_logging_enabled; aws.ec2.vpc.flow_logging_enabled
rbi_nbfc_multi_cloud_5.3_0027,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,5.3,Disaster Recovery Site,,Disaster,Multiple,21,automated,,,RBI_NBFC_controls_with_checks.csv,aws_dynamodb_global_tables_enabled; aws_rds_instance_multi_az; aws_s3_bucket_replication_enabled,aws.dynamodb.resource.global_tables_enabled; aws.rds.instance.multi_az_configured; aws.s3.bucket.replication_enabled
rbi_nbfc_multi_cloud_7.2_0034,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,7.2,Basic Security for Smaller NBFCs,,Basic,Multiple,20,automated,,,RBI_NBFC_controls_with_checks.csv,aws_ec2_securitygroup_ssh_restricted; aws_iam_password_policy_minimum_length_14; aws_iam_user_mfa_enabled_console_access,aws.ec2.security_group.egress_access_restricted; aws.iam.policy.workflow_storage_encrypted; aws.iam.user.mfa_required
rbi_nbfc_multi_cloud_7.3_0035,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,7.3,Backup for Smaller NBFCs,,Backup,Multiple,20,automated,,,RBI_NBFC_controls_with_checks.csv,aws_ec2_backup_enabled; aws_rds_instance_backup_enabled; aws_s3_bucket_versioning_enabled,aws.ec2.resource.backup_enabled; aws.rds.instance.backup_enabled; aws.s3.bucket.versioning_enabled
rbi_nbfc_multi_cloud_7.5_0037,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,7.5,Regulatory Reporting for Smaller NBFCs,,Regulatory,Multiple,21,automated,,,RBI_NBFC_controls_with_checks.csv,aws_cloudwatch_log_group_retention; aws_rds_instance_backup_enabled; aws_s3_bucket_server_access_logging_enabled,aws.cloudwatch.loggroup.retention_days_minimum; aws.rds.instance.backup_enabled; aws.s3.bucket.access_logging_enabled
soc2_multi_cloud_cc_1_3_0001,MULTI_CLOUD,SOC2,soc2,,cc_1_3,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures, reporting lines, and appropriate authorities and responsibilities in the pursuit of objectives",,CC1.3 COSO Principle 3,IAM,119,automated,,,SOC2_controls_with_checks.csv,aws_iam_policy_attached_only_to_group_or_roles; aws_iam_policy_no_administrative_privileges; aws_iam_user_accesskey_unused; aws_iam_user_console_access_unused,aws.iam.policy.attached_only_to_group_or_roles_configured; aws.iam.policy.no_administrative_privileges; aws.iam.user.mfa_required; aws.iam.user.mfa_required
soc2_multi_cloud_cc_2_1_0002,MULTI_CLOUD,SOC2,soc2,,cc_2_1,"CC2.1 COSO Principle 13: The entity obtains or generates and uses relevant, quality information to support the functioning of internal control",,CC2.1 COSO Principle 13,Multiple,96,automated,,,SOC2_controls_with_checks.csv,aws_cloudtrail_multi_region_enabled; aws_cloudtrail_s3_dataevents_read_enabled; aws_cloudtrail_s3_dataevents_write_enabled; aws_config_recorder_all_regions_enabled,aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.trail.s3_dataevents_read_enabled; aws.cloudtrail.trail.s3_dataevents_write_enabled; aws.config.recorder.config_all_regions_enabled
soc2_multi_cloud_cc_3_1_0003,MULTI_CLOUD,SOC2,soc2,,cc_3_1,CC3.1 COSO Principle 6: The entity specifies objectives with sufficient clarity to enable the identification and assessment of risks relating to objectives,,CC3.1 COSO Principle 6,Multiple,97,automated,,,SOC2_controls_with_checks.csv,aws_config_recorder_all_regions_enabled; aws_guardduty_enabled; aws_securityhub_hub_enabled_in_all_regions,aws.config.recorder.config_all_regions_enabled; aws.guardduty.detector.enabled; aws.securityhub.hub.securityhub_enabled_in_all_regions
soc2_multi_cloud_cc_3_2_0004,MULTI_CLOUD,SOC2,soc2,,cc_3_2,CC3.2 COSO Principle 7: The entity identifies risks to the achievement of its objectives across the entity and analyzes risks as a basis for determining how the risks should be managed,,CC3.2 COSO Principle 7,Multiple,121,automated,,,SOC2_controls_with_checks.csv,aws_ec2_instance_managed_by_ssm; aws_guardduty_enabled; aws_guardduty_no_high_severity_findings; aws_ssm_managed_compliant_patching,aws.ec2.instance.managed_by_ssm_configured; aws.guardduty.detector.enabled; aws.guardduty.no.guardduty_finding_high_severity_findings_configured; aws.ssm.managed.ssm_compliant_patching_configured
soc2_multi_cloud_cc_3_3_0005,MULTI_CLOUD,SOC2,soc2,,cc_3_3,CC3.3 COSO Principle 8: The entity considers the potential for fraud in assessing risks to the achievement of objectives,,CC3.3 COSO Principle 8,Multiple,84,automated,,,SOC2_controls_with_checks.csv,aws_cloudtrail_threat_detection_enumeration; aws_cloudtrail_threat_detection_llm_jacking; aws_cloudtrail_threat_detection_privilege_escalation; aws_iam_inline_policy_allows_privilege_escalation; aws_iam_policy_no_full_access_to_cloudtrail,aws.cloudtrail.threat_detection_enumeration.trail_cloudtrail_threat_detection_enumeration_configured; aws.cloudtrail.threat_detection_llm_jacking.trail_cloudtrail_threat_detection_llm_jacking_configured; aws.cloudtrail.threat_detection_privilege_escalation.trail_cloudtrail_threat_detection_privilege_escalation_configured; aws.iam.policy.allows_privilege_escalation_configured; aws.iam.policy.no_full_access_to_cloudtrail_configured
soc2_multi_cloud_cc_3_4_0006,MULTI_CLOUD,SOC2,soc2,,cc_3_4,CC3.4 COSO Principle 9: The entity identifies and assesses changes that could significantly impact the system of internal control,,CC3.4 COSO Principle 9,CONFIG,12,automated,,,SOC2_controls_with_checks.csv,aws_config_recorder_all_regions_enabled,aws.config.recorder.config_all_regions_enabled
soc2_multi_cloud_cc_4_2_0007,MULTI_CLOUD,SOC2,soc2,,cc_4_2,"CC4.2 COSO Principle 17: The entity evaluates and communicates internal control deficiencies in a timely manner to those parties responsible for taking corrective action, including senior management and the board of directors, as appropriate",,CC4.2 COSO Principle 17,GUARDDUTY,113,automated,,,SOC2_controls_with_checks.csv,aws_guardduty_enabled; aws_guardduty_no_high_severity_findings,aws.guardduty.detector.enabled; aws.guardduty.no.guardduty_finding_high_severity_findings_configured
soc2_multi_cloud_cc_5_2_0008,MULTI_CLOUD,SOC2,soc2,,cc_5_2,CC5.2 COSO Principle 11: The entity also selects and develops general control activities over technology to support the achievement of objectives,,CC5.2 COSO Principle 11,CLOUDWATCH,120,automated,,,SOC2_controls_with_checks.csv,aws_cloudwatch_changes_to_network_acls_alarm_configured; aws_cloudwatch_changes_to_network_gateways_alarm_configured; aws_cloudwatch_changes_to_network_route_tables_alarm_configured; aws_cloudwatch_changes_to_vpcs_alarm_configured; aws_cloudwatch_log_metric_filter_and_alarm_for_aws_config_configuration_changes_enabled; aws_cloudwatch_log_metric_filter_and_alarm_for_cloudtrail_configuration_changes_enabled; aws_cloudwatch_log_metric_filter_aws_organizations_changes; aws_cloudwatch_log_metric_filter_for_s3_bucket_policy_changes; aws_cloudwatch_log_metric_filter_policy_changes; aws_cloudwatch_log_metric_filter_security_group_changes,aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.log.metric_log_metric_alarm_aws_config_configuration_changes_configured; aws.cloudwatch.alarm.cloudtrail_config_changes_alarm_configured; aws.cloudwatch.log.metric_filter_authentication_failures_configured; aws.cloudwatch.bucket.policy_changes_configured; aws.cloudwatch.alarm.iam_policy_changes_alarm_configured; aws.cloudwatch.loggroup.log_destination_least_privilege
soc2_multi_cloud_cc_6_1_0009,MULTI_CLOUD,SOC2,soc2,,cc_6_1,"CC6.1 The entity implements logical access security software, infrastructure, and architectures over protected information assets to protect them from security events to meet the entity's objectives",,,S3,32,automated,,,SOC2_controls_with_checks.csv,aws_s3_account_level_public_access_blocks,aws.s3.account.level_public_access_blocks
soc2_multi_cloud_cc_6_2_0010,MULTI_CLOUD,SOC2,soc2,,cc_6_2,"CC6.2 Prior to issuing system credentials and granting system access, the entity registers and authorizes new internal and external users whose access is administered by the entity",,,RDS,42,automated,,,SOC2_controls_with_checks.csv,aws_rds_instance_no_public_access,aws.rds.instance.public_access_disabled
soc2_multi_cloud_cc_6_3_0011,MULTI_CLOUD,SOC2,soc2,,cc_6_3,"CC6.3 The entity authorizes, modifies, or removes access to data, software, functions, and other protected information assets based on roles, responsibilities, or the system design and changes, giving consideration to the concepts of least privilege and segregation of duties, to meet the entity’s objectives",,,IAM,43,automated,,,SOC2_controls_with_checks.csv,aws_iam_policy_no_administrative_privileges,aws.iam.policy.no_administrative_privileges
