service,rule_id,check_name,current_var,current_op,current_value,intended_var,intended_op,intended_value,status
monitoring,oci.monitoring.metric.metric_filter_network_acl_or_sg_enabled,metric_filter_network_acl_or_sg_enabled,item.metric.defined_tags,not_empty,,item.metric.status,equals,ACTIVE,FIXABLE
mysql,oci.mysql.db_system.db_encryption_enabled,db_encryption_enabled,item.db_system.kms_key_id,exists,,item.db_system.kms_key_id,exists,,CORRECT
mysql,oci.mysql.db_system.db_public_access_disabled,db_public_access_disabled,item.db_system.network_endpoint_details,exists,,item.db_system.network_endpoint_details,exists,,CORRECT
mysql,oci.mysql.db_system.db_require_tls_in_transit_required,db_require_tls_in_transit_required,item.db_system.backup_policy,exists,,,,,MANUAL
mysql,oci.mysql.db_system.flexible_server_allow_access_services_disabled,flexible_server_allow_access_services_disabled,item.db_system.defined_tags,not_empty,,,,,MANUAL
mysql,oci.mysql.db_system.flexible_server_audit_log_connection_activated,flexible_server_audit_log_connection_activated,item.db_system.defined_tags,not_empty,,,,,NEEDS_NEW_OP
mysql,oci.mysql.db_system.flexible_server_audit_log_enabled,flexible_server_audit_log_enabled,item.db_system.defined_tags,not_empty,,,,,NEEDS_NEW_OP
mysql,oci.mysql.db_system.flexible_server_enforce_ssl_enabled,flexible_server_enforce_ssl_enabled,item.db_system.is_ssl_enabled,equals,true,item.db_system.is_ssl_enabled,equals,true,CORRECT
mysql,oci.mysql.db_system.flexible_server_log_checkpoints_on,flexible_server_log_checkpoints_on,item.db_system.defined_tags,not_empty,,,,,MANUAL
mysql,oci.mysql.db_system.flexible_server_log_connections_on,flexible_server_log_connections_on,item.db_system.defined_tags,not_empty,,,,,MANUAL
mysql,oci.mysql.db_system.flexible_server_log_disconnections_on,flexible_server_log_disconnections_on,item.db_system.defined_tags,not_empty,,,,,MANUAL
mysql,oci.mysql.db_system.flexible_server_log_retention_days_greater_3,flexible_server_log_retention_days_greater_3,item.db_system.defined_tags,not_empty,,,,,NEEDS_NEW_OP
mysql,oci.mysql.db_system.flexible_server_minimum_tls_version_12,flexible_server_minimum_tls_version_12,item.db_system.mysql_version,exists,,,,,MANUAL
mysql,oci.mysql.db_system.flexible_server_ssl_connection_enabled,flexible_server_ssl_connection_enabled,item.db_system.defined_tags,not_empty,,item.db_system.status,equals,ACTIVE,FIXABLE
mysql,oci.mysql.db_system.instance_automated_backups,instance_automated_backups,item.db_system.defined_tags,not_empty,,,,,MANUAL
mysql,oci.mysql.db_system.instance_postgres_log_connections_flag,instance_postgres_log_connections_flag,item.db_system.defined_tags,not_empty,,,,,MANUAL
mysql,oci.mysql.db_system.instance_postgres_log_disconnections_flag,instance_postgres_log_disconnections_flag,item.db_system.defined_tags,not_empty,,,,,MANUAL
mysql,oci.mysql.db_system.instance_postgres_log_error_verbosity_flag,instance_postgres_log_error_verbosity_flag,item.db_system.defined_tags,not_empty,,,,,MANUAL
mysql,oci.mysql.db_system.instance_postgres_log_min_duration_statement_flag,instance_postgres_log_min_duration_statement_flag,item.db_system.defined_tags,not_empty,,,,,MANUAL
mysql,oci.mysql.db_system.instance_postgres_log_min_error_statement_flag,instance_postgres_log_min_error_statement_flag,item.db_system.defined_tags,not_empty,,,,,MANUAL
mysql,oci.mysql.db_system.instance_postgres_log_min_messages_flag,instance_postgres_log_min_messages_flag,item.db_system.defined_tags,not_empty,,,,,MANUAL
mysql,oci.mysql.db_system.instance_postgres_log_statement_flag,instance_postgres_log_statement_flag,item.db_system.defined_tags,not_empty,,,,,MANUAL
mysql,oci.mysql.db_system.instance_public_access,instance_public_access,item.db_system.network_endpoint_details,exists,,item.db_system.network_endpoint_details,exists,,CORRECT
mysql,oci.mysql.db_system.instance_public_ip,instance_public_ip,item.db_system.defined_tags,not_empty,,,,,MANUAL
mysql,oci.mysql.db_system.instance_ssl_connections,instance_ssl_connections,item.db_system.defined_tags,not_empty,,,,,MANUAL
network_firewall,oci.network_firewall.network_firewall.firewall_logging_enabled,firewall_logging_enabled,item.network_firewall.defined_tags,not_empty,,,,,MANUAL
network_firewall,oci.network_firewall.network_firewall.firewall_no_permit_any,firewall_no_permit_any,item.network_firewall.defined_tags,not_empty,,,,,MANUAL
network_firewall,oci.network_firewall.network_firewall.firewall_rule_groups_attached,firewall_rule_groups_attached,item.network_firewall.defined_tags,not_empty,,,,,MANUAL
network_firewall,oci.network_firewall.network_firewall.in_all_vcn,in_all_vcn,item.network_firewall.defined_tags,not_empty,,,,,MANUAL
network_firewall,oci.network_firewall.network_firewall.ip_set_sources_trusted,ip_set_sources_trusted,item.network_firewall.defined_tags,not_empty,,,,,MANUAL
network_firewall,oci.network_firewall.network_firewall.ip_set_storage_encrypted,ip_set_storage_encrypted,item.network_firewall.defined_tags,not_empty,,item.network_firewall.kms_key_id,exists,,NEEDS_NEW_FIELD
network_firewall,oci.network_firewall.network_firewall.ip_set_used_by_detectors,ip_set_used_by_detectors,item.network_firewall.defined_tags,not_empty,,,,,MANUAL
network_firewall,oci.network_firewall.network_firewall.logging_enabled,logging_enabled,item.network_firewall.defined_tags,not_empty,,,,,MANUAL
network_firewall,oci.network_firewall.network_firewall.multi_az,multi_az,item.network_firewall.defined_tags,not_empty,,item.network_firewall.is_high_availability,equals,true,NEEDS_NEW_FIELD
nosql,oci.nosql.table.accelerator_cluster_encryption_enabled,accelerator_cluster_encryption_enabled,item.table.defined_tags,not_empty,,item.table.kms_key_id,exists,,NEEDS_NEW_FIELD
nosql,oci.nosql.table.accelerator_cluster_in_transit_encryption_enabled,accelerator_cluster_in_transit_encryption_enabled,item.table.defined_tags,not_empty,,item.table.kms_key_id,exists,,NEEDS_NEW_FIELD
nosql,oci.nosql.table.accelerator_cluster_multi_az,accelerator_cluster_multi_az,item.table.status,equals,ACTIVE,item.table.is_high_availability,equals,true,NEEDS_NEW_FIELD
nosql,oci.nosql.table.autoscaling_enabled,autoscaling_enabled,item.table.status,equals,ACTIVE,item.table.status,equals,ACTIVE,CORRECT
nosql,oci.nosql.table.backup_enabled,backup_enabled,item.table.is_auto_backup_enabled,equals,true,item.table.is_auto_backup_enabled,equals,true,CORRECT
nosql,oci.nosql.table.cluster_in_transit_encryption_enabled,cluster_in_transit_encryption_enabled,item.table.defined_tags,not_empty,,item.table.kms_key_id,exists,,NEEDS_NEW_FIELD
nosql,oci.nosql.table.cluster_monitoring_log_export,cluster_monitoring_log_export,item.table.status,equals,ACTIVE,,,,MANUAL
nosql,oci.nosql.table.cluster_multi_az_enabled,cluster_multi_az_enabled,item.table.status,equals,ACTIVE,item.table.is_high_availability,equals,true,NEEDS_NEW_FIELD
nosql,oci.nosql.table.cluster_storage_encrypted,cluster_storage_encrypted,item.table.defined_tags,not_empty,,item.table.kms_key_id,exists,,NEEDS_NEW_FIELD
nosql,oci.nosql.table.encryption_enabled,encryption_enabled,item.table.defined_tags,not_empty,,item.table.kms_key_id,exists,,NEEDS_NEW_FIELD
nosql,oci.nosql.table.global_table_cross_region_replication_encrypted,global_table_cross_region_replication_encrypted,item.table.defined_tags,not_empty,,item.table.kms_key_id,exists,,NEEDS_NEW_FIELD
nosql,oci.nosql.table.global_table_encryption_all_regions_enabled,global_table_encryption_all_regions_enabled,item.table.defined_tags,not_empty,,item.table.kms_key_id,exists,,NEEDS_NEW_FIELD
nosql,oci.nosql.table.global_table_pitr_enabled,global_table_pitr_enabled,item.table.defined_tags,not_empty,,item.table.status,equals,ACTIVE,FIXABLE
nosql,oci.nosql.table.global_tables_enabled,global_tables_enabled,item.table.status,equals,ACTIVE,item.table.status,equals,ACTIVE,CORRECT
nosql,oci.nosql.table.pitr_enabled,pitr_enabled,item.table.status,equals,ACTIVE,item.table.status,equals,ACTIVE,CORRECT
nosql,oci.nosql.table.table_encryption_enabled,table_encryption_enabled,item.table.defined_tags,not_empty,,item.table.kms_key_id,exists,,NEEDS_NEW_FIELD
nosql,oci.nosql.table.table_private_network_only_where_supported_enforced,table_private_network_only_where_supported_enforced,item.table.defined_tags,not_empty,,item.table.network_endpoint_details,exists,,NEEDS_NEW_FIELD
nosql,oci.nosql.table.table_protected_by_backup_plan,table_protected_by_backup_plan,item.table.defined_tags,not_empty,,,,,MANUAL
nosql,oci.nosql.table.table_rbac_least_privilege_required,table_rbac_least_privilege_required,item.table.defined_tags,not_empty,,,,,NEEDS_NEW_OP
nosql,oci.nosql.table.tables_kms_cmk_encryption_enabled,tables_kms_cmk_encryption_enabled,item.table.defined_tags,not_empty,,item.table.kms_key_id,exists,,NEEDS_NEW_FIELD
nosql,oci.nosql.table.tables_pitr_enabled,tables_pitr_enabled,item.table.status,equals,ACTIVE,item.table.status,equals,ACTIVE,CORRECT
nosql,oci.nosql.table.tables_vault_cmk_encryption_enabled,tables_vault_cmk_encryption_enabled,item.table.defined_tags,not_empty,,item.table.kms_key_id,exists,,NEEDS_NEW_FIELD
object_storage,oci.object_storage.bucket.ai_dataset_encrypted_at_rest_cmek,ai_dataset_encrypted_at_rest_cmek,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.ai_dataset_public_access_blocked_blocked,ai_dataset_public_access_blocked_blocked,item.bucket.network_endpoint_details,exists,,item.bucket.network_endpoint_details,exists,,CORRECT
object_storage,oci.object_storage.bucket.ai_services_dataset_access_logging_enabled,ai_services_dataset_access_logging_enabled,item.bucket.public_access_type,exists,,,,,MANUAL
object_storage,oci.object_storage.bucket.ai_services_dataset_lifecycle_policy_configured,ai_services_dataset_lifecycle_policy_configured,item.bucket.object_lifecycle_policy_etag,exists,,,,,MANUAL
object_storage,oci.object_storage.bucket.ai_services_dataset_s3_block_public_access_blocked,ai_services_dataset_s3_block_public_access_blocked,item.bucket.network_endpoint_details,exists,,item.bucket.network_endpoint_details,exists,,CORRECT
object_storage,oci.object_storage.bucket.ai_services_dataset_s3_encrypted_at_rest,ai_services_dataset_s3_encrypted_at_rest,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.blob_public_access_level_is_disabled,blob_public_access_level_is_disabled,item.bucket.network_endpoint_details,exists,,item.bucket.network_endpoint_details,exists,,CORRECT
object_storage,oci.object_storage.bucket.bucket_access_logging_enabled,bucket_access_logging_enabled,item.bucket.public_access_type,exists,,,,,MANUAL
object_storage,oci.object_storage.bucket.bucket_block_public_access_enabled,bucket_block_public_access_enabled,item.bucket.network_endpoint_details,exists,,item.bucket.network_endpoint_details,exists,,CORRECT
object_storage,oci.object_storage.bucket.bucket_cmk_enabled,bucket_cmk_enabled,item.bucket.defined_tags,not_empty,,item.bucket.status,equals,ACTIVE,FIXABLE
object_storage,oci.object_storage.bucket.bucket_encryption_cmk_enabled,bucket_encryption_cmk_enabled,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.bucket_encryption_enabled,bucket_encryption_enabled,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.bucket_log_retention_policy_lock,bucket_log_retention_policy_lock,item.bucket.defined_tags,not_empty,,,,,MANUAL
object_storage,oci.object_storage.bucket.bucket_metrics_enabled,bucket_metrics_enabled,item.bucket.defined_tags,not_empty,,item.bucket.status,equals,ACTIVE,FIXABLE
object_storage,oci.object_storage.bucket.bucket_policy_denies_public_and_insecure_blocked,bucket_policy_denies_public_and_insecure_blocked,item.bucket.public_access_type,not_equals,ObjectRead,,,,MANUAL
object_storage,oci.object_storage.bucket.bucket_policy_deny_insecure_transport,bucket_policy_deny_insecure_transport,item.bucket.defined_tags,not_empty,,,,,MANUAL
object_storage,oci.object_storage.bucket.bucket_policy_deny_unencrypted_puts,bucket_policy_deny_unencrypted_puts,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.bucket_policy_no_public_principals_blocked,bucket_policy_no_public_principals_blocked,item.bucket.public_access_type,not_equals,ObjectRead,,,,MANUAL
object_storage,oci.object_storage.bucket.bucket_policy_no_wildcards_on_actions_or_principals,bucket_policy_no_wildcards_on_actions_or_principals,item.bucket.defined_tags,not_empty,,,,,MANUAL
object_storage,oci.object_storage.bucket.bucket_public_access,bucket_public_access,item.bucket.network_endpoint_details,exists,,item.bucket.network_endpoint_details,exists,,CORRECT
object_storage,oci.object_storage.bucket.bucket_replication_enabled,bucket_replication_enabled,item.bucket.replication_enabled,equals,true,item.bucket.status,equals,ACTIVE,FIXABLE
object_storage,oci.object_storage.bucket.bucket_require_tls_in_transit_required,bucket_require_tls_in_transit_required,item.bucket.defined_tags,not_empty,,,,,MANUAL
object_storage,oci.object_storage.bucket.bucket_versioning_enabled,bucket_versioning_enabled,item.bucket.versioning,equals,Enabled,item.bucket.status,equals,ACTIVE,FIXABLE
object_storage,oci.object_storage.bucket.encryption_backup_storage_immutability_enabled,encryption_backup_storage_immutability_enabled,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.encryption_cmk_key_enabled,encryption_cmk_key_enabled,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.encryption_enabled,encryption_enabled,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.encryption_key_policy_least_privilege_enabled_enforced,encryption_key_policy_least_privilege_enabled_enforced,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.encryption_key_rotation_enabled,encryption_key_rotation_enabled,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.encryption_tls_min_1_2_enabled,encryption_tls_min_1_2_enabled,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.ensure_encryption_with_cmks,ensure_encryption_with_cmks,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.ensure_minimum_tls_version_12,ensure_minimum_tls_version_12,item.bucket.versioning,exists,,,,,MANUAL
object_storage,oci.object_storage.bucket.ensure_oracle_services_are_trusted_to_enabled,ensure_oracle_services_are_trusted_to_enabled,item.bucket.status,equals,ACTIVE,item.bucket.status,equals,ACTIVE,CORRECT
object_storage,oci.object_storage.bucket.ensure_private_endpoints_in_storage_accounts,ensure_private_endpoints_in_storage_accounts,item.bucket.storage_tier,exists,,item.bucket.network_endpoint_details,exists,,NEEDS_NEW_FIELD
object_storage,oci.object_storage.bucket.ensure_soft_delete_is_enabled,ensure_soft_delete_is_enabled,item.bucket.status,not_equals,TERMINATED,item.bucket.status,equals,ACTIVE,CORRECT
object_storage,oci.object_storage.bucket.fileshare_encryption_enabled,fileshare_encryption_enabled,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.infrastructure_encryption_is_enabled,infrastructure_encryption_is_enabled,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.lifecycle_expiration_rules_defined_required,lifecycle_expiration_rules_defined_required,item.bucket.defined_tags,not_empty,,,,,MANUAL
object_storage,oci.object_storage.bucket.lifecycle_immutable_retention_locked_where_required,lifecycle_immutable_retention_locked_where_required,item.bucket.status,equals,ACTIVE,,,,MANUAL
object_storage,oci.object_storage.bucket.lifecycle_versioning_enabled,lifecycle_versioning_enabled,item.bucket.versioning,equals,Enabled,item.bucket.status,equals,ACTIVE,FIXABLE
object_storage,oci.object_storage.bucket.object_encrypted_at_rest,object_encrypted_at_rest,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.object_lock_or_immutability_enabled,object_lock_or_immutability_enabled,item.bucket.object_events_enabled,equals,true,item.bucket.status,equals,ACTIVE,FIXABLE
object_storage,oci.object_storage.bucket.partition_access_policies_least_privilege_required,partition_access_policies_least_privilege_required,item.bucket.public_access_type,exists,,,,,NEEDS_NEW_OP
object_storage,oci.object_storage.bucket.partition_catalog_encrypted,partition_catalog_encrypted,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.replication_cross_region_encrypted,replication_cross_region_encrypted,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.replication_lag_monitoring_alerts_enabled,replication_lag_monitoring_alerts_enabled,item.bucket.status,equals,ACTIVE,item.bucket.status,equals,ACTIVE,CORRECT
object_storage,oci.object_storage.bucket.replication_tls_required,replication_tls_required,item.bucket.is_ssl_enabled,equals,true,item.bucket.is_ssl_enabled,equals,true,CORRECT
object_storage,oci.object_storage.bucket.retention_enforced_on_sensitive_datasets,retention_enforced_on_sensitive_datasets,item.bucket.status,equals,ACTIVE,,,,MANUAL
object_storage,oci.object_storage.bucket.retention_policies_defined_required,retention_policies_defined_required,item.bucket.defined_tags,not_empty,,,,,MANUAL
object_storage,oci.object_storage.bucket.retention_protected_from_public_override_blocked,retention_protected_from_public_override_blocked,item.bucket.public_access_type,not_equals,ObjectRead,,,,MANUAL
object_storage,oci.object_storage.bucket.secure_transfer_required_is_enabled,secure_transfer_required_is_enabled,item.bucket.status,equals,ACTIVE,item.bucket.status,equals,ACTIVE,CORRECT
object_storage,oci.object_storage.bucket.server_in_transit_encryption_enabled,server_in_transit_encryption_enabled,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.storage_account_level_public_access_blocks,storage_account_level_public_access_blocks,item.bucket.network_endpoint_details,exists,,item.bucket.network_endpoint_details,exists,,CORRECT
object_storage,oci.object_storage.bucket.storage_accounts,storage_accounts,item.bucket.storage_tier,exists,,,,,MANUAL
object_storage,oci.object_storage.bucket.storage_bucket_cross_region_replication,storage_bucket_cross_region_replication,item.bucket.replication_enabled,equals,true,,,,MANUAL
object_storage,oci.object_storage.bucket.storage_bucket_default_encryption,storage_bucket_default_encryption,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.storage_bucket_default_kms_encryption,storage_bucket_default_kms_encryption,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.storage_bucket_encryption_enabled,storage_bucket_encryption_enabled,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.storage_bucket_kms_encryption,storage_bucket_kms_encryption,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.storage_bucket_level_public_access_blocks,storage_bucket_level_public_access_blocks,item.bucket.network_endpoint_details,exists,,item.bucket.network_endpoint_details,exists,,CORRECT
object_storage,oci.object_storage.bucket.storage_bucket_lifecycle_enabled,storage_bucket_lifecycle_enabled,item.bucket.storage_tier,exists,,item.bucket.status,equals,ACTIVE,FIXABLE
object_storage,oci.object_storage.bucket.storage_bucket_logging_enabled,storage_bucket_logging_enabled,item.bucket.storage_tier,exists,,,,,MANUAL
object_storage,oci.object_storage.bucket.storage_bucket_object_versioning,storage_bucket_object_versioning,item.bucket.versioning,equals,Enabled,,,,MANUAL
object_storage,oci.object_storage.bucket.storage_bucket_policy_public_write_access,storage_bucket_policy_public_write_access,item.bucket.public_access_type,exists,,,,,MANUAL
object_storage,oci.object_storage.bucket.storage_bucket_public_access,storage_bucket_public_access,item.bucket.network_endpoint_details,exists,,item.bucket.network_endpoint_details,exists,,CORRECT
object_storage,oci.object_storage.bucket.storage_bucket_public_access_restricted,storage_bucket_public_access_restricted,item.bucket.network_endpoint_details,exists,,item.bucket.network_endpoint_details,exists,,CORRECT
object_storage,oci.object_storage.bucket.storage_bucket_public_read_prohibited,storage_bucket_public_read_prohibited,item.bucket.public_access_type,exists,,,,,MANUAL
object_storage,oci.object_storage.bucket.storage_bucket_public_write_prohibited,storage_bucket_public_write_prohibited,item.bucket.public_access_type,exists,,,,,MANUAL
object_storage,oci.object_storage.bucket.storage_bucket_replication_enabled,storage_bucket_replication_enabled,item.bucket.replication_enabled,equals,true,item.bucket.status,equals,ACTIVE,FIXABLE
object_storage,oci.object_storage.bucket.storage_bucket_secure_transport_policy,storage_bucket_secure_transport_policy,item.bucket.storage_tier,exists,,,,,MANUAL
object_storage,oci.object_storage.bucket.storage_bucket_server_access_logging_enabled,storage_bucket_server_access_logging_enabled,item.bucket.public_access_type,exists,,,,,MANUAL
object_storage,oci.object_storage.bucket.storage_bucket_versioning_enabled,storage_bucket_versioning_enabled,item.bucket.versioning,equals,Enabled,item.bucket.status,equals,ACTIVE,FIXABLE
object_storage,oci.object_storage.bucket.storage_bucket_write_access_logging_enabled,storage_bucket_write_access_logging_enabled,item.bucket.public_access_type,exists,,,,,MANUAL
object_storage,oci.object_storage.bucket.storage_s3_bucket_encryption_enabled,storage_s3_bucket_encryption_enabled,item.bucket.defined_tags,not_empty,,item.bucket.kms_key_id,exists,,FIXABLE
object_storage,oci.object_storage.bucket.storage_website_https_only,storage_website_https_only,item.bucket.storage_tier,exists,,,,,MANUAL
object_storage,oci.object_storage.bucket.vaults_policy_public_access,vaults_policy_public_access,item.bucket.network_endpoint_details,exists,,item.bucket.network_endpoint_details,exists,,CORRECT
object_storage,oci.object_storage.object.object_not_publicly_readable_blocked,object_not_publicly_readable_blocked,item.object.defined_tags,not_empty,,,,,MANUAL
object_storage,oci.object_storage.replication_policy.replication_auth_roles_least_privilege_required,replication_auth_roles_least_privilege_required,item.replication_policy.defined_tags,not_empty,,,,,NEEDS_NEW_OP
object_storage,oci.object_storage.storage.bucket_cross_region_replication,bucket_cross_region_replication,item.replication_enabled,equals,true,,,,MANUAL
object_storage,oci.object_storage.storage.bucket_lifecycle_enabled,bucket_lifecycle_enabled,item.status,equals,ACTIVE,item.status,equals,ACTIVE,CORRECT
object_storage,oci.object_storage.storage.bucket_server_access_logging_enabled,bucket_server_access_logging_enabled,item.bucket.public_access_type,exists,,,,,MANUAL
ons,oci.ons.topic.communication_channels_configured,communication_channels_configured,item.topic.defined_tags,not_empty,,,,,MANUAL
ons,oci.ons.topic.communication_destinations_access_least_privilege_required,communication_destinations_access_least_privilege_required,item.topic.defined_tags,not_empty,,,,,NEEDS_NEW_OP
ons,oci.ons.topic.communication_no_public_webhooks_without_auth_blocked,communication_no_public_webhooks_without_auth_blocked,item.topic.defined_tags,not_empty,,,,,MANUAL
ons,oci.ons.topic.critical_severity_escalation_policy_configured,critical_severity_escalation_policy_configured,item.topic.defined_tags,not_empty,,,,,MANUAL
ons,oci.ons.topic.escalation_change_audit_logging_enabled,escalation_change_audit_logging_enabled,item.topic.defined_tags,not_empty,,,,,NEEDS_NEW_OP
ons,oci.ons.topic.escalation_oncall_contacts_verified_validated,escalation_oncall_contacts_verified_validated,item.topic.defined_tags,not_empty,,,,,MANUAL
ons,oci.ons.topic.topic_subscription_configured,topic_subscription_configured,item.topic.defined_tags,not_empty,,,,,MANUAL
ons,oci.ons.topic.topics_kms_encryption_enabled,topics_kms_encryption_enabled,item.topic.defined_tags,not_empty,,item.topic.kms_key_id,exists,,NEEDS_NEW_FIELD
ons,oci.ons.topic.topics_public_access_blocked,topics_public_access_blocked,item.topic.defined_tags,not_empty,,item.topic.network_endpoint_details,exists,,NEEDS_NEW_FIELD
ons,oci.ons.topic.topics_vault_encryption_enabled,topics_vault_encryption_enabled,item.topic.defined_tags,not_empty,,item.topic.kms_key_id,exists,,NEEDS_NEW_FIELD
queue,oci.queue.queue.queue_auth_required,queue_auth_required,item.queue.defined_tags,not_empty,,,,,MANUAL
queue,oci.queue.queue.queue_cross_account_send_receive_restricted,queue_cross_account_send_receive_restricted,item.queue.defined_tags,not_empty,,,,,MANUAL
queue,oci.queue.queue.queue_encryption_enabled,queue_encryption_enabled,item.queue.defined_tags,not_empty,,item.queue.kms_key_id,exists,,NEEDS_NEW_FIELD
queue,oci.queue.queue.queue_private_network_only_where_supported_enforced,queue_private_network_only_where_supported_enforced,item.queue.defined_tags,not_empty,,item.queue.network_endpoint_details,exists,,NEEDS_NEW_FIELD
queue,oci.queue.queue.queues_public_access_blocked,queues_public_access_blocked,item.queue.status,equals,ACTIVE,item.queue.network_endpoint_details,exists,,NEEDS_NEW_FIELD
queue,oci.queue.queue.queues_server_side_encryption_enabled,queues_server_side_encryption_enabled,item.queue.status,equals,ACTIVE,item.queue.kms_key_id,exists,,NEEDS_NEW_FIELD
redis,oci.redis.cluster.backup_retention,backup_retention,item.db_backup_config,exists,,,,,MANUAL
redis,oci.redis.cluster.cluster_in_transit_encryption_enabled,cluster_in_transit_encryption_enabled,item.defined_tags,not_empty,,item.kms_key_id,exists,,NEEDS_NEW_FIELD
redis,oci.redis.cluster.redis_cluster_automatic_failover_enabled,redis_cluster_automatic_failover_enabled,item.defined_tags,not_empty,,item.status,equals,ACTIVE,NEEDS_NEW_FIELD
redis,oci.redis.cluster.redis_cluster_in_transit_encryption_enabled,redis_cluster_in_transit_encryption_enabled,item.defined_tags,not_empty,,item.kms_key_id,exists,,NEEDS_NEW_FIELD
redis,oci.redis.cluster.redis_cluster_multi_az_enabled,redis_cluster_multi_az_enabled,item.defined_tags,not_empty,,item.is_high_availability,equals,true,NEEDS_NEW_FIELD
redis,oci.redis.cluster.redis_cluster_rest_encryption_enabled,redis_cluster_rest_encryption_enabled,item.defined_tags,not_empty,,item.kms_key_id,exists,,NEEDS_NEW_FIELD
resource_manager,oci.resource_manager.stack.automation_change_audit_logging_enabled,automation_change_audit_logging_enabled,item.stack.defined_tags,not_empty,,,,,NEEDS_NEW_OP
resource_manager,oci.resource_manager.stack.automation_execution_roles_least_privilege_required,automation_execution_roles_least_privilege_required,item.stack.defined_tags,not_empty,,,,,NEEDS_NEW_OP
resource_manager,oci.resource_manager.stack.documentation_access_rbac_least_privilege_required,documentation_access_rbac_least_privilege_required,item.stack.defined_tags,not_empty,,,,,NEEDS_NEW_OP
resource_manager,oci.resource_manager.stack.documentation_storage_encrypted_and_private,documentation_storage_encrypted_and_private,item.stack.defined_tags,not_empty,,item.stack.kms_key_id,exists,,NEEDS_NEW_FIELD
resource_manager,oci.resource_manager.stack.kubelet_config_ownership_restricted,kubelet_config_ownership_restricted,item.stack.defined_tags,not_empty,,,,,MANUAL
resource_manager,oci.resource_manager.stack.kubelet_config_permissions_restricted,kubelet_config_permissions_restricted,item.stack.defined_tags,not_empty,,,,,MANUAL
resource_manager,oci.resource_manager.stack.portfolio_shared_within_organization_only,portfolio_shared_within_organization_only,item.stack.defined_tags,not_empty,,,,,MANUAL
resource_manager,oci.resource_manager.stack.runbook_access_rbac_least_privilege_required,runbook_access_rbac_least_privilege_required,item.stack.defined_tags,not_empty,,,,,NEEDS_NEW_OP
resource_manager,oci.resource_manager.stack.runbook_change_audit_logging_enabled,runbook_change_audit_logging_enabled,item.stack.defined_tags,not_empty,,,,,NEEDS_NEW_OP
resource_manager,oci.resource_manager.stack.runbook_storage_encrypted_and_private,runbook_storage_encrypted_and_private,item.stack.defined_tags,not_empty,,item.stack.kms_key_id,exists,,NEEDS_NEW_FIELD
streaming,oci.streaming.stream.broker_active_deployment_mode,broker_active_deployment_mode,item.stream.status,equals,ACTIVE,item.stream.status,equals,ACTIVE,CORRECT
streaming,oci.streaming.stream.broker_cluster_deployment_mode,broker_cluster_deployment_mode,item.stream.status,equals,ACTIVE,,,,MANUAL
streaming,oci.streaming.stream.broker_logging_enabled,broker_logging_enabled,item.stream.status,equals,ACTIVE,,,,MANUAL
