unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,azure_checks
cis_azure_azure_5.8_0165,AZURE,CIS,cis_azure,v1.0,5.8,Ensure that a 'Custom banned password list' is set to 'Enforce',"Microsoft Azure applies a default global banned password list to all user and admin accounts that are created and managed directly in Microsoft Entra ID. The Microsoft Entra password policy does not apply to user accounts that are synchronized from an on-premises Active Directory environment, unless Microsoft Entra ID Connect is used and EnforceCloudPasswordPolicyForPasswordSyncedUsers is enabled. Review the Default Value section for more detail on the password policy. For increased password security, a custom banned password list is recommended",5 Section,,0,manual,,1. https://learn.microsoft.com/en-us/entra/identity/authentication/concept-password- ban-bad-combined-policy 2. https://learn.microsoft.com/en-us/entra/identity/authentication/concept-password- ban-bad 3. https://learn.microsoft.com/en-us/powershell/module/azuread/ 4. https://www.microsoft.com/en-us/research/publication/password-guidance/ 5. https://learn.microsoft.com/en-us/entra/identity/authentication/tutorial-configure- custom-password-protection 6. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-identity- management#im-6-use-strong-authentication-controls,azure_controls_FINAL_20251031_201346.csv,azure_entrad_password_policy_custom_banned_list_enforced
cis_azure_azure_5.9_0166,AZURE,CIS,cis_azure,v1.0,5.9,Ensure that 'Number of days before users are asked to re- confirm their authentication information' is not set to '0',Ensure that the number of days before users are asked to re-confirm their authentication information is not set to 0.,5 Section,,0,manual,,1. https://learn.microsoft.com/en-us/entra/identity/authentication/concept-sspr- howitworks#registration 2. https://support.microsoft.com/en-us/account-billing/reset-your-work-or-school- password-using-security-info-23dde81f-08bb-4776-ba72-e6b72b9dda9e 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-6-define-and-implement-identity-and-privileged-access-strategy 4. https://learn.microsoft.com/en-us/entra/identity/authentication/concept- authentication-methods,azure_controls_FINAL_20251031_201346.csv,azure_aad_user_authentication_reconfirmation_period_check
cis_azure_azure_5.11_0168,AZURE,CIS,cis_azure,v1.0,5.11,Ensure that 'Notify all admins when other admins reset their password?' is set to 'Yes',Ensure that all Global Administrators are notified if any other administrator resets their password.,5 Section,IAM,1,automated,,1. https://learn.microsoft.com/en-us/entra/identity/authentication/concept-sspr- howitworks#notifications 2. https://support.microsoft.com/en-us/account-billing/reset-your-work-or-school- password-using-security-info-23dde81f-08bb-4776-ba72-e6b72b9dda9e 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-6-define-and-implement-identity-and-privileged-access-strategy 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-1-separate-and-limit-highly-privilegedadministrative-users 5. https://learn.microsoft.com/en-us/entra/identity/authentication/tutorial-enable- sspr#set-up-notifications-and-customizations,azure_controls_FINAL_20251031_201346.csv,azure_ad_password_reset_notification_check
cis_azure_azure_5.12_0169,AZURE,CIS,cis_azure,v1.0,5.12,Ensure that 'User consent for applications' is set to 'Do not allow user consent',Require administrators to provide consent for applications before use.,5 Section,IAM,1,automated,,1. https://learn.microsoft.com/en-us/entra/identity/enterprise-apps/configure-user- consent?pivots=ms-powershell#configure-user-consent-to-applications 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-1-separate-and-limit-highly-privilegedadministrative-users 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-2-define-and-implement-enterprise-segmentationseparation-of- duties-strategy 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-6-define-and-implement-identity-and-privileged-access-strategy,azure_controls_FINAL_20251031_201346.csv,azure_entra_id_user_consent_disabled_check
cis_azure_azure_5.13_0170,AZURE,CIS,cis_azure,v1.0,5.13,"Ensure that 'User consent for applications' is set to 'Allow user consent for apps from verified publishers, for selected permissions'",Allow users to provide consent for selected permissions when a request is coming from a verified publisher.,5 Section,IAM,1,automated,,1. https://learn.microsoft.com/en-us/entra/identity/enterprise-apps/configure-user- consent?pivots=ms-graph#configure-user-consent-to-applications 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-1-separate-and-limit-highly-privilegedadministrative-users 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-2-define-and-implement-enterprise-segmentationseparation-of- duties-strategy 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-6-define-and-implement-identity-and-privileged-access-strategy 5. https://learn.microsoft.com/en- us/powershell/module/microsoft.graph.identity.signins/get- mgpolicyauthorizationpolicy?view=graph-powershell-1.0,azure_controls_FINAL_20251031_201346.csv,azure_entra_id_user_consent_settings_verified_publishers
cis_azure_azure_5.14_0171,AZURE,CIS,cis_azure,v1.0,5.14,Ensure that 'Users can register applications' is set to 'No',Require administrators or appropriately delegated users to register third-party applications.,5 Section,IAM,1,automated,,1. https://learn.microsoft.com/en-us/entra/identity/role-based-access- control/delegate-app-roles#restrict-who-can-create-applications 2. https://learn.microsoft.com/en-us/entra/identity-platform/how-applications-are- added#who-has-permission-to-add-applications-to-my-azure-ad-instance 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-6-define-and-implement-identity-and-privileged-access-strategy 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-1-separate-and-limit-highly-privilegedadministrative-users 5. https://learn.microsoft.com/en- us/powershell/module/microsoft.graph.identity.signins/get- mgpolicyauthorizationpolicy?view=graph-powershell-1.0,azure_controls_FINAL_20251031_201346.csv,azure_entra_id_user_app_registration_disabled
cis_azure_azure_5.15_0172,AZURE,CIS,cis_azure,v1.0,5.15,Ensure that 'Guest users access restrictions' is set to 'Guest user access is restricted to properties and memberships of their own directory objects',Limit guest user permissions.,5 Section,,0,manual,,1. https://learn.microsoft.com/en-us/entra/fundamentals/users-default- permissions#member-and-guest-users 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-3-manage-lifecycle-of-identities-and-entitlements 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-2-define-and-implement-enterprise-segmentationseparation-of- duties-strategy 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-6-define-and-implement-identity-and-privileged-access-strategy 5. https://learn.microsoft.com/en-us/entra/identity/users/users-restrict-guest- permissions,azure_controls_FINAL_20251031_201346.csv,azure_ad_guest_user_access_restriction_check
cis_azure_azure_5.16_0173,AZURE,CIS,cis_azure,v1.0,5.16,Ensure that 'Guest invite restrictions' is set to 'Only users assigned to specific admin roles [...]' or 'No one [..]',Restrict invitations to either users with specific administrative roles or no one.,5 Section,,0,manual,,1. https://learn.microsoft.com/en-us/entra/external-id/external-collaboration-settings- configure 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-6-define-and-implement-identity-and-privileged-access-strategy 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-2-define-and-implement-enterprise-segmentationseparation-of- duties-strategy 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-3-manage-lifecycle-of-identities-and-entitlements 5. https://learn.microsoft.com/en- us/powershell/module/microsoft.graph.identity.signins/update- mgpolicyauthorizationpolicy?view=graph-powershell-1.0,azure_controls_FINAL_20251031_201346.csv,azure_entra_id_guest_invite_restrictions_check
cis_azure_azure_5.18_0175,AZURE,CIS,cis_azure,v1.0,5.18,Ensure that 'Restrict user ability to access groups features in My Groups' is set to 'Yes',Restrict access to group web interface in the Access Panel portal.,5 Section,IAM,1,automated,,1. https://learn.microsoft.com/en-us/entra/identity/users/groups-self-service- management 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-1-separate-and-limit-highly-privilegedadministrative-users 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-3-manage-lifecycle-of-identities-and-entitlements 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-2-define-and-implement-enterprise-segmentationseparation-of- duties-strategy 5. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-6-define-and-implement-identity-and-privileged-access-strategy,azure_controls_FINAL_20251031_201346.csv,azure_iam_cis_5_18_needs_development
cis_azure_azure_5.19_0176,AZURE,CIS,cis_azure,v1.0,5.19,"Ensure that 'Users can create security groups in Azure portals, API or PowerShell' is set to 'No'",Restrict security group creation to administrators only.,5 Section,,0,manual,,1. https://learn.microsoft.com/en-us/entra/identity/users/groups-self-service- management#making-a-group-available-for-end-user-self-service 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-6-define-and-implement-identity-and-privileged-access-strategy 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-2-define-and-implement-enterprise-segmentationseparation-of- duties-strategy 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-1-separate-and-limit-highly-privilegedadministrative-users 5. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-3-manage-lifecycle-of-identities-and-entitlements,azure_controls_FINAL_20251031_201346.csv,azure_ad_group_creation_restriction_check
cis_azure_azure_5.20_0177,AZURE,CIS,cis_azure,v1.0,5.20,Ensure that 'Owners can manage group membership requests in My Groups' is set to 'No',Restrict security group management to administrators only.,5 Section,,0,manual,,1. https://learn.microsoft.com/en-us/entra/identity/users/groups-self-service- management#making-a-group-available-for-end-user-self-service 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-1-separate-and-limit-highly-privilegedadministrative-users 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-3-manage-lifecycle-of-identities-and-entitlements 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-8-determine-access-process-for-cloud-provider-support 5. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-2-define-and-implement-enterprise-segmentationseparation-of- duties-strategy 6. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-6-define-and-implement-identity-and-privileged-access-strategy,azure_controls_FINAL_20251031_201346.csv,azure_entrad_group_membership_management_check
cis_azure_azure_5.21_0178,AZURE,CIS,cis_azure,v1.0,5.21,"Ensure that 'Users can create Microsoft 365 groups in Azure portals, API or PowerShell' is set to 'No'",Restrict Microsoft 365 group creation to administrators only.,5 Section,,0,manual,,1. https://learn.microsoft.com/en-us/microsoft-365/solutions/manage-creation-of- groups 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-6-define-and-implement-identity-and-privileged-access-strategy 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-2-define-and-implement-enterprise-segmentationseparation-of- duties-strategy 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-1-separate-and-limit-highly-privilegedadministrative-users 5. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-3-manage-lifecycle-of-identities-and-entitlements,azure_controls_FINAL_20251031_201346.csv,azure_graph_api_365_group_creation_restriction_check
cis_azure_azure_5.22_0179,AZURE,CIS,cis_azure,v1.0,5.22,Ensure that 'Require Multifactor Authentication to register or join devices with Microsoft Entra' is set to 'Yes',"NOTE: This recommendation is only relevant if your subscription is using Per-User MFA. If your organization is licensed to use Conditional Access, the preferred method of requiring MFA to join devices to Entra ID is to use a Conditional Access policy (see additional information below for link). Joining or registering devices to Microsoft Entra ID should require multi-factor authentication.",5 Section,,0,manual,,1. https://learn.microsoft.com/en-us/entra/identity/conditional-access/policy-all- users-device-registration 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-identity- management#im-6-use-strong-authentication-controls,azure_controls_FINAL_20251031_201346.csv,azure_entrad_device_mfa_check
cis_azure_azure_5.23_0180,AZURE,CIS,cis_azure,v1.0,5.23,Ensure that no custom subscription administrator roles exist,The principle of least privilege should be followed and only necessary privileges should be assigned instead of allowing full administrative access.,5 Section,IAM,1,automated,,1. https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/add- change-subscription-administrator 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-1-separate-and-limit-highly-privilegedadministrative-users 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-3-manage-lifecycle-of-identities-and-entitlements 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-2-define-and-implement-enterprise-segmentationseparation-of- duties-strategy 5. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-6-define-and-implement-identity-and-privileged-access-strategy 6. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-7-follow-just-enough-administration-least-privilege-principle,azure_controls_FINAL_20251031_201346.csv,azure_entra_id_custom_role_admin_privileges_check
cis_azure_azure_5.24_0181,AZURE,CIS,cis_azure,v1.0,5.24,Ensure that a custom role is assigned permissions for administering resource locks,"Resource locking is a powerful protection mechanism that can prevent inadvertent modification or deletion of resources within Azure subscriptions and resource groups, and it is a recommended NIST configuration.",5 Section,IAM,1,automated,,1. https://learn.microsoft.com/en-us/azure/role-based-access-control/custom-roles 2. https://learn.microsoft.com/en-us/azure/role-based-access-control/check-access 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-1-separate-and-limit-highly-privilegedadministrative-users 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-7-follow-just-enough-administration-least-privilege-principle 5. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-3-manage-lifecycle-of-identities-and-entitlements 6. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-2-define-and-implement-enterprise-segmentationseparation-of- duties-strategy 7. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-governance- strategy#gs-6-define-and-implement-identity-and-privileged-access-strategy,azure_controls_FINAL_20251031_201346.csv,azure_rbac_role_resource_lock_check
cis_azure_azure_5.25_0182,AZURE,CIS,cis_azure,v1.0,5.25,Ensure that 'Subscription leaving Microsoft Entra tenant' and 'Subscription entering Microsoft Entra tenant' is set to 'Permit no one',Users who are set as subscription owners are able to make administrative changes to the subscriptions and move them into and out of Microsoft Entra ID.,5 Section,IAM,1,automated,,1. https://learn.microsoft.com/en-us/azure/cost-management- billing/manage/manage-azure-subscription-policy 2. https://learn.microsoft.com/en-us/entra/fundamentals/how-subscriptions- associated-directory 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-identity- management#im-2-protect-identity-and-authentication-systems,azure_controls_FINAL_20251031_201346.csv,azure_iam_cis_5_25_needs_development
cis_azure_azure_5.26_0183,AZURE,CIS,cis_azure,v1.0,5.26,Ensure fewer than 5 users have global administrator assignment,"This recommendation aims to maintain a balance between security and operational efficiency by ensuring that a minimum of 2 and a maximum of 4 users are assigned the Global Administrator role in Microsoft Entra ID. Having at least two Global Administrators ensures redundancy, while limiting the number to four reduces the risk of excessive privileged access.",5 Section,,0,manual,,1. https://learn.microsoft.com/en-us/entra/identity/role-based-access-control/best- practices#5-limit-the-number-of-global-administrators-to-less-than-5 2. https://learn.microsoft.com/en-us/microsoft-365/admin/add-users/about-admin- roles?view=o365-worldwide#security-guidelines-for-assigning-roles 3. https://learn.microsoft.com/en-us/entra/identity/role-based-access- control/security-emergency-access 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-privileged- access#pa-1-separate-and-limit-highly-privilegedadministrative-users,azure_controls_FINAL_20251031_201346.csv,azure_entrad_global_admin_role_check
cis_azure_azure_5.27_0184,AZURE,CIS,cis_azure,v1.0,5.27,Ensure there are between 2 and 3 subscription owners,"The Owner role in Azure grants full control over all resources in a subscription, including the ability to assign roles to others.",5 Section,,0,manual,,1. https://learn.microsoft.com/en-us/cli/azure/role/assignment 2. https://learn.microsoft.com/en-us/powershell/module/az.resources/get- azroleassignment 3. https://learn.microsoft.com/en-us/azure/role-based-access-control/built-in- roles/privileged#owner 4. https://learn.microsoft.com/en-us/azure/role-based-access-control/role- assignments-portal-subscription-admin,azure_controls_FINAL_20251031_201346.csv,azure_subscription_owner_count_check
cis_azure_azure_5.28_0185,AZURE,CIS,cis_azure,v1.0,5.28,Ensure passwordless authentication methods are considered,"Passwordless authentication methods improve security and user experience by replacing passwords with something you have (e.g., a hardware key), something you are (biometrics), or something you know, offering a convenient and secure way to access resources. Microsoft Entra ID and Azure Government integrate the following passwordless authentication options: • Windows Hello for Business • Platform Credential for macOS • Platform single sign-on (PSSO) for macOS with smart card authentication • Microsoft Authenticator • Passkeys (FIDO2) • Certificate-based authentication",5 Section,IAM,1,automated,,1. https://learn.microsoft.com/en-us/entra/identity/authentication/concept- authentication-methods 2. https://learn.microsoft.com/en-us/entra/identity/authentication/concept- authentication-passwordless,azure_controls_FINAL_20251031_201346.csv,azure_entra_authentication_passwordless_policy_check
cis_azure_azure_6.1.1.1_0186,AZURE,CIS,cis_azure,v1.0,6.1.1.1,Ensure that a 'Diagnostic Setting' exists for Subscription Activity Logs,Enable Diagnostic settings for exporting activity logs. Diagnostic settings are available for each individual resource within a subscription. Settings should be configured for all appropriate resources for your environment.,6 Section,CLOUDTRAIL,1,automated,,1. https://learn.microsoft.com/en-us/azure/azure-monitor/fundamentals/data- sources 2. https://learn.microsoft.com/en-us/cli/azure/monitor/diagnostic- settings?view=azure-cli-latest 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-logging-threat- detection#lt-3-enable-logging-for-security-investigation,azure_controls_FINAL_20251031_201346.csv,azure_monitor_diagnostic_settings_compliance_check
cis_azure_azure_6.1.1.2_0187,AZURE,CIS,cis_azure,v1.0,6.1.1.2,Ensure Diagnostic Setting captures appropriate categories,"Prerequisite: A Diagnostic Setting must exist. If a Diagnostic Setting does not exist, the navigation and options within this recommendation will not be available. Please review the recommendation at the beginning of this subsection titled: ""Ensure that a 'Diagnostic Setting' exists."" The diagnostic setting should be configured to log the appropriate activities from the control/management plane.",6 Section,CLOUDTRAIL,1,automated,,1. https://learn.microsoft.com/en-us/azure/azure-monitor/essentials/diagnostic- settings 2. https://learn.microsoft.com/en-us/azure/azure-monitor/essentials/resource- manager-diagnostic-settings 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-logging-threat- detection#lt-3-enable-logging-for-security-investigation 4. https://learn.microsoft.com/en-us/cli/azure/monitor/diagnostic- settings?view=azure-cli-latest 5. https://learn.microsoft.com/en-us/powershell/module/az.monitor/new- azsubscriptiondiagnosticsetting?view=azps-13.4.0,azure_controls_FINAL_20251031_201346.csv,azure_monitor_diagnostic_setting_categories_compliance_check
cis_azure_azure_6.1.1.3_0188,AZURE,CIS,cis_azure,v1.0,6.1.1.3,Ensure the storage account containing the container with activity logs is encrypted with customer-managed key (CMK),"Customer-managed keys introduce additional depth to security by providing a means to manage access control for encryption keys. Where compliance and security frameworks indicate the need, and organizational capacity allows, sensitive data at rest can be encrypted using customer-managed keys (CMK) rather than Microsoft-managed keys.",6 Section,S3,1,automated,,1. https://learn.microsoft.com/en-us/azure/security/fundamentals/data-encryption- best-practices#protect-data-at-rest 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-data- protection#dp-5-use-customer-managed-key-option-in-data-at-rest-encryption- when-required 3. https://learn.microsoft.com/en-us/azure/azure-monitor/essentials/activity- log?tabs=cli#managing-legacy-log-profiles,azure_controls_FINAL_20251031_201346.csv,azure_storage_account_encryption_at_rest_with_cmk
cis_azure_azure_6.1.1.4_0189,AZURE,CIS,cis_azure,v1.0,6.1.1.4,Ensure that logging for Azure Key Vault is 'Enabled',Enable AuditEvent logging for key vault instances to ensure interactions with key vaults are logged and available.,6 Section,KMS,1,automated,,1. https://learn.microsoft.com/en-us/azure/key-vault/general/howto-logging 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-data- protection#dp-8-ensure-security-of-key-and-certificate-repository 3. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-logging-threat- detection#lt-3-enable-logging-for-security-investigation,azure_controls_FINAL_20251031_201346.csv,azure_keyvault_diagnostic_logging_check
cis_azure_azure_6.1.1.5_0190,AZURE,CIS,cis_azure,v1.0,6.1.1.5,Ensure that Network Security Group Flow logs are captured and sent to Log Analytics,"Ensure that network flow logs are captured and fed into a central log analytics workspace. Retirement Notice On September 30, 2027, network security group (NSG) flow logs will be retired. As of June 30, 2025, creating new NSG flow logs is no longer possible. Azure recommends migrating to virtual network flow logs. Review https://azure.microsoft.com/en- us/updates?id=Azure-NSG-flow-logs-Retirement for more information. For virtual network flow logs, consider applying the recommendation, Ensure that virtual network flow logs are captured and sent to Log Analytics, from this section.",6 Section,VPC,1,automated,,1. https://learn.microsoft.com/en-us/azure/network-watcher/nsg-flow-logs-tutorial 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-logging-threat- detection#lt-4-enable-network-logging-for-security-investigation,azure_controls_FINAL_20251031_201346.csv,azure_network_nsg_flow_logs_to_log_analytics
cis_azure_azure_6.1.1.6_0191,AZURE,CIS,cis_azure,v1.0,6.1.1.6,Ensure that logging for Azure AppService 'HTTP logs' is enabled,Enable AppServiceHTTPLogs diagnostic log category for Azure App Service instances to ensure all http requests are captured and centrally logged.,6 Section,LOGGING,1,automated,,1. https://learn.microsoft.com/en-us/azure/app-service/troubleshoot-diagnostic-logs 2. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-logging-threat- detection#lt-3-enable-logging-for-security-investigation,azure_controls_FINAL_20251031_201346.csv,azure_app_service_http_logs_enabled
cis_azure_azure_6.1.1.7_0192,AZURE,CIS,cis_azure,v1.0,6.1.1.7,Ensure that virtual network flow logs are captured and sent to Log Analytics,Ensure that virtual network flow logs are captured and fed into a central log analytics workspace.,6 Section,VPC,1,automated,,1. https://learn.microsoft.com/en-us/azure/network-watcher/vnet-flow-logs-overview 2. https://learn.microsoft.com/en-us/azure/network-watcher/vnet-flow-logs-cli,azure_controls_FINAL_20251031_201346.csv,azure_network_vnet_flow_logs_to_log_analytics_enabled
cis_azure_azure_6.1.1.8_0193,AZURE,CIS,cis_azure,v1.0,6.1.1.8,Ensure that a Microsoft Entra diagnostic setting exists to send Microsoft Graph activity logs to an appropriate destination,"Ensure that a Microsoft Entra diagnostic setting is configured to send Microsoft Graph activity logs to a suitable destination, such as a Log Analytics workspace, storage account, or event hub. This enables centralized monitoring and analysis of all HTTP requests that the Microsoft Graph service receives and processes for a tenant.",6 Section,CLOUDTRAIL,1,automated,,1. https://learn.microsoft.com/en-us/entra/identity/monitoring-health/howto- configure-diagnostic-settings 2. https://learn.microsoft.com/en-us/graph/microsoft-graph-activity-logs-overview 3. https://learn.microsoft.com/en-us/azure/azure-monitor/logs/cost-logs#pricing- model 4. https://azure.microsoft.com/en-us/pricing/details/storage/blobs/ 5. https://azure.microsoft.com/en-us/pricing/details/event-hubs/,azure_controls_FINAL_20251031_201346.csv,azure_entra_diagnostic_microsoft_graph_logs_destination_check
cis_azure_azure_6.1.1.9_0194,AZURE,CIS,cis_azure,v1.0,6.1.1.9,Ensure that a Microsoft Entra diagnostic setting exists to send Microsoft Entra activity logs to an appropriate destination,"Ensure that a Microsoft Entra diagnostic setting is configured to send Microsoft Entra activity logs to a suitable destination, such as a Log Analytics workspace, storage account, or event hub. This enables centralized monitoring and analysis of Microsoft Entra activity logs.",6 Section,,0,manual,,1. https://learn.microsoft.com/en-us/entra/identity/monitoring-health/howto- configure-diagnostic-settings 2. https://learn.microsoft.com/en-us/entra/identity/monitoring-health/howto-access- activity-logs,azure_controls_FINAL_20251031_201346.csv,azure_entra_id_diagnostic_setting_activity_logs_configured
cis_azure_azure_6.1.1.10_0195,AZURE,CIS,cis_azure,v1.0,6.1.1.10,Ensure that Intune logs are captured and sent to Log Analytics,Ensure that Intune logs are captured and fed into a central log analytics workspace.,6 Section,,0,manual,,1. https://learn.microsoft.com/en-us/intune/intune-service/fundamentals/review-logs- using-azure-monitor 2. https://www.microsoft.com/en-us/security/business/microsoft-intune-pricing 3. https://learn.microsoft.com/en-us/azure/azure-monitor/logs/cost-logs,azure_controls_FINAL_20251031_201346.csv,azure_intune_diagnostic_settings_log_analytics_check
cis_azure_azure_6.1.2.1_0196,AZURE,CIS,cis_azure,v1.0,6.1.2.1,Ensure that Activity Log Alert exists for Create Policy Assignment,Create an activity log alert for the Create Policy Assignment event.,6 Section,,0,manual,,1. https://azure.microsoft.com/en-us/updates?id=classic-alerting-monitoring- retirement 2. https://learn.microsoft.com/en-us/azure/azure-monitor/alerts/alerts-create- activity-log-alert-rule 3. https://learn.microsoft.com/en-us/rest/api/monitor/activity-log-alerts/create-or- update 4. https://learn.microsoft.com/en-us/rest/api/monitor/activity-log-alerts/list-by- subscription-id 5. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-logging-threat- detection#lt-3-enable-logging-for-security-investigation 6. https://learn.microsoft.com/en-us/rest/api/policy/policy-assignments 7. https://learn.microsoft.com/en-us/azure/azure-monitor/alerts/alerts-create-log- alert-rule,azure_controls_FINAL_20251031_201346.csv,azure_monitor_activity_log_alert_policy_assignment_check
cis_azure_azure_6.1.2.2_0197,AZURE,CIS,cis_azure,v1.0,6.1.2.2,Ensure that Activity Log Alert exists for Delete Policy Assignment,Create an activity log alert for the Delete Policy Assignment event.,6 Section,CLOUDWATCH,1,automated,,1. https://learn.microsoft.com/en-us/azure/azure-monitor/alerts/alerts-create- activity-log-alert-rule 2. https://learn.microsoft.com/en-us/rest/api/monitor/activity-log-alerts/create-or- update 3. https://learn.microsoft.com/en-us/rest/api/monitor/activity-log-alerts/list-by- subscription-id 4. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-logging-threat- detection#lt-3-enable-logging-for-security-investigation 5. https://azure.microsoft.com/en-us/products/blueprints/,azure_controls_FINAL_20251031_201346.csv,azure_monitor_activity_log_alert_delete_policy_assignment_exists
cis_azure_azure_6.1.2.3_0198,AZURE,CIS,cis_azure,v1.0,6.1.2.3,Ensure that Activity Log Alert exists for Create or Update Network Security Group,Create an Activity Log Alert for the Create or Update Network Security Group event.,6 Section,CONFIG,1,automated,,1. https://azure.microsoft.com/en-us/updates?id=classic-alerting-monitoring- retirement 2. https://learn.microsoft.com/en-us/azure/azure-monitor/alerts/alerts-create- activity-log-alert-rule 3. https://learn.microsoft.com/en-us/rest/api/monitor/activity-log-alerts/create-or- update 4. https://learn.microsoft.com/en-us/rest/api/monitor/activity-log-alerts/list-by- subscription-id 5. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-logging-threat- detection#lt-3-enable-logging-for-security-investigation,azure_controls_FINAL_20251031_201346.csv,azure_monitor_activity_log_alert_nsg_operation_condition_check
cis_azure_azure_6.1.2.4_0199,AZURE,CIS,cis_azure,v1.0,6.1.2.4,Ensure that Activity Log Alert exists for Delete Network Security Group,Create an activity log alert for the Delete Network Security Group event.,6 Section,EVENTBRIDGE,1,automated,,1. https://azure.microsoft.com/en-us/updates?id=classic-alerting-monitoring- retirement 2. https://learn.microsoft.com/en-us/azure/azure-monitor/alerts/alerts-create- activity-log-alert-rule 3. https://learn.microsoft.com/en-us/rest/api/monitor/activity-log-alerts/create-or- update 4. https://learn.microsoft.com/en-us/rest/api/monitor/activity-log-alerts/list-by- subscription-id 5. https://learn.microsoft.com/en-us/security/benchmark/azure/mcsb-logging-threat- detection#lt-3-enable-logging-for-security-investigation,azure_controls_FINAL_20251031_201346.csv,azure_monitor_activity_log_alert_delete_nsg_exists
