csp,rule_id,python_client,check_client,implementable,severity,is_duplicate,canonical_rule_id
alicloud,alicloud.dataworks.development.endpoints_cloudmonitor_logs_encryption_enabled,alibabacloud_dataworks20200518,alibabacloud_cms20190101,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.development.endpoints_job_bookmark_encryption_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.development.endpoints_oss_encryption_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.development_environment.dev_endpoint_encrypted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.development_environment.dev_endpoint_no_public_access,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.development_environment.dev_endpoint_role_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.dqc.data_quality_logs_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.dqc.data_quality_output_location_private_and_encrypted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.dqc.data_quality_role_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.dqc_data.quality_jobs_role_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.dqc_data.quality_logs_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.dqc_data.quality_outputs_encrypted_and_private,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.dqc_expression.rule_parameters_no_plaintext_secrets,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.dqc_expression.rule_source_trusted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.dqc_recommendation.recommendation_access_rbac_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.dqc_recommendation.recommendation_outputs_encrypted_and_private,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.dqc_recommendation.recommendation_run_metadata_logging_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.dqc_rule.rule_rbac_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.dqc_rule.rule_source_trusted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.dqc_ruleset.ruleset_encrypted_at_rest,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.dqc_ruleset.ruleset_rbac_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.dqc_run.recommendation_run_execution_role_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.dqc_run.recommendation_run_logs_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.dqc_run.recommendation_run_output_encrypted_private,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.etl.jobs_amazon_oss_encryption_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.etl.jobs_cloudmonitor_logs_encryption_enabled,alibabacloud_dataworks20200518,alibabacloud_cms20190101,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.etl.jobs_job_bookmark_encryption_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.etl.jobs_logging_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.governance_data.policy_admin_change_audit_logging_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.governance_data.policy_admin_mfa_required,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.governance_data.policy_admin_rbac_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.incident.workflow_approval_steps_required_for_destructive_actions,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.incident.workflow_integrations_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.incident.workflow_kms_encryption_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.job.data_lineage_tracking_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.job.logs_and_metrics_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.job.network_private_only,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.job.role_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.job.script_location_private_and_encrypted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.lake.analytics_workgroup_encryption,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.lineage.access_rbac_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.lineage.export_destination_encrypted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.lineage_data.lineage_access_rbac_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.lineage_data.lineage_export_destination_encrypted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.maxcompute_project.database_cross_account_sharing_restricted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.maxcompute_project.database_encrypted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.maxcompute_project.database_policy_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.metadata.registry_cross_account_sharing_restricted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.metadata.registry_metadata_encryption_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.metadata.registry_rbac_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.metadata_registry.registry_cross_account_sharing_restricted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.metadata_registry.registry_metadata_encryption_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.metadata_registry.registry_rbac_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.ml.transform_encrypted_at_rest,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.param_attribute.parameter_metadata_sensitive_keys_require_secret_type,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.param_attribute.parameter_metadata_values_not_plaintext_secret,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.parameter.attributes_no_plaintext_secrets,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.parameter.value_from_secrets_manager_when_sensitive,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.parameter_object.parameter_binding_secret_refs_resolved_at_runtime,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.parameter_object.parameter_binding_sensitive_params_not_logged,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.pipeline_workflow.pipeline_artifacts_private_and_encrypted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.pipeline_workflow.pipeline_execution_roles_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.pipeline_workflow.pipeline_kms_encryption_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.pipeline_workflow.pipeline_logs_and_metrics_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.pipeline_workflow.pipeline_private_networking_enforced,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.resource.object_environment_no_plaintext_secrets,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.resource.object_execution_role_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.resource.object_logging_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.resource.object_network_private_only,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.schedule_trigger.trigger_event_sources_restricted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.schedule_trigger.trigger_logs_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.schedule_trigger.trigger_targets_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.schema.encrypted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.schema.rbac_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.stream.data_retention_period,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.stream.encrypted_at_rest,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.tasks_jobs.job_logs_and_metrics_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.tasks_jobs.job_network_private_only,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.tasks_jobs.job_role_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.tasks_jobs.job_script_location_private_and_encrypted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.tickets_workflows.rights_execution_roles_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.tickets_workflows.rights_workflow_storage_encrypted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.trigger.event_sources_restricted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.trigger.logs_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.trigger.targets_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.workflow.cross_account_trusts_restricted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.workflow.execution_role_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.workflow.kms_encryption_enabled,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.workflow_definition.definition_storage_encrypted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.workflow_definition.definition_storage_private,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,medium,False,
alicloud,alicloud.dataworks.workflow_dsc_labels.consent_access_rbac_least_privilege,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.dataworks.workflow_dsc_labels.consent_store_encrypted,alibabacloud_dataworks20200518,alibabacloud_dataworks20200518,SCAN_ABLE,high,False,
alicloud,alicloud.ddos.advanced.protection_in_internet_facing_load_balancers,alibabacloud_ddospro20170201,alibabacloud_ddospro20170201,SCAN_ABLE,medium,False,
alicloud,alicloud.ddos.log.collection_status,alibabacloud_ddospro20170201,alibabacloud_ddospro20170201,SCAN_ABLE,medium,False,
alicloud,alicloud.dedicated.host.dedicated_host_host_sharing_restricted,alibabacloud_ecs20140526,alibabacloud_ecs20140526,SCAN_ABLE,medium,False,
alicloud,alicloud.devops.project.artifact_encryption,alibabacloud_devops20210625,alibabacloud_devops20210625,SCAN_ABLE,high,False,
alicloud,alicloud.devops.project.envvar_awscred_check,alibabacloud_devops20210625,alibabacloud_devops20210625,SCAN_ABLE,medium,False,
alicloud,alicloud.devops.project.logging_enabled,alibabacloud_devops20210625,alibabacloud_devops20210625,SCAN_ABLE,medium,False,
alicloud,alicloud.devops.project.no_secrets_in_variables,alibabacloud_devops20210625,alibabacloud_devops20210625,SCAN_ABLE,medium,False,
alicloud,alicloud.devops.project.no_secrets_in_variables_alicloud_devops_project_source_repo_url_no_sensitive_credentials_alicloud_oss_bucket_enforces_ssl_alicloud_alb_ssl_listeners_alicloud_elasticsearch_service_domains_node_to_node_encryption_enabled_alicloud_sl,alibabacloud_devops20210625,alibabacloud_devops20210625,SCAN_ABLE,high,False,
alicloud,alicloud.devops.project.older_90_days,alibabacloud_devops20210625,alibabacloud_devops20210625,SCAN_ABLE,medium,False,
alicloud,alicloud.devops.project.oss_logs_encrypted,alibabacloud_devops20210625,alibabacloud_devops20210625,SCAN_ABLE,high,False,
alicloud,alicloud.devops.project.source_repo_url_check,alibabacloud_devops20210625,alibabacloud_devops20210625,SCAN_ABLE,medium,False,
alicloud,alicloud.devops.project.source_repo_url_no_sensitive_credentials,alibabacloud_devops20210625,alibabacloud_devops20210625,SCAN_ABLE,medium,False,
alicloud,alicloud.devops.project.source_repo_url_no_sensitive_credentials_alicloud_devops_project_no_secrets_in_variables,alibabacloud_devops20210625,alibabacloud_devops20210625,SCAN_ABLE,medium,False,
alicloud,alicloud.devops.project.user_controlled_buildspec,alibabacloud_devops20210625,alibabacloud_devops20210625,SCAN_ABLE,medium,False,
alicloud,alicloud.devops.report.group_export_encrypted,alibabacloud_devops20210625,alibabacloud_devops20210625,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.classifiers.classifier_rbac_least_privilege,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.classifiers.classifier_source_trusted,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,medium,False,
alicloud,alicloud.dlf.connections.connection_credentials_in_secrets_manager,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,medium,False,
alicloud,alicloud.dlf.connections.connection_private_networking_enforced,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,medium,False,
alicloud,alicloud.dlf.connections.connection_role_least_privilege,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.connections.connection_tls_required,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.crawlers.crawler_logs_enabled,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,medium,False,
alicloud,alicloud.dlf.crawlers.crawler_network_private_only,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,medium,False,
alicloud,alicloud.dlf.crawlers.crawler_role_least_privilege,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.crawlers.crawler_scope_restricted_to_allowlist,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,medium,False,
alicloud,alicloud.dlf.database.cross_account_sharing_restricted,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,medium,False,
alicloud,alicloud.dlf.database.encrypted,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.database.policy_least_privilege,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.dataworks_crawlers.crawler_logs_enabled,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,medium,False,
alicloud,alicloud.dlf.dataworks_crawlers.crawler_network_private_only,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,medium,False,
alicloud,alicloud.dlf.dataworks_crawlers.crawler_role_least_privilege,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.dataworks_crawlers.crawler_scope_restricted_to_allowlist,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,medium,False,
alicloud,alicloud.dlf.endpoint.encrypted,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.endpoint.least_privilege,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.endpoint.no_public_access,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.job.least_privilege,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.job.private_only,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,medium,False,
alicloud,alicloud.dlf.job_script.and_encrypted,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.maxcompute_partition.partition_access_policies_least_privilege,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.maxcompute_partition.partition_catalog_encrypted,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.registry.cross_account_sharing_restricted,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,medium,False,
alicloud,alicloud.dlf.registry.metadata_encryption_enabled,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.registry.rbac_least_privilege,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.schema.encrypted,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.schema.rbac_least_privilege,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.table.access_policies_least_privilege,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.table.column_level_access_controls_enabled,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,medium,False,
alicloud,alicloud.dlf.table.encrypted,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dlf.table.public_sharing_disabled,alibabacloud_datalake_formation20210901,alibabacloud_datalake_formation20210901,SCAN_ABLE,high,False,
alicloud,alicloud.dms.classification.auto_discovery_enabled,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,medium,False,
alicloud,alicloud.dms.classification.classifier_rbac_least_privilege,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,high,False,
alicloud,alicloud.dms.classification.classifier_source_trusted,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,medium,False,
alicloud,alicloud.dms.classification.sensitive_data_alerts_configured,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,medium,False,
alicloud,alicloud.dms.classification_data.classification_policy_blocks_public_for_sensitive,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,high,False,
alicloud,alicloud.dms.compliance_pack_data.compliance_access_rbac_least_privilege,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,high,False,
alicloud,alicloud.dms.compliance_pack_data.compliance_export_destinations_private,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,medium,False,
alicloud,alicloud.dms.compliance_pack_data.compliance_reports_storage_encrypted,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,high,False,
alicloud,alicloud.dms.data_masking.masking_execution_roles_least_privilege,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,high,False,
alicloud,alicloud.dms.data_masking.masking_policies_present_for_sensitive_fields,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,medium,False,
alicloud,alicloud.dms.desensitization.anonymization_jobs_private_networking,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,medium,False,
alicloud,alicloud.dms.desensitization.anonymization_outputs_encrypted,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,high,False,
alicloud,alicloud.dms.endpoint.redis_in_transit_encryption_enforced,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,high,False,
alicloud,alicloud.dms.instance.multi_az_deployment,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,medium,False,
alicloud,alicloud.dms.replication_instance.source_logging_enabled_90_day_retention,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,medium,False,
alicloud,alicloud.dms.replication_instance.target_logging_enabled_90_day_retention,alibabacloud_dms_enterprise20181101,alibabacloud_dms_enterprise20181101,SCAN_ABLE,medium,False,
alicloud,alicloud.dns.dnssec.disabled,alibabacloud_alidns20150109,alibabacloud_alidns20150109,SCAN_ABLE,medium,False,
alicloud,alicloud.dns.health_check.https_or_tls_used,alibabacloud_alidns20150109,alibabacloud_alidns20150109,SCAN_ABLE,high,False,
alicloud,alicloud.dns.health_check.no_plaintext_credentials_in_url,alibabacloud_alidns20150109,alibabacloud_alidns20150109,SCAN_ABLE,medium,False,
alicloud,alicloud.dns.key.in_dnssec,alibabacloud_alidns20150109,alibabacloud_alidns20150109,SCAN_ABLE,medium,False,
alicloud,alicloud.dns.public.hosted_zones_cloudmonitor_logging_enabled,alibabacloud_alidns20150109,alibabacloud_cms20190101,SCAN_ABLE,medium,False,
alicloud,alicloud.dns.record.set_caa_records_present_for_root_and_wildcard,alibabacloud_alidns20150109,alibabacloud_alidns20150109,SCAN_ABLE,high,False,
alicloud,alicloud.dns.record.set_dmarc_record_present_when_mx_present,alibabacloud_alidns20150109,alibabacloud_alidns20150109,SCAN_ABLE,medium,False,
alicloud,alicloud.dns.record.set_no_overly_broad_wildcard_records_in_sensitive_zones,alibabacloud_alidns20150109,alibabacloud_alidns20150109,SCAN_ABLE,medium,False,
alicloud,alicloud.dns.rsasha1.in_use_to_key_sign_in_dnssec,alibabacloud_alidns20150109,alibabacloud_alidns20150109,SCAN_ABLE,medium,False,
alicloud,alicloud.dns.rsasha1.in_use_to_zone_sign_in_dnssec,alibabacloud_alidns20150109,alibabacloud_alidns20150109,SCAN_ABLE,medium,False,
alicloud,alicloud.dns.service.dnssec_enabled_for_security,alibabacloud_alidns20150109,alibabacloud_alidns20150109,SCAN_ABLE,medium,False,
alicloud,alicloud.dns.service.rsasha1_deprecated_for_key_signing_in_dnssec,alibabacloud_alidns20150109,alibabacloud_alidns20150109,SCAN_ABLE,medium,False,
alicloud,alicloud.dns.service.rsasha1_deprecated_for_zone_signing_in_dnssec,alibabacloud_alidns20150109,alibabacloud_alidns20150109,SCAN_ABLE,medium,False,
alicloud,alicloud.dns.zone.cross_account_sharing_restricted,alibabacloud_alidns20150109,alibabacloud_alidns20150109,SCAN_ABLE,medium,False,
alicloud,alicloud.dns.zone.dnssec_enabled_where_supported,alibabacloud_alidns20150109,alibabacloud_alidns20150109,SCAN_ABLE,medium,False,
alicloud,alicloud.dns.zone.zone_transfer_restricted_or_tsig_required,alibabacloud_alidns20150109,alibabacloud_alidns20150109,SCAN_ABLE,medium,False,
alicloud,alicloud.dts.accelerator_cluster_encryption_at_rest_enabled.configured,alibabacloud_dts20200101,alibabacloud_dts20200101,SCAN_ABLE,medium,False,
alicloud,alicloud.dts.autoscaling_properly_configured.configured,alibabacloud_dts20200101,alibabacloud_dts20200101,SCAN_ABLE,medium,False,
alicloud,alicloud.dts.backup.continuous_enabled,alibabacloud_dts20200101,alibabacloud_dts20200101,SCAN_ABLE,medium,False,
