unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,alicloud_checks,alicloud_uniform_format
canada_pbmm_moderate_multi_cloud_CCCS_IR-5_0073,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS IR-5,CCCS IR-5: Incident Monitoring,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_IR-6_0074,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS IR-6,CCCS IR-6: Incident Reporting,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_IR-7_0075,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS IR-7,CCCS IR-7: Incident Response Assistance,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_IR-8_0076,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS IR-8,CCCS IR-8: Incident Response Plan,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_MA-1_0077,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS MA-1,CCCS MA-1: Policy and Procedures,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_MA-2_0078,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS MA-2,CCCS MA-2: Controlled Maintenance,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_MA-3_0079,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS MA-3,CCCS MA-3: Maintenance Tools,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_MA-4_0080,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS MA-4,CCCS MA-4: Nonlocal Maintenance,,CCCS,IAM,6,alicloud_ram_password_policy_minimum_length_14,alicloud.ram.password_policy.min_length_14_enforced
canada_pbmm_moderate_multi_cloud_CCCS_MA-5_0081,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS MA-5,CCCS MA-5: Maintenance Personnel,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_MA-6_0082,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS MA-6,CCCS MA-6: Timely Maintenance,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_MP-1_0083,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS MP-1,CCCS MP-1: Policy and Procedures,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_MP-2_0084,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS MP-2,CCCS MP-2: Media Access,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_MP-3_0085,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS MP-3,CCCS MP-3: Media Marking,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_MP-4_0086,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS MP-4,CCCS MP-4: Media Storage,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_MP-5_0087,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS MP-5,CCCS MP-5: Media Transport,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_MP-6_0088,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS MP-6,CCCS MP-6: Media Sanitization,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_MP-7_0089,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS MP-7,CCCS MP-7: Media Use,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PE-1_0090,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PE-1,CCCS PE-1: Policy and Procedures,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PE-2_0091,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PE-2,CCCS PE-2: Physical Access Authorizations,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PE-3_0092,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PE-3,CCCS PE-3: Physical Access Control,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PE-6_0093,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PE-6,CCCS PE-6: Monitoring Physical Access,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PE-8_0094,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PE-8,CCCS PE-8: Visitor Access Records,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PE-12_0095,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PE-12,CCCS PE-12: Emergency Lighting,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PE-13_0096,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PE-13,CCCS PE-13: Fire Protection,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PE-14_0097,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PE-14,CCCS PE-14: Environmental Controls,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PE-15_0098,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PE-15,CCCS PE-15: Water Damage Protection,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PE-16_0099,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PE-16,CCCS PE-16: Delivery and Removal,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PL-1_0100,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PL-1,CCCS PL-1: Policy and Procedures,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PL-2_0101,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PL-2,CCCS PL-2: System Security and Privacy Plans,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PL-4_0102,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PL-4,CCCS PL-4: Rules of Behavior,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PL-8_0103,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PL-8,CCCS PL-8: Security and Privacy Architectures,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PS-1_0104,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PS-1,CCCS PS-1: Policy and Procedures,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PS-2_0105,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PS-2,CCCS PS-2: Position Risk Designation,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PS-3_0106,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PS-3,CCCS PS-3: Personnel Screening,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PS-4_0107,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PS-4,CCCS PS-4: Personnel Termination,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PS-5_0108,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PS-5,CCCS PS-5: Personnel Transfer,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PS-6_0109,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PS-6,CCCS PS-6: Access Agreements,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PS-7_0110,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PS-7,CCCS PS-7: External Personnel Security,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_PS-8_0111,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS PS-8,CCCS PS-8: Personnel Sanctions,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_RA-1_0112,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS RA-1,CCCS RA-1: Policy and Procedures,,CCCS,GUARDDUTY,6,alicloud_threat_detection_is_enabled,alicloud.threat_detection_service_enabled
canada_pbmm_moderate_multi_cloud_CCCS_RA-2_0113,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS RA-2,CCCS RA-2: Security Categorization,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_RA-3_0114,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS RA-3,CCCS RA-3: Risk Assessment,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_RA-5_0115,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS RA-5,CCCS RA-5: Vulnerability Monitoring and Scanning,,CCCS,GUARDDUTY,9,alicloud_threat_detection_is_enabled,alicloud.threat_detection_service_enabled
canada_pbmm_moderate_multi_cloud_CCCS_SA-1_0116,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SA-1,CCCS SA-1: Policy and Procedures,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SA-2_0117,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SA-2,CCCS SA-2: Allocation of Resources,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SA-3_0118,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SA-3,CCCS SA-3: System Development Life Cycle,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SA-4_0119,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SA-4,CCCS SA-4: Acquisition Process,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SA-5_0120,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SA-5,CCCS SA-5: System Documentation,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SA-8_0121,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SA-8,CCCS SA-8: Security and Privacy Engineering Principles,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SA-9_0122,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SA-9,CCCS SA-9: External System Services,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SA-10_0123,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SA-10,CCCS SA-10: Developer Configuration Management,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SA-11_0124,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SA-11,CCCS SA-11: Developer Testing and Evaluation,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SA-15_0125,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SA-15,"CCCS SA-15: Development Process, Standards, and Tools",,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SA-16_0126,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SA-16,CCCS SA-16: Developer-provided Training,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SA-17_0127,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SA-17,CCCS SA-17: Developer Security and Privacy Architecture and Design,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SC-1_0128,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-1,CCCS SC-1: Policy and Procedures,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SC-2_0129,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-2,CCCS SC-2: Separation of System and User Functionality,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SC-4_0130,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-4,CCCS SC-4: Information in Shared System Resources,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SC-5_0131,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-5,CCCS SC-5: Denial-of-service Protection,,CCCS,GUARDDUTY,10,alicloud_threat_detection_is_enabled,alicloud.threat_detection_service_enabled
canada_pbmm_moderate_multi_cloud_CCCS_SC-7_0132,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-7,CCCS SC-7: Boundary Protection,,CCCS,Multiple,63,alicloud_analyticdb_cluster_public_access; alicloud_ecs_disk_public_snapshot; alicloud_ecs_instance_public_ip; alicloud_emr_cluster_master_nodes_no_public_ip; alicloud_function_compute_function_not_publicly_accessible; alicloud_function_compute_function_url_public; alicloud_oss_bucket_policy_public_write_access; alicloud_oss_bucket_public_access; alicloud_rds_instance_no_public_access; alicloud_rds_snapshots_public_access,alicloud.analyticdb.cluster.public_access_blocked; alicloud.ecs.disk.public_snapshot_access_blocked; alicloud.ecs.instance.public_ip_disabled; alicloud.emr.cluster.master_nodes_public_ip_disabled; alicloud.function_compute.function.public_access_blocked; alicloud.function_compute.function.url_public_access_blocked; alicloud.oss.bucket.policy_public_write_access_blocked; alicloud.oss.bucket.public_access_blocked_via_acl; alicloud.rds.instance.public_access_blocked; alicloud.rds.snapshots.public_access_blocked
canada_pbmm_moderate_multi_cloud_CCCS_SC-8_0133,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-8,CCCS SC-8: Transmission Confidentiality and Integrity,,CCCS,Multiple,27,alicloud_api_gateway_api_gateway_https_required; alicloud_cdn_cloudfront_https_required; alicloud_oss_website_https_only; alicloud_slb_alb_https_redirect,alicloud.api_gateway.https_enforced; alicloud.cdn.cloudfront.https_enforced; alicloud.oss.website.https_enforced; alicloud.slb.alb.http_to_https_redirect_enabled
canada_pbmm_moderate_multi_cloud_CCCS_SC-10_0134,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-10,CCCS SC-10: Network Disconnect,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SC-12_0135,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-12,CCCS SC-12: Cryptographic Key Establishment and Management,,CCCS,KMS,22,alicloud_kms_key_lifecycle_policy; alicloud_kms_kms_key_expiration_set; alicloud_kms_kms_key_rotation_enabled,alicloud.kms.key.lifecycle_policy_configured; alicloud.kms.key.expiration_date_configured; alicloud.kms.key.automatic_rotation_enabled
canada_pbmm_moderate_multi_cloud_CCCS_SC-13_0136,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-13,CCCS SC-13: Cryptographic Protection,,CCCS,Multiple,58,alicloud_actiontrail_kms_encryption_enabled; alicloud_api_gateway_restapi_client_certificate_enabled; alicloud_cms_log_group_kms_encryption_enabled; alicloud_ecs_disk_encryption_enabled; alicloud_elasticsearch_service_domains_encryption_at_rest_enabled; alicloud_elasticsearch_service_domains_node_to_node_encryption_enabled; alicloud_nas_encryption_at_rest_enabled; alicloud_slb_ssl_listeners; alicloud_tablestore_tables_kms_cmk_encryption_enabled,alicloud.actiontrail.kms_encryption_active; alicloud.api_gateway.restapi.client_certificate_required; alicloud.cms.log_group.kms_encryption_active; alicloud.ecs.disk.encryption_at_rest_enabled; alicloud.elasticsearch_service.domains.encryption_at_rest_active; alicloud.elasticsearch_service.domains.node_to_node_encryption_active; alicloud.nas.encryption_at_rest_active; alicloud.slb.ssl_listeners_configured; alicloud.tablestore.tables.kms_customer_managed_key_encryption_enabled
canada_pbmm_moderate_multi_cloud_CCCS_SC-15_0137,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-15,CCCS SC-15: Collaborative Computing Devices and Applications,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SC-17_0138,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-17,CCCS SC-17: Public Key Infrastructure Certificates,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SC-18_0139,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-18,CCCS SC-18: Mobile Code,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SC-20_0140,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-20,CCCS SC-20: Secure Name/address Resolution Service (authoritative Source),,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SC-21_0141,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-21,CCCS SC-21: Secure Name/address Resolution Service (recursive or Caching Resolver),,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SC-22_0142,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-22,CCCS SC-22: Architecture and Provisioning for Name/address Resolution Service,,CCCS,Multiple,18,alicloud_alb_deletion_protection; alicloud_rds_instance_deletion_protection; alicloud_rds_instance_multi_az,alicloud.alb.deletion_protection_enabled; alicloud.rds.instance.deletion_protection_enabled; alicloud.rds.instance.multi_az_deployment_enabled
canada_pbmm_moderate_multi_cloud_CCCS_SC-23_0143,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-23,CCCS SC-23: Session Authenticity,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SC-28_0144,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-28,CCCS SC-28: Protection of Information at Rest,,CCCS,Multiple,33,alicloud_backup_backup_encryption_enabled; alicloud_ecs_ebs_volume_encryption_enabled; alicloud_oss_bucket_encryption_enabled; alicloud_rds_dynamodb_table_encryption_enabled; alicloud_rds_instance_encryption_enabled,alicloud.backup.encryption_at_rest_enabled; alicloud.ecs.ebs_volume.encryption_at_rest_enabled; alicloud.oss.bucket.encryption_at_rest_enabled; alicloud.rds.dynamodb_table.encryption_at_rest_enabled; alicloud.rds.instance.encryption_at_rest_enabled
canada_pbmm_moderate_multi_cloud_CCCS_SC-39_0145,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SC-39,CCCS SC-39: Process Isolation,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SI-1_0146,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SI-1,CCCS SI-1: Policy and Procedures,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SI-2_0147,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SI-2,CCCS SI-2: Flaw Remediation,,CCCS,Multiple,46,alicloud_analyticdb_cluster_automatic_upgrades; alicloud_cms_changes_to_network_acls_alarm_configured; alicloud_cms_changes_to_network_gateways_alarm_configured; alicloud_cms_changes_to_network_route_tables_alarm_configured; alicloud_cms_changes_to_vpcs_alarm_configured; alicloud_oos_managed_compliant_patching; alicloud_rds_instance_enhanced_monitoring_enabled,alicloud.analyticdb.cluster.automatic_version_upgrades_enabled; alicloud.cms.network_acls.change_detection_alarm_configured; alicloud.cms.network_gateways.change_detection_alarm_configured; alicloud.cms.route_tables.change_detection_alarm_configured; alicloud.cms.vpcs.change_detection_alarm_configured; alicloud.oos.compliant_patching_enforced; alicloud.rds.instance.enhanced_monitoring_activated
canada_pbmm_moderate_multi_cloud_CCCS_SI-3_0148,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SI-3,CCCS SI-3: Malicious Code Protection,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SI-4_0149,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SI-4,CCCS SI-4: System Monitoring,,CCCS,Multiple,16,alicloud_actiontrail_log_file_validation_enabled; alicloud_threat_detection_is_enabled,alicloud.actiontrail.log_file_integrity_validation_enabled; alicloud.threat_detection_service_enabled
canada_pbmm_moderate_multi_cloud_CCCS_SI-5_0150,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SI-5,"CCCS SI-5: Security Alerts, Advisories, and Directives",,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SI-7_0151,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SI-7,"CCCS SI-7: Software, Firmware, and Information Integrity",,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SI-8_0152,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SI-8,CCCS SI-8: Spam Protection,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SI-10_0153,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SI-10,CCCS SI-10: Information Input Validation,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SI-11_0154,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SI-11,CCCS SI-11: Error Handling,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SI-12_0155,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SI-12,CCCS SI-12: Information Management and Retention,,CCCS,,0,,
canada_pbmm_moderate_multi_cloud_CCCS_SI-16_0156,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SI-16,CCCS SI-16: Memory Protection,,CCCS,GUARDDUTY,18,alicloud_threat_detection_guardduty_enabled; alicloud_threat_detection_security_center_enabled; alicloud_threat_detection_vulnerability_assessment_enabled,alicloud.threat_detection.guardduty_service_enabled; alicloud.threat_detection.security_center_service_enabled; alicloud.threat_detection.vulnerability_assessment_service_enabled
cisa_ce_v1_multi_cloud_Your_Staff-1_0001,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Staff-1,Develop a culture of awareness to encourage employees to make good choices online,,Develop,,0,,
cisa_ce_v1_multi_cloud_Your_Staff-2_0002,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Staff-2,Learn about risks like phishing and business email compromise,,Learn,,0,,
cisa_ce_v1_multi_cloud_Your_Staff-3_0003,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Staff-3,Maintain awareness of current events related to cybersecurity,,Maintain,,0,,
cisa_ce_v1_multi_cloud_Your_Staff-4_0004,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Staff-4,Leverage basic cybersecurity training,,Leverage,,0,,
cisa_ce_v1_multi_cloud_Your_Staff-5_0005,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Staff-5,Identify available training resources,,Identify,,0,,
cisa_ce_v1_multi_cloud_Your_Systems-1_0006,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Systems-1,Learn what is on your network - Maintain inventories of hardware and software assets,,Learn,Multiple,42,alicloud_ecs_instance_managed; alicloud_ecs_management_compliance; alicloud_ecs_patch_compliance; alicloud_ecs_stopped_instance; alicloud_ecs_volume_in_use; alicloud_eip_attached; alicloud_vpc_network_acl_unused,alicloud.ecs.instance.management_enabled; alicloud.ecs.management_compliance_standards_met; alicloud.ecs.patch_management_compliance_standards_met; alicloud.ecs.instance_stopped; alicloud.ecs.volume_attached_to_instance; alicloud.eip.associated_with_instance; alicloud.vpc.network_acl.no_associated_resources
cisa_ce_v1_multi_cloud_Your_Systems-2_0007,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Systems-2,Learn who is on your network - Maintain inventories of network connections,,Learn,IAM,18,alicloud_ram_no_admin_policy; alicloud_ram_user_mfa_enabled; alicloud_ram_user_unused_credentials,alicloud.ram.policy.least_privilege_enforced; alicloud.ram.user_accounts_mfa_enabled; alicloud.ram.user.credentials_rotation_required
