csp,service,rule_id
gcp,pubsub,gcp.pubsub.topic.queue_private_network_only_where_supported
gcp,pubsub,gcp.pubsub.topic.regional_persistence_enabled
gcp,pubsub,gcp.pubsub.topic.schema_validation_enabled
gcp,pubsub,gcp.pubsub.topic.stream_consumer_auth_required
gcp,pubsub,gcp.pubsub.topic.stream_encryption_at_rest_enabled
gcp,pubsub,gcp.pubsub.topic.stream_private_network_only_where_supported
gcp,pubsub,gcp.pubsub.video_stream.video_encryption_at_rest_enabled
gcp,pubsub,gcp.pubsub.video_stream.video_encryption_in_transit_required
gcp,pubsub,gcp.pubsub.video_stream.video_retention_days_minimum_configured
gcp,resourcemanager,gcp.resourcemanager.folder.governance_ou_auto_tag_policies_enabled_where_supported
gcp,resourcemanager,gcp.resourcemanager.folder.governance_ou_no_overly_permissive_exceptions
gcp,resourcemanager,gcp.resourcemanager.folder.governance_ou_required_scps_attached
gcp,resourcemanager,gcp.resourcemanager.folder.ou_auto_tag_policies_enabled_where_supported
gcp,resourcemanager,gcp.resourcemanager.folder.ou_no_overly_permissive_exceptions
gcp,resourcemanager,gcp.resourcemanager.folder.ou_required_scps_attached
gcp,resourcemanager,gcp.resourcemanager.organization.governance_org_all_accounts_enrolled_in_org
gcp,resourcemanager,gcp.resourcemanager.organization.governance_org_block_leave_org_by_policy
gcp,resourcemanager,gcp.resourcemanager.organization.governance_org_restrict_region_usage_by_policy_wher_required
gcp,resourcemanager,gcp.resourcemanager.organization.governance_org_scps_enabled
gcp,resourcemanager,gcp.resourcemanager.organization.identity_access_password_policy_lockout_threshold_defined
gcp,resourcemanager,gcp.resourcemanager.organization.identity_access_password_policy_max_age_90_days_or_less
gcp,resourcemanager,gcp.resourcemanager.organization.identity_access_password_policy_min_length_14
gcp,resourcemanager,gcp.resourcemanager.organization.identity_access_password_policy_prevent_reuse_last_24
gcp,resourcemanager,gcp.resourcemanager.organization.identity_access_password_policy_require_upper_lower__special
gcp,resourcemanager,gcp.resourcemanager.organization.identity_access_tenant_api_access_keys_root_or_ow_disallowed
gcp,resourcemanager,gcp.resourcemanager.organization.identity_access_tenant_break_glass_accounts_mfa_enforced
gcp,resourcemanager,gcp.resourcemanager.organization.identity_access_tenant_console_mfa_required_org_wide
gcp,resourcemanager,gcp.resourcemanager.organization.identity_access_tenant_inactive_user_disable_thre_configured
gcp,resourcemanager,gcp.resourcemanager.organization.identity_access_tenant_password_policy_compliant
gcp,resourcemanager,gcp.resourcemanager.organization.identity_access_tenant_sso_federation_configured_w_supported
gcp,resourcemanager,gcp.resourcemanager.organization.org_all_accounts_enrolled_in_org
gcp,resourcemanager,gcp.resourcemanager.organization.org_block_leave_org_by_policy
gcp,resourcemanager,gcp.resourcemanager.organization.org_restrict_region_usage_by_policy_where_required
gcp,resourcemanager,gcp.resourcemanager.organization.org_scps_enabled
gcp,resourcemanager,gcp.resourcemanager.organization.password_policy_lockout_threshold_defined
gcp,resourcemanager,gcp.resourcemanager.organization.password_policy_max_age_90_days_or_less
gcp,resourcemanager,gcp.resourcemanager.organization.password_policy_min_length_14
gcp,resourcemanager,gcp.resourcemanager.organization.password_policy_prevent_reuse_last_24
gcp,resourcemanager,gcp.resourcemanager.organization.password_policy_require_upper_lower_number_special
gcp,resourcemanager,gcp.resourcemanager.organization.tenant_api_access_keys_root_or_owner_disallowed
gcp,resourcemanager,gcp.resourcemanager.organization.tenant_break_glass_accounts_mfa_enforced
gcp,resourcemanager,gcp.resourcemanager.organization.tenant_console_mfa_required_org_wide
gcp,resourcemanager,gcp.resourcemanager.organization.tenant_inactive_user_disable_threshold_configured
gcp,resourcemanager,gcp.resourcemanager.organization.tenant_password_policy_compliant
gcp,resourcemanager,gcp.resourcemanager.organization.tenant_sso_federation_configured_where_supported
gcp,resourcemanager,gcp.resourcemanager.policy.config_rule_remediation_targets_bound
gcp,resourcemanager,gcp.resourcemanager.policy.config_rule_required_rules_present
gcp,resourcemanager,gcp.resourcemanager.policy.config_rule_rules_enabled
gcp,resourcemanager,gcp.resourcemanager.policy.policy_editors_rbac_least_privilege
gcp,resourcemanager,gcp.resourcemanager.policy.policy_no_wildcard_admin_actions
gcp,resourcemanager,gcp.resourcemanager.policy.policy_versioning_and_change_audit_enabled
gcp,resourcemanager,gcp.resourcemanager.policy.scp_mandatory_block_disabling_guardrail_services
gcp,resourcemanager,gcp.resourcemanager.policy.scp_mandatory_deny_iam_star_admin
gcp,resourcemanager,gcp.resourcemanager.policy.scp_mandatory_require_mfa_for_console_where_supported
gcp,resourcemanager,gcp.resourcemanager.policy.scp_no_allow_star_on_star_resources
gcp,resourcemanager,gcp.resourcemanager.project.configuration_enabled
gcp,resourcemanager,gcp.resourcemanager.project.configuration_management_aggregation_auto_enroll_ne_accounts
gcp,resourcemanager,gcp.resourcemanager.project.configuration_management_aggregation_enabled
gcp,resourcemanager,gcp.resourcemanager.project.configuration_management_aggregation_source_account_centralized
gcp,resourcemanager,gcp.resourcemanager.project.configuration_management_enabled
gcp,resourcemanager,gcp.resourcemanager.project.configuration_management_recorder_enabled
gcp,resourcemanager,gcp.resourcemanager.project.configuration_management_recorder_global_resource_types_included
gcp,resourcemanager,gcp.resourcemanager.project.configuration_management_recorder_recording_all_resource_types_supported_in_region
gcp,resourcemanager,gcp.resourcemanager.project.configuration_management_recorder_recording_enabled
gcp,resourcemanager,gcp.resourcemanager.project.configuration_management_recorder_recording_enabled_all_regions
gcp,resourcemanager,gcp.resourcemanager.project.configuration_management_recorder_uses_service_linked_role
gcp,resourcemanager,gcp.resourcemanager.project.governance_project_auto_tag_policies_enabled_where_supported
gcp,resourcemanager,gcp.resourcemanager.project.governance_project_no_overly_permissive_exceptions
gcp,resourcemanager,gcp.resourcemanager.project.governance_project_required_scps_attached
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_cross_account_access_keys_unused
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_cross_account_trust_policy_external_id_used
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_cross_account_trust_policy_external_id_used_mfa_required
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_cross_account_trust_policy_least_privilege
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_password_policy_lockout_threshold_defined
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_password_policy_max_age_90_days_or_less
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_password_policy_min_length_14
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_password_policy_prevent_reuse_last_24
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_password_policy_require_upper_lower_special
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_root_access_keys_unused
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_root_mfa_enabled
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_unused_credentials_disabled
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_unused_credentials_removed
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_user_access_keys_rotated_90_days
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_users_console_mfa_enabled
gcp,resourcemanager,gcp.resourcemanager.project.identity_access_users_unused_credentials_removed
gcp,resourcemanager,gcp.resourcemanager.project.logging_cloudtrail_enabled_all_regions
gcp,resourcemanager,gcp.resourcemanager.project.logging_cloudtrail_log_file_validation_enabled
gcp,resourcemanager,gcp.resourcemanager.project.logging_cloudtrail_logs_encrypted_kms_cmk
gcp,resourcemanager,gcp.resourcemanager.project.logging_cloudtrail_logs_not_publicly_accessible
gcp,resourcemanager,gcp.resourcemanager.project.project_no_public_admin_roles
gcp,resourcemanager,gcp.resourcemanager.project.project_required_guardrail_policies_attached
gcp,resourcemanager,gcp.resourcemanager.project.project_security_services_mandatory_enabled
gcp,secretmanager,gcp.secretmanager.alias.alias_alias_points_to_active_key
gcp,secretmanager,gcp.secretmanager.alias.alias_key_has_alias
gcp,secretmanager,gcp.secretmanager.certificate.certificate_key_length_minimum
gcp,secretmanager,gcp.secretmanager.certificate.certificate_not_expired
gcp,secretmanager,gcp.secretmanager.certificate.certificate_trusted_issuer
gcp,secretmanager,gcp.secretmanager.grant.kms_grant_constraints_present
gcp,secretmanager,gcp.secretmanager.grant.kms_grant_grantee_principal_valid
gcp,secretmanager,gcp.secretmanager.grant.kms_grant_lessthan_wildcard_permissions
gcp,secretmanager,gcp.secretmanager.parameter.parameter_access_rbac_least_privilege
gcp,secretmanager,gcp.secretmanager.parameter.parameter_kms_key_configured
gcp,secretmanager,gcp.secretmanager.parameter.parameter_secure_string_type_for_sensitive
gcp,secretmanager,gcp.secretmanager.private_ca.private_ca_ca_access_rbac_least_privilege
gcp,secretmanager,gcp.secretmanager.private_ca.private_ca_ca_key_in_hsm_where_supported
gcp,secretmanager,gcp.secretmanager.private_ca.private_ca_crl_or_ocsp_configured
gcp,secretmanager,gcp.secretmanager.private_ca.private_ca_path_length_constraints_set
gcp,secretmanager,gcp.secretmanager.secret.compliance
gcp,secretmanager,gcp.secretmanager.secret.compliant_patching
gcp,secretmanager,gcp.secretmanager.secret.manager_enabled
gcp,secretmanager,gcp.secretmanager.secret.patching
gcp,secretmanager,gcp.secretmanager.secret.secret_kms_key_configured
gcp,secretmanager,gcp.secretmanager.secret.secret_no_plaintext_exposed_in_policy_or_tags
gcp,secretmanager,gcp.secretmanager.secret.secret_rotation_configured_where_applicable
gcp,secretmanager,gcp.secretmanager.secret.secret_rotation_enabled
gcp,secretmanager,gcp.secretmanager.secret.secrets_access_rbac_least_privilege
gcp,secretmanager,gcp.secretmanager.secret.secrets_alias_points_to_active_key
gcp,secretmanager,gcp.secretmanager.secret.secrets_audit_logging_enabled
gcp,secretmanager,gcp.secretmanager.secret.secrets_ca_access_rbac_least_privilege
gcp,secretmanager,gcp.secretmanager.secret.secrets_ca_key_in_hsm_where_supported
gcp,secretmanager,gcp.secretmanager.secret.secrets_crl_or_ocsp_configured
gcp,secretmanager,gcp.secretmanager.secret.secrets_key_has_alias
gcp,secretmanager,gcp.secretmanager.secret.secrets_key_length_minimum
gcp,secretmanager,gcp.secretmanager.secret.secrets_kms_constraints_present
gcp,secretmanager,gcp.secretmanager.secret.secrets_kms_encryption_enabled
gcp,secretmanager,gcp.secretmanager.secret.secrets_kms_grantee_principal_valid
gcp,secretmanager,gcp.secretmanager.secret.secrets_kms_key_configured
gcp,secretmanager,gcp.secretmanager.secret.secrets_kms_lessthan_wildcard_permissions
gcp,secretmanager,gcp.secretmanager.secret.secrets_network_access_restricted
gcp,secretmanager,gcp.secretmanager.secret.secrets_no_plaintext_exposed_in_policy_or_tags
gcp,secretmanager,gcp.secretmanager.secret.secrets_not_expired
gcp,secretmanager,gcp.secretmanager.secret.secrets_path_length_constraints_set
gcp,secretmanager,gcp.secretmanager.secret.secrets_regional_replication
gcp,secretmanager,gcp.secretmanager.secret.secrets_version_destruction_scheduled
gcp,secretmanager,gcp.secretmanager.store.store_access_rbac_least_privilege
gcp,secretmanager,gcp.secretmanager.store.store_kms_encryption_enabled
gcp,secretmanager,gcp.secretmanager.store.store_rotation_enabled_for_rotatable_secrets
gcp,security_command_center,gcp.security_command_center.automation.automation_change_audit_logging_enabled
gcp,security_command_center,gcp.security_command_center.automation.automation_execution_roles_least_privilege
gcp,security_command_center,gcp.security_command_center.finding.assessment_policy_store_encrypted
gcp,security_command_center,gcp.security_command_center.finding.assessment_roles_least_privilege
gcp,security_command_center,gcp.security_command_center.finding.automation_artifacts_encrypted_and_private
gcp,security_command_center,gcp.security_command_center.finding.automation_change_audit_logging_enabled
gcp,security_command_center,gcp.security_command_center.finding.automation_execution_roles_least_privilege
gcp,security_command_center,gcp.security_command_center.finding.breach_detection_alert_destinations_configured
gcp,security_command_center,gcp.security_command_center.finding.breach_detection_integrations_authenticated
gcp,security_command_center,gcp.security_command_center.finding.finding_alert_destinations_configured
gcp,security_command_center,gcp.security_command_center.finding.finding_archival_export_encrypted
gcp,security_command_center,gcp.security_command_center.finding.finding_suppression_rules_documented_and_scoped
gcp,security_command_center,gcp.security_command_center.finding.response_access_rbac_least_privilege
gcp,security_command_center,gcp.security_command_center.finding.response_storage_encrypted_and_private
gcp,security_command_center,gcp.security_command_center.finding.response_versioning_and_immutability_enabled
gcp,security_command_center,gcp.security_command_center.finding.scan_agents_or_scanners_deployed
gcp,security_command_center,gcp.security_command_center.finding.scan_results_export_destination_encrypted
gcp,security_command_center,gcp.security_command_center.finding.scan_scope_includes_all_asset_groups
gcp,security_command_center,gcp.security_command_center.source.custom_identifier_source_trusted
gcp,security_command_center,gcp.security_command_center.source.custom_identifier_storage_encrypted
gcp,security_command_center,gcp.security_command_center.source.detector_enabled_in_all_regions
gcp,security_command_center,gcp.security_command_center.source.detector_finding_export_encrypted_destination
gcp,security_command_center,gcp.security_command_center.source.hub_auto_enroll_new_accounts
gcp,security_command_center,gcp.security_command_center.source.hub_master_member_configured
gcp,security_command_center,gcp.security_command_center.source.ip_set_sources_trusted
gcp,security_command_center,gcp.security_command_center.source.ip_set_storage_encrypted
gcp,security_command_center,gcp.security_command_center.source.ip_set_used_by_detectors
gcp,security_command_center,gcp.securitycenter.automation.vuln_automation_change_audit_logging_enabled
gcp,security_command_center,gcp.securitycenter.automation.vuln_automation_execution_roles_least_privilege
gcp,security_command_center,gcp.securitycenter.finding.anomaly_detection_enabled
gcp,security_command_center,gcp.securitycenter.finding.asset_discovery_enabled
gcp,security_command_center,gcp.securitycenter.finding.binary_authorization_enabled
gcp,security_command_center,gcp.securitycenter.finding.center_enabled
gcp,security_command_center,gcp.securitycenter.finding.center_is_enabled
gcp,security_command_center,gcp.securitycenter.finding.center_no_high_severity_findings
gcp,security_command_center,gcp.securitycenter.finding.cloud_armor_integration_enabled
gcp,security_command_center,gcp.securitycenter.finding.command_center_enabled
gcp,security_command_center,gcp.securitycenter.finding.command_center_guardduty_enabled
gcp,security_command_center,gcp.securitycenter.finding.command_center_is_enabled
gcp,security_command_center,gcp.securitycenter.finding.command_center_no_high_severity_findings_configured
gcp,security_command_center,gcp.securitycenter.finding.command_center_security_center_enabled
gcp,security_command_center,gcp.securitycenter.finding.command_center_vulnerability_assessment_enabled
gcp,security_command_center,gcp.securitycenter.finding.compliance_monitoring_enabled
gcp,security_command_center,gcp.securitycenter.finding.container_threat_detection_enabled
gcp,security_command_center,gcp.securitycenter.finding.continuous_monitoring_enabled
gcp,security_command_center,gcp.securitycenter.finding.data_loss_prevention_enabled
gcp,security_command_center,gcp.securitycenter.finding.event_threat_detection_enabled
gcp,security_command_center,gcp.securitycenter.finding.identity_access_monitoring_enabled
gcp,security_command_center,gcp.securitycenter.finding.incident_automation_artifacts_encrypted_and_private
gcp,security_command_center,gcp.securitycenter.finding.incident_automation_change_audit_logging_enabled
gcp,security_command_center,gcp.securitycenter.finding.incident_automation_execution_roles_least_privilege
gcp,security_command_center,gcp.securitycenter.finding.incident_response_access_rbac_least_privilege
gcp,security_command_center,gcp.securitycenter.finding.incident_response_storage_encrypted_and_private
gcp,security_command_center,gcp.securitycenter.finding.incident_response_versioning_and_immutability_enabled
gcp,security_command_center,gcp.securitycenter.finding.is_enabled
gcp,security_command_center,gcp.securitycenter.finding.network_security_monitoring_enabled
gcp,security_command_center,gcp.securitycenter.finding.privacy_breach_detection_alert_destinations_configured
gcp,security_command_center,gcp.securitycenter.finding.privacy_breach_detection_integrations_authenticated
gcp,security_command_center,gcp.securitycenter.finding.security_health_analytics_enabled
gcp,security_command_center,gcp.securitycenter.finding.security_marks_configured
gcp,security_command_center,gcp.securitycenter.finding.threat_intelligence_enabled
gcp,security_command_center,gcp.securitycenter.finding.virtual_machine_threat_detection_enabled
gcp,security_command_center,gcp.securitycenter.finding.web_security_scanner_enabled
gcp,security_command_center,gcp.securitycenter.notification.filter_configured
gcp,security_command_center,gcp.securitycenter.notification.pubsub_topic_configured
gcp,spanner,gcp.spanner.instance.backup_enabled
gcp,sql,gcp.cloudsql.backup.db_cluster_snapshot_cross_account_sharing_restricted
gcp,sql,gcp.cloudsql.backup.db_cluster_snapshot_cross_region_copy_encrypted
gcp,sql,gcp.cloudsql.backup.db_cluster_snapshot_encrypted
gcp,sql,gcp.cloudsql.backup.db_cluster_snapshot_not_publicly_shared
gcp,sql,gcp.cloudsql.backup.db_snapshot_cross_account_sharing_restricted
gcp,sql,gcp.cloudsql.backup.db_snapshot_cross_region_copy_encrypted
gcp,sql,gcp.cloudsql.backup.db_snapshot_encrypted
gcp,sql,gcp.cloudsql.backup.db_snapshot_not_publicly_shared
gcp,sql,gcp.cloudsql.backup.snapshots_public_access_configured
gcp,sql,gcp.cloudsql.instance.auto_minor_version_upgrade_configured
gcp,sql,gcp.cloudsql.instance.automated_backups
gcp,sql,gcp.cloudsql.instance.automated_backups_enabled
gcp,sql,gcp.cloudsql.instance.backup_enabled
gcp,sql,gcp.cloudsql.instance.backup_encrypted
gcp,sql,gcp.cloudsql.instance.backup_retention_configured
gcp,sql,gcp.cloudsql.instance.contained_db_authentication_disabled
gcp,sql,gcp.cloudsql.instance.cross_db_ownership_chaining_off
gcp,sql,gcp.cloudsql.instance.db_cluster_audit_logging_enabled
gcp,sql,gcp.cloudsql.instance.db_cluster_deletion_protection_enabled
gcp,sql,gcp.cloudsql.instance.db_cluster_encryption_at_rest_cmek
gcp,sql,gcp.cloudsql.instance.db_cluster_iam_authentication_enabled
gcp,sql,gcp.cloudsql.instance.db_cluster_logging_enabled
gcp,sql,gcp.cloudsql.instance.db_cluster_minor_version_auto_upgrade_enabled
gcp,sql,gcp.cloudsql.instance.db_cluster_multi_az_enabled
gcp,sql,gcp.cloudsql.instance.db_cluster_private_networking_enforced
gcp,sql,gcp.cloudsql.instance.db_cluster_publicly_accessible
gcp,sql,gcp.cloudsql.instance.db_cluster_snapshot_encrypted
gcp,sql,gcp.cloudsql.instance.db_deletion_protection_enabled
gcp,sql,gcp.cloudsql.instance.db_encryption_at_rest_enabled
gcp,sql,gcp.cloudsql.instance.db_instance_backup_enabled
gcp,sql,gcp.cloudsql.instance.db_instance_deletion_protection_enabled
gcp,sql,gcp.cloudsql.instance.db_instance_encrypted_at_rest
gcp,sql,gcp.cloudsql.instance.db_instance_logging_enabled
gcp,sql,gcp.cloudsql.instance.db_instance_multi_az_enabled
gcp,sql,gcp.cloudsql.instance.db_instance_publicly_accessible
gcp,sql,gcp.cloudsql.instance.db_instance_requires_ssl
gcp,sql,gcp.cloudsql.instance.db_publicly_accessible
gcp,sql,gcp.cloudsql.instance.deletion_protection_enabled
gcp,sql,gcp.cloudsql.instance.encryption_at_rest_enabled
gcp,sql,gcp.cloudsql.instance.high_availability_enabled
gcp,sql,gcp.cloudsql.instance.iam_authentication_enabled
gcp,sql,gcp.cloudsql.instance.local_infile_off
gcp,sql,gcp.cloudsql.instance.log_checkpoints_enabled
gcp,sql,gcp.cloudsql.instance.log_connections_enabled
gcp,sql,gcp.cloudsql.instance.log_disconnections_enabled
gcp,sql,gcp.cloudsql.instance.log_duration_enabled
gcp,sql,gcp.cloudsql.instance.log_error_verbosity_configured
gcp,sql,gcp.cloudsql.instance.log_executor_stats_off
gcp,sql,gcp.cloudsql.instance.log_hostname_enabled
gcp,sql,gcp.cloudsql.instance.log_lock_waits_enabled
gcp,sql,gcp.cloudsql.instance.log_min_duration_statement_configured
gcp,sql,gcp.cloudsql.instance.log_min_error_statement_configured
gcp,sql,gcp.cloudsql.instance.log_min_messages_configured
gcp,sql,gcp.cloudsql.instance.log_parser_stats_off
gcp,sql,gcp.cloudsql.instance.log_planner_stats_off
gcp,sql,gcp.cloudsql.instance.log_statement_configured
gcp,sql,gcp.cloudsql.instance.log_statement_stats_off
gcp,sql,gcp.cloudsql.instance.log_temp_files_configured
gcp,sql,gcp.cloudsql.instance.maintenance_window_configured
gcp,sql,gcp.cloudsql.instance.mysql_skip_show_database_flag_on
gcp,sql,gcp.cloudsql.instance.no_public_ip
gcp,sql,gcp.cloudsql.instance.not_publicly_accessible
gcp,sql,gcp.cloudsql.instance.point_in_time_recovery_enabled
gcp,sql,gcp.cloudsql.instance.postgresql_log_statement_ddl
gcp,sql,gcp.cloudsql.instance.postgresql_log_statement_mod
gcp,sql,gcp.cloudsql.instance.private_ip_configured
gcp,sql,gcp.cloudsql.instance.publicly_accessible
gcp,sql,gcp.cloudsql.instance.require_ssl
gcp,sql,gcp.cloudsql.instance.root_password_configured
gcp,sql,gcp.cloudsql.instance.sql_server_audit_configured
gcp,sql,gcp.cloudsql.instance.sql_server_external_scripts_disabled
gcp,sql,gcp.cloudsql.instance.sql_server_remote_access_off
gcp,sql,gcp.cloudsql.instance.sql_server_trace_flag_3625_on
gcp,sql,gcp.cloudsql.instance.sql_server_user_connections_configured
gcp,sql,gcp.cloudsql.instance.sql_server_user_options_configured
gcp,sql,gcp.cloudsql.instance.ssl_enabled
gcp,sql,gcp.cloudsql.instance.storage_auto_resize_enabled
gcp,sql,gcp.cloudsql.instance.storage_encrypted
gcp,sql,gcp.cloudsql.instance.transaction_log_retention_configured
gcp,sql,gcp.cloudsql.instance.version_up_to_date
gcp,sql,gcp.cloudsql.network.authorized_networks_configured
gcp,sql,gcp.cloudsql.network.private_network_configured
gcp,sql,gcp.cloudsql.security.database_flags_secure
gcp,sql,gcp.cloudsql.security.user_labels_configured
gcp,sql,gcp.sql.backup.cluster_snapshot_cross_account_sharing_restricted
gcp,sql,gcp.sql.backup.cluster_snapshot_cross_region_copy_encrypted
gcp,sql,gcp.sql.backup.cluster_snapshot_encrypted
gcp,sql,gcp.sql.backup.cluster_snapshot_not_publicly_shared
gcp,sql,gcp.sql.backup.snapshot_cross_account_sharing_restricted
gcp,sql,gcp.sql.backup.snapshot_cross_region_copy_encrypted
gcp,sql,gcp.sql.backup.snapshot_encrypted
gcp,sql,gcp.sql.backup.snapshot_not_publicly_shared
gcp,sql,gcp.sql.config.parameter_group_audit_logging_enabled_where_supported
gcp,sql,gcp.sql.config.parameter_group_insecure_features_disabled_where_applicable
gcp,sql,gcp.sql.config.parameter_group_require_ssl
gcp,sql,gcp.sql.database_instance.db_encryption_at_rest_enabled
gcp,sql,gcp.sql.database_instance.db_public_access_disabled
gcp,sql,gcp.sql.database_instance.db_require_tls_in_transit
gcp,sql,gcp.sql.instance.cluster_audit_logging_enabled
gcp,sql,gcp.sql.instance.cluster_deletion_protection_enabled
gcp,sql,gcp.sql.instance.cluster_encryption_at_rest_cmek
gcp,sql,gcp.sql.instance.cluster_minor_version_auto_upgrade_enabled
gcp,sql,gcp.sql.instance.cluster_private_networking_enforced
gcp,sql,gcp.sql.instance.instance_deletion_protection_enabled
gcp,sql,gcp.sql.instance.instance_encryption_at_rest_enabled
gcp,sql,gcp.sql.instance.instance_iam_or_managed_identity_auth_enabled_where_supported
gcp,sql,gcp.sql.instance.instance_public_access_disabled
gcp,sql,gcp.sql.instance.instance_require_tls_in_transit
gcp,sql,gcp.sql.instance.subnet_group_private_subnets_only
gcp,sql,gcp.sql.option_group.option_group_insecure_extensions_not_enabled
gcp,sql,gcp.sql.option_group.option_group_only_approved_extensions_enabled
gcp,sql,gcp.sql.ssl_cert.sg_egress_restricted
gcp,sql,gcp.sql.ssl_cert.sg_no_0_0_0_0_ingress_on_db_ports
gcp,sql,gcp.sql.ssl_cert.sg_only_required_ports_open
gcp,sql,gcp.sql.user.user_approved_list_of_superusers_only
gcp,sql,gcp.sql.user.user_no_unused_or_default_superusers
gcp,sql,gcp.sql.user.user_password_auth_hardened_or_iam_auth_preferred_where_supported
gcp,storage,gcp.storage.bucket.autoclass_enabled_where_appropriate
gcp,storage,gcp.storage.bucket.bucket_access_logging_enabled
gcp,storage,gcp.storage.bucket.bucket_block_public_access_enabled
gcp,storage,gcp.storage.bucket.bucket_cmk_cmek_configured
gcp,storage,gcp.storage.bucket.bucket_encryption_at_rest_enabled
gcp,storage,gcp.storage.bucket.bucket_object_versioning
gcp,storage,gcp.storage.bucket.bucket_policy_denies_public_and_insecure
gcp,storage,gcp.storage.bucket.bucket_policy_only_enforced
gcp,storage,gcp.storage.bucket.bucket_require_tls_in_transit
gcp,storage,gcp.storage.bucket.bucket_versioning_enabled
gcp,storage,gcp.storage.bucket.cors_policy_configured_securely
gcp,storage,gcp.storage.bucket.cross_region_replication_encryption_enabled
gcp,storage,gcp.storage.bucket.custom_placement_config_secure
gcp,storage,gcp.storage.bucket.data_governance_enforced_on_sensitive_datasets
gcp,storage,gcp.storage.bucket.data_governance_expiration_rules_defined
gcp,storage,gcp.storage.bucket.data_governance_immutable_retention_locked_where_required
gcp,storage,gcp.storage.bucket.data_governance_lifecycle_rules_configured
gcp,storage,gcp.storage.bucket.data_governance_policies_defined
gcp,storage,gcp.storage.bucket.data_governance_protected_from_public_override
gcp,storage,gcp.storage.bucket.data_governance_retention_policy_configured
gcp,storage,gcp.storage.bucket.data_governance_versioning_enabled_where_supported
gcp,storage,gcp.storage.bucket.data_protection_access_logging_enabled
gcp,storage,gcp.storage.bucket.data_protection_block_public_access_enabled
gcp,storage,gcp.storage.bucket.data_protection_bucket_deny_insecure_transport
gcp,storage,gcp.storage.bucket.data_protection_bucket_deny_unencrypted_puts
gcp,storage,gcp.storage.bucket.data_protection_bucket_no_public_principals
gcp,storage,gcp.storage.bucket.data_protection_bucket_no_wildcards_on_actions_or_principals
gcp,storage,gcp.storage.bucket.data_protection_cmk_cmek_configured
gcp,storage,gcp.storage.bucket.data_protection_cross_region_copy_encrypted
gcp,storage,gcp.storage.bucket.data_protection_encrypted
gcp,storage,gcp.storage.bucket.data_protection_encrypted_at_rest
gcp,storage,gcp.storage.bucket.data_protection_encryption_at_rest_enabled
gcp,storage,gcp.storage.bucket.data_protection_fileshare_encryption_at_rest_enabled
gcp,storage,gcp.storage.bucket.data_protection_fileshare_kms_key_policy_least_privilege
gcp,storage,gcp.storage.bucket.data_protection_fileshare_private_network_only
gcp,storage,gcp.storage.bucket.data_protection_fileshare_snapshots_enabled
gcp,storage,gcp.storage.bucket.data_protection_not_public
gcp,storage,gcp.storage.bucket.data_protection_not_publicly_readable
gcp,storage,gcp.storage.bucket.data_protection_object_lock_or_immutability_enable_supported
gcp,storage,gcp.storage.bucket.data_protection_policy_denies_public_and_insecure
gcp,storage,gcp.storage.bucket.data_protection_require_tls_in_transit
gcp,storage,gcp.storage.bucket.data_protection_versioning_enabled
gcp,storage,gcp.storage.bucket.default_encryption
gcp,storage,gcp.storage.bucket.default_event_based_hold_disabled
gcp,storage,gcp.storage.bucket.documentation_access_rbac_least_privilege
gcp,storage,gcp.storage.bucket.documentation_storage_encrypted_and_private
gcp,storage,gcp.storage.bucket.dr_documentation_access_rbac_least_privilege
gcp,storage,gcp.storage.bucket.dr_documentation_encrypted_and_private
gcp,storage,gcp.storage.bucket.dr_runbook_access_rbac_least_privilege
gcp,storage,gcp.storage.bucket.dr_runbook_change_audit_logging_enabled
gcp,storage,gcp.storage.bucket.dr_runbook_encrypted_and_private
gcp,storage,gcp.storage.bucket.encryption_enabled
gcp,storage,gcp.storage.bucket.fileshare_encryption_at_rest_enabled
gcp,storage,gcp.storage.bucket.fileshare_kms_key_policy_least_privilege
gcp,storage,gcp.storage.bucket.fileshare_private_network_only
gcp,storage,gcp.storage.bucket.fileshare_snapshots_enabled
gcp,storage,gcp.storage.bucket.hierarchical_namespace_disabled_by_default
gcp,storage,gcp.storage.bucket.iam_no_public_access
gcp,storage,gcp.storage.bucket.labels_properly_configured
gcp,storage,gcp.storage.bucket.level_public_access_blocks
gcp,storage,gcp.storage.bucket.lifecycle_enabled
gcp,storage,gcp.storage.bucket.lifecycle_enabled_gcp_compute_disk_protection_replication
gcp,storage,gcp.storage.bucket.lifecycle_rules_comprehensive
gcp,storage,gcp.storage.bucket.location_type_appropriate
gcp,storage,gcp.storage.bucket.log_retention_policy_lock
