unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,gcp_checks,updated_gcp_checks,mapped_rule_id
rbi_nbfc_multi_cloud_2.9_0013,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.9,Encryption,,,Multiple,34,automated,,,RBI_NBFC_controls_with_checks.csv,gcp_compute_disk_encrypted; gcp_firestore_encryption_enabled; gcp_kms_key_rotation_enabled; gcp_sql_storage_encrypted; gcp_storage_bucket_encryption_enabled,gcp.compute.disk.encrypted; gcp.firestore.encryption.enabled; gcp.kms.key.rotation_enabled; gcp.sql.storage.encrypted; gcp.storage.bucket.encryption_enabled,gcp.compute.disk.disk_encrypted; gcp.firestore.database.encryption_enabled; gcp.storage.bucket.encryption_enabled
rbi_nbfc_multi_cloud_2.10_0014,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.10,Secure Software Development,,Secure,Multiple,22,automated,,,RBI_NBFC_controls_with_checks.csv,gcp_api_gateway_authorization_enabled; gcp_artifact_registry_image_scan_on_push_enabled; gcp_cloud_functions_function_restrict_public_access,gcp.apigateway.authorization.enabled; gcp.artifactregistry.image.scan_on_push_enabled; gcp.cloudfunctions.function.restrict_public_access,gcp.apigateway.api.gateway_authorization_enabled; gcp.cloudfunctions.function.url_public
rbi_nbfc_multi_cloud_2.11_0015,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,2.11,Mobile Financial Services Security,,Mobile,Multiple,22,automated,,,RBI_NBFC_controls_with_checks.csv,gcp_api_gateway_authorization_enabled; gcp_api_gateway_client_certificate_enabled; gcp_cloud_functions_function_url_authentication,gcp.apigateway.authorization.enabled; gcp.apigateway.client.certificate_enabled; gcp.cloudfunctions.function.url_authentication,gcp.apigateway.api.gateway_authorization_enabled; gcp.apigateway.api.certificate_enabled; gcp.cloudfunctions.function.url_public
rbi_nbfc_multi_cloud_3.1_0017,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,3.1,Change Management,,Change,Multiple,21,automated,,,RBI_NBFC_controls_with_checks.csv,gcp_logging_enabled; gcp_logging_log_file_validation_enabled; gcp_monitoring_log_group_retention,gcp_logging_enabled; gcp.logging.log.file_validation_enabled; gcp.monitoring.log.group_retention,gcp.logging.sink.log_file_validation_enabled; gcp.monitoring.group.retention
rbi_nbfc_multi_cloud_3.2_0018,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,3.2,Capacity Management,,Capacity,Multiple,22,automated,,,RBI_NBFC_controls_with_checks.csv,gcp_compute_instance_detailed_monitoring_enabled; gcp_monitoring_alarm_configured; gcp_sql_instance_enhanced_monitoring_enabled,gcp.compute.instance.detailed_monitoring_enabled; gcp.monitoring.alarm.configured; gcp.sql.instance.enhanced_monitoring_enabled,gcp.compute.instance.detailed_monitoring_enabled; gcp.monitoring.alert_policy.alarm_configured
rbi_nbfc_multi_cloud_3.3_0019,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,3.3,Incident Management,,Incident,Multiple,18,automated,,,RBI_NBFC_controls_with_checks.csv,gcp_pubsub_topic_subscription_configured; gcp_security_command_center_enabled,gcp.pubsub.topic.subscription_configured; gcp.security.command.center_enabled,gcp.pubsub.subscription.topic_subscription_configured
rbi_nbfc_multi_cloud_3.4_0020,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,3.4,System and Data Backup,,System,Multiple,32,automated,,,RBI_NBFC_controls_with_checks.csv,gcp_backup_plan_min_retention; gcp_compute_backup_enabled; gcp_firestore_pitr_enabled; gcp_sql_backup_enabled; gcp_storage_bucket_versioning_enabled,gcp.backup.plan.min_retention; gcp.compute.backup.enabled; gcp.firestore.pitr.enabled; gcp.sql.backup.enabled; gcp.storage.bucket.versioning_enabled,gcp.compute.instance.protection; gcp.compute.instance.backup_enabled; gcp.firestore.database.pitr_enabled; gcp.storage.bucket.versioning_enabled
rbi_nbfc_multi_cloud_3.5_0021,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,3.5,Logging and Monitoring,,Logging,Multiple,32,automated,,,RBI_NBFC_controls_with_checks.csv,gcp_logging_enabled; gcp_logging_multi_region_enabled; gcp_storage_bucket_logging_enabled; gcp_vpc_flow_logs_enabled,gcp_logging_enabled; gcp.logging.multi.region_enabled; gcp.storage.bucket.logging_enabled; gcp.vpc.flow.logs_enabled,gcp.logging.sink.multi_region_enabled; gcp.storage.bucket.logging_enabled
rbi_nbfc_multi_cloud_5.3_0027,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,5.3,Disaster Recovery Site,,Disaster,Multiple,21,automated,,,RBI_NBFC_controls_with_checks.csv,gcp_firestore_global_tables_enabled; gcp_sql_multi_az_enabled; gcp_storage_bucket_replication_enabled,gcp.firestore.global.tables_enabled; gcp.sql.multi.az_enabled; gcp.storage.bucket.replication_enabled,gcp.firestore.database.global_tables_enabled; gcp.storage.bucket.replication_enabled
rbi_nbfc_multi_cloud_7.2_0034,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,7.2,Basic Security for Smaller NBFCs,,Basic,Multiple,20,automated,,,RBI_NBFC_controls_with_checks.csv,gcp_compute_securitygroup_ssh_restricted; gcp_iam_password_policy_compliance; gcp_iam_user_mfa_enabled,gcp.compute.securitygroup.ssh_restricted; gcp.iam.password.policy_compliance; gcp.iam.user.mfa_enabled,gcp.compute.firewall.securitygroup_ssh_restricted; gcp.iam.policy.compliance; gcp.iam.user.mfa_enabled
rbi_nbfc_multi_cloud_7.3_0035,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,7.3,Backup for Smaller NBFCs,,Backup,Multiple,20,automated,,,RBI_NBFC_controls_with_checks.csv,gcp_compute_backup_enabled; gcp_sql_backup_enabled; gcp_storage_bucket_versioning_enabled,gcp.compute.backup.enabled; gcp.sql.backup.enabled; gcp.storage.bucket.versioning_enabled,gcp.compute.instance.backup_enabled; gcp.storage.bucket.versioning_enabled
rbi_nbfc_multi_cloud_7.5_0037,MULTI_CLOUD,RBI_NBFC,rbi_nbfc,,7.5,Regulatory Reporting for Smaller NBFCs,,Regulatory,Multiple,21,automated,,,RBI_NBFC_controls_with_checks.csv,gcp_monitoring_log_group_retention; gcp_sql_instance_backup_enabled; gcp_storage_bucket_logging_enabled,gcp.monitoring.log.group_retention; gcp.sql.instance.backup_enabled; gcp.storage.bucket.logging_enabled,gcp.monitoring.group.retention; gcp.storage.bucket.logging_enabled
soc2_multi_cloud_cc_1_3_0001,MULTI_CLOUD,SOC2,soc2,,cc_1_3,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures, reporting lines, and appropriate authorities and responsibilities in the pursuit of objectives",,CC1.3 COSO Principle 3,IAM,119,automated,,,SOC2_controls_with_checks.csv,gcp_iam_account_access_approval_enabled; gcp_iam_cloud_asset_inventory_enabled; gcp_iam_no_service_roles_at_project_level; gcp_iam_organization_essential_contacts_configured; gcp_iam_role_kms_enforce_separation_of_duties; gcp_iam_role_sa_enforce_separation_of_duties; gcp_iam_sa_no_administrative_privileges; gcp_iam_sa_no_user_managed_keys; gcp_iam_sa_user_managed_key_unused,gcp.iam.account.access_approval_enabled; gcp.iam.cloud.asset_inventory_enabled; gcp.iam.no.service_roles_at_project_level; gcp.iam.organization.essential_contacts_configured; gcp.iam.role.kms_enforce_separation_of_duties; gcp.iam.role.sa_enforce_separation_of_duties; gcp.iam.sa.no_administrative_privileges; gcp.iam.sa.no_user_managed_keys; gcp.iam.sa.user_managed_key_unused,gcp.iam.service_account.access_approval_enabled; gcp.iam.policy.cloud_asset_inventory_enabled; gcp.iam.service_account.roles_at_project_level; gcp.iam.service_account.organization_essential_contacts_configured; gcp.iam.role.kms_enforce_separation_of_duties; gcp.iam.role.sa_enforce_separation_of_duties; gcp.iam.policy.no_administrative_privileges; gcp.iam.user.managed_keys; gcp.iam.user.managed_key_unused
soc2_multi_cloud_cc_2_1_0002,MULTI_CLOUD,SOC2,soc2,,cc_2_1,"CC2.1 COSO Principle 13: The entity obtains or generates and uses relevant, quality information to support the functioning of internal control",,CC2.1 COSO Principle 13,Multiple,96,automated,,,SOC2_controls_with_checks.csv,gcp_logging_log_metric_filter_and_alert_for_audit_configuration_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_bucket_permission_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_custom_role_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_project_ownership_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_sql_instance_configuration_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_network_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled; gcp_logging_sink_created,gcp.logging.log.metric_filter_and_alert_for_audit_configuration_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_bucket_permission_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_custom_role_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_project_ownership_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_sql_instance_configuration_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_network_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_network_route_changes_enabled; gcp.logging.sink.created,gcp.logging.sink.log_metric_filter_and_alert_for_audit_configuration__enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.log.metric_custom_role_changes_alerts_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_audit_configuration__enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.log.metric_filter_alerts_vpc_changes; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.sink.changes_enabled
soc2_multi_cloud_cc_3_1_0003,MULTI_CLOUD,SOC2,soc2,,cc_3_1,CC3.1 COSO Principle 6: The entity specifies objectives with sufficient clarity to enable the identification and assessment of risks relating to objectives,,CC3.1 COSO Principle 6,Multiple,97,automated,,,SOC2_controls_with_checks.csv,gcp_artifacts_container_analysis_enabled; gcp_gcr_container_scanning_enabled,gcp.artifacts.container.analysis_enabled; gcp.gcr.container.scanning_enabled,
soc2_multi_cloud_cc_3_2_0004,MULTI_CLOUD,SOC2,soc2,,cc_3_2,CC3.2 COSO Principle 7: The entity identifies risks to the achievement of its objectives across the entity and analyzes risks as a basis for determining how the risks should be managed,,CC3.2 COSO Principle 7,Multiple,121,automated,,,SOC2_controls_with_checks.csv,gcp_gcr_container_scanning_enabled,gcp.gcr.container.scanning_enabled,
soc2_multi_cloud_cc_3_3_0005,MULTI_CLOUD,SOC2,soc2,,cc_3_3,CC3.3 COSO Principle 8: The entity considers the potential for fraud in assessing risks to the achievement of objectives,,CC3.3 COSO Principle 8,Multiple,84,automated,,,SOC2_controls_with_checks.csv,gcp_logging_log_metric_filter_and_alert_for_bucket_permission_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_project_ownership_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_sql_instance_configuration_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_network_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled,gcp.logging.log.metric_filter_and_alert_for_bucket_permission_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_project_ownership_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_sql_instance_configuration_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_network_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_network_route_changes_enabled,gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_audit_configuration__enabled; gcp.logging.log.metric_filter_alerts_vpc_changes; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled
soc2_multi_cloud_cc_3_4_0006,MULTI_CLOUD,SOC2,soc2,,cc_3_4,CC3.4 COSO Principle 9: The entity identifies and assesses changes that could significantly impact the system of internal control,,CC3.4 COSO Principle 9,CONFIG,12,automated,,,SOC2_controls_with_checks.csv,gcp_iam_cloud_asset_inventory_enabled,gcp.iam.cloud.asset_inventory_enabled,gcp.iam.policy.cloud_asset_inventory_enabled
soc2_multi_cloud_cc_4_2_0007,MULTI_CLOUD,SOC2,soc2,,cc_4_2,"CC4.2 COSO Principle 17: The entity evaluates and communicates internal control deficiencies in a timely manner to those parties responsible for taking corrective action, including senior management and the board of directors, as appropriate",,CC4.2 COSO Principle 17,GUARDDUTY,113,automated,,,SOC2_controls_with_checks.csv,gcp_iam_cloud_asset_inventory_enabled,gcp.iam.cloud.asset_inventory_enabled,gcp.iam.policy.cloud_asset_inventory_enabled
soc2_multi_cloud_cc_5_2_0008,MULTI_CLOUD,SOC2,soc2,,cc_5_2,CC5.2 COSO Principle 11: The entity also selects and develops general control activities over technology to support the achievement of objectives,,CC5.2 COSO Principle 11,CLOUDWATCH,120,automated,,,SOC2_controls_with_checks.csv,gcp_logging_log_metric_filter_and_alert_for_audit_configuration_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_bucket_permission_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_custom_role_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_project_ownership_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_sql_instance_configuration_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_network_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled; gcp_logging_sink_created,gcp.logging.log.metric_filter_and_alert_for_audit_configuration_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_bucket_permission_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_custom_role_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_project_ownership_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_sql_instance_configuration_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_network_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_network_route_changes_enabled; gcp.logging.sink.created,gcp.logging.sink.log_metric_filter_and_alert_for_audit_configuration__enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.log.metric_custom_role_changes_alerts_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_audit_configuration__enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.log.metric_filter_alerts_vpc_changes; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.sink.changes_enabled
soc2_multi_cloud_cc_6_1_0009,MULTI_CLOUD,SOC2,soc2,,cc_6_1,"CC6.1 The entity implements logical access security software, infrastructure, and architectures over protected information assets to protect them from security events to meet the entity's objectives",,,S3,32,automated,,,SOC2_controls_with_checks.csv,gcp_storage_bucket_public_access,gcp.storage.bucket.public_access,gcp.storage.bucket.public_access
soc2_multi_cloud_cc_6_2_0010,MULTI_CLOUD,SOC2,soc2,,cc_6_2,"CC6.2 Prior to issuing system credentials and granting system access, the entity registers and authorizes new internal and external users whose access is administered by the entity",,,RDS,42,automated,,,SOC2_controls_with_checks.csv,gcp_cloudsql_instance_public_access,gcp.cloudsql.instance.public_access,gcp.cloudsql.instance.public_access
soc2_multi_cloud_cc_6_3_0011,MULTI_CLOUD,SOC2,soc2,,cc_6_3,"CC6.3 The entity authorizes, modifies, or removes access to data, software, functions, and other protected information assets based on roles, responsibilities, or the system design and changes, giving consideration to the concepts of least privilege and segregation of duties, to meet the entity’s objectives",,,IAM,43,automated,,,SOC2_controls_with_checks.csv,gcp_iam_account_access_approval_enabled; gcp_iam_role_kms_enforce_separation_of_duties; gcp_iam_role_sa_enforce_separation_of_duties; gcp_iam_sa_no_administrative_privileges; gcp_iam_sa_user_managed_key_unused,gcp.iam.account.access_approval_enabled; gcp.iam.role.kms_enforce_separation_of_duties; gcp.iam.role.sa_enforce_separation_of_duties; gcp.iam.sa.no_administrative_privileges; gcp.iam.sa.user_managed_key_unused,gcp.iam.service_account.access_approval_enabled; gcp.iam.role.kms_enforce_separation_of_duties; gcp.iam.role.sa_enforce_separation_of_duties; gcp.iam.policy.no_administrative_privileges; gcp.iam.user.managed_key_unused
soc2_multi_cloud_cc_6_6_0012,MULTI_CLOUD,SOC2,soc2,,cc_6_6,CC6.6 The entity implements logical access security measures to protect against threats from sources outside its system boundaries,,,Multiple,253,automated,,,SOC2_controls_with_checks.csv,gcp_compute_firewall_rdp_access_from_the_internet_allowed; gcp_compute_firewall_ssh_access_from_the_internet_allowed; gcp_compute_instance_block_project_wide_ssh_keys_disabled; gcp_compute_instance_ip_forwarding_is_enabled; gcp_compute_instance_public_ip; gcp_compute_instance_serial_ports_in_use; gcp_compute_network_dns_logging_enabled; gcp_compute_public_address_shodan,gcp.compute.firewall.rdp_access_from_the_internet_allowed; gcp.compute.firewall.ssh_access_from_the_internet_allowed; gcp.compute.instance.block_project_wide_ssh_keys_disabled; gcp.compute.instance.ip_forwarding_is_enabled; gcp.compute.instance.public_ip; gcp.compute.instance.serial_ports_in_use; gcp.compute.network.dns_logging_enabled; gcp.compute.public.address_shodan,gcp.compute.firewall.rdp_access_from_the_internet_allowed; gcp.compute.firewall.ssh_access_from_the_internet_allowed; gcp.compute.instance.block_project_wide_ssh_keys_disabled; gcp.compute.instance.ip_forwarding_is_enabled; gcp.compute.instance.public_ip; gcp.compute.instance.serial_ports_in_use; gcp.compute.network.dns_logging_enabled; gcp.compute.address.public_address_shodan_configured
soc2_multi_cloud_cc_6_7_0013,MULTI_CLOUD,SOC2,soc2,,cc_6_7,"CC6.7 The entity restricts the transmission, movement, and removal of information to authorized internal and external users and processes, and protects it during transmission, movement, or removal to meet the entity’s objectives",,,Multiple,100,automated,,,SOC2_controls_with_checks.csv,gcp_cloudsql_instance_ssl_connections; gcp_compute_firewall_rdp_access_from_the_internet_allowed; gcp_compute_firewall_ssh_access_from_the_internet_allowed; gcp_dns_dnssec_disabled; gcp_dns_rsasha1_in_use_to_key_sign_in_dnssec; gcp_dns_rsasha1_in_use_to_zone_sign_in_dnssec,gcp.cloudsql.instance.ssl_connections; gcp.compute.firewall.rdp_access_from_the_internet_allowed; gcp.compute.firewall.ssh_access_from_the_internet_allowed; gcp.dns.dnssec.disabled; gcp.dns.rsasha1.in_use_to_key_sign_in_dnssec; gcp.dns.rsasha1.in_use_to_zone_sign_in_dnssec,gcp.cloudsql.instance.ssl_connections; gcp.compute.firewall.rdp_access_from_the_internet_allowed; gcp.compute.firewall.ssh_access_from_the_internet_allowed; gcp.dns.managed_zone.dnssec_disabled; gcp.dns.managed_zone.rsasha1_in_use_to_zone_sign_in_dnssec_configured; gcp.dns.managed_zone.rsasha1_in_use_to_zone_sign_in_dnssec_configured
soc2_multi_cloud_cc_6_8_0014,MULTI_CLOUD,SOC2,soc2,,cc_6_8,CC6.8 The entity implements controls to prevent or detect and act upon the introduction of unauthorized or malicious software to meet the entity’s objectives,,,Multiple,113,automated,,,SOC2_controls_with_checks.csv,gcp_iam_cloud_asset_inventory_enabled,gcp.iam.cloud.asset_inventory_enabled,gcp.iam.policy.cloud_asset_inventory_enabled
soc2_multi_cloud_cc_7_1_0015,MULTI_CLOUD,SOC2,soc2,,cc_7_1,"CC7.1 To meet its objectives, the entity uses detection and monitoring procedures to identify (1) changes to configurations that result in the introduction of new vulnerabilities, and (2) susceptibilities to newly discovered vulnerabilities",,,Multiple,121,automated,,,SOC2_controls_with_checks.csv,gcp_iam_cloud_asset_inventory_enabled,gcp.iam.cloud.asset_inventory_enabled,gcp.iam.policy.cloud_asset_inventory_enabled
soc2_multi_cloud_cc_7_2_0016,MULTI_CLOUD,SOC2,soc2,,cc_7_2,"CC7.2 The entity monitors system components and the operation of those components for anomalies that are indicative of malicious acts, natural disasters, and errors affecting the entity's ability to meet its objectives; anomalies are analyzed to determine whether they represent security events",,,Multiple,224,automated,,,SOC2_controls_with_checks.csv,gcp_cloudsql_instance_postgres_log_connections_flag; gcp_cloudsql_instance_postgres_log_disconnections_flag; gcp_cloudsql_instance_postgres_log_error_verbosity_flag; gcp_cloudsql_instance_postgres_log_min_duration_statement_flag; gcp_cloudsql_instance_postgres_log_min_error_statement_flag; gcp_cloudsql_instance_postgres_log_min_messages_flag; gcp_cloudsql_instance_postgres_log_statement_flag; gcp_compute_loadbalancer_logging_enabled; gcp_compute_network_dns_logging_enabled; gcp_compute_project_os_login_enabled; gcp_compute_subnet_flow_logs_enabled; gcp_iam_audit_logs_enabled; gcp_logging_log_metric_filter_and_alert_for_audit_configuration_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_bucket_permission_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_custom_role_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_project_ownership_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_sql_instance_configuration_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_network_changes_enabled; gcp_logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled; gcp_logging_sink_created; gcp_storage_bucket_log_retention_policy_lock,gcp.cloudsql.instance.postgres_log_connections_flag; gcp.cloudsql.instance.postgres_log_disconnections_flag; gcp.cloudsql.instance.postgres_log_error_verbosity_flag; gcp.cloudsql.instance.postgres_log_min_duration_statement_flag; gcp.cloudsql.instance.postgres_log_min_error_statement_flag; gcp.cloudsql.instance.postgres_log_min_messages_flag; gcp.cloudsql.instance.postgres_log_statement_flag; gcp.compute.loadbalancer.logging_enabled; gcp.compute.network.dns_logging_enabled; gcp.compute.project.os_login_enabled; gcp.compute.subnet.flow_logs_enabled; gcp.iam.audit.logs_enabled; gcp.logging.log.metric_filter_and_alert_for_audit_configuration_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_bucket_permission_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_custom_role_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_project_ownership_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_sql_instance_configuration_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_network_changes_enabled; gcp.logging.log.metric_filter_and_alert_for_vpc_network_route_changes_enabled; gcp.logging.sink.created; gcp.storage.bucket.log_retention_policy_lock,gcp.cloudsql.instance.postgres_log_connections_flag; gcp.cloudsql.instance.postgres_log_disconnections_flag; gcp.cloudsql.instance.postgres_log_error_verbosity_flag; gcp.cloudsql.instance.postgres_log_min_duration_statement_flag; gcp.cloudsql.instance.postgres_log_min_error_statement_flag; gcp.cloudsql.instance.postgres_log_min_messages_flag; gcp.cloudsql.instance.postgres_log_statement_flag; gcp.compute.instance.loadbalancer_logging_enabled; gcp.compute.network.dns_logging_enabled; gcp.compute.instance.project_os_login_enabled; gcp.compute.subnetwork.logs_enabled; gcp.iam.policy.audit_logs_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_audit_configuration__enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.log.metric_custom_role_changes_alerts_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.sink.log_metric_filter_and_alert_for_audit_configuration__enabled; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.log.metric_filter_alerts_vpc_changes; gcp.logging.sink.log_metric_filter_and_alert_for_project_ownership_ch_enabled; gcp.logging.sink.changes_enabled; gcp.storage.bucket.log_retention_policy_lock
